序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4611,000922,佳电股份,13.56,-1.74,-0.24,94590.0,127683655.04,3.7,13.78,13.27,13.5,13.8,1.1,1.61,37.09,2.04,9423998688.0,7965323711.0,0.0,0.15,2.81,-1.45
4612,600745,闻泰科技,32.03,-1.75,-0.57,131096.0,419490830.0,1.5,32.23,31.74,32.13,32.6,0.65,1.05,19.76,1.17,39866192061.0,39866192061.0,0.03,0.03,-16.2,-14.08
4613,920768,拾比佰,10.65,-1.75,-0.19,8841.0,9432926.88,4.43,10.98,10.5,10.7,10.84,0.96,1.16,21.75,1.67,1181830500.0,814664146.0,-0.09,-0.28,-12.78,-11.62
4614,688700,东威科技,51.13,-1.75,-0.91,79993.0,407429271.0,3.9,51.89,49.86,51.61,52.04,0.63,2.68,117.9,8.26,15257261537.0,15257261537.0,-0.1,0.0,38.6,44.93
4615,920693,阿为特,26.41,-1.75,-0.47,3870.0,10184588.49,2.57,26.73,26.04,26.5,26.88,0.64,1.06,302.85,5.43,1920007000.0,966870100.0,-0.04,-0.3,-34.6,-32.85
4616,920753,天纺标,18.01,-1.75,-0.32,3099.0,5596444.93,2.45,18.35,17.9,18.12,18.33,0.78,0.96,44.59,3.62,1466092668.0,583191265.0,0.0,0.06,-21.32,-19.6
4617,688334,西高院,21.25,-1.76,-0.38,20344.0,43021325.0,2.68,21.48,20.9,21.48,21.63,0.67,1.3,27.05,2.31,6727313653.0,3334224833.0,-0.05,-0.09,9.99,9.76
4618,600649,城投控股,4.47,-1.76,-0.08,332471.0,147264122.0,3.74,4.51,4.34,4.48,4.55,1.06,1.33,38.7,0.53,11195118433.0,11195118433.0,0.0,-0.22,3.95,0.45
4619,603113,金能科技,7.26,-1.76,-0.13,278016.0,202434896.0,6.36,7.55,7.08,7.4,7.39,1.07,3.28,-59.06,0.76,6160041872.0,6160041872.0,-0.14,0.14,17.48,18.82
4620,300423,昇辉科技,8.39,-1.76,-0.15,123006.0,102762894.81,3.4,8.53,8.24,8.38,8.54,0.63,3.69,483.94,3.1,4174119723.0,2796894452.0,0.12,-0.12,-5.73,0.12
4621,300432,富临精工,24.62,-1.76,-0.44,598056.0,1474689314.72,4.27,25.39,24.32,24.83,25.06,0.54,3.54,97.13,9.17,42094297158.0,41621481112.0,0.12,0.04,57.62,47.43
4622,603248,锡华科技,28.53,-1.76,-0.51,180130.0,518940242.0,4.92,29.66,28.23,29.42,29.04,1.03,25.99,60.92,7.65,13123800000.0,1977383431.0,-0.04,0.04,9.69,29.86
4623,920579,机科股份,17.26,-1.76,-0.31,8605.0,14795564.4,3.36,17.55,16.96,17.42,17.57,0.92,1.93,-58.75,4.65,2234824800.0,769354489.0,-0.12,-0.06,-30.26,-33.9
4624,920837,华原股份,12.2,-1.77,-0.22,8749.0,10659836.68,2.58,12.35,12.03,12.27,12.42,0.87,0.64,24.65,3.24,1850896001.0,1668811001.0,0.16,0.16,-16.67,-16.32
4625,688079,美迪凯,12.75,-1.77,-0.23,58741.0,73669799.0,4.78,12.89,12.27,12.7,12.98,0.64,1.45,-33.84,4.1,5245120232.0,5153754752.0,0.0,0.0,12.73,12.63
4626,002533,金杯电工,13.9,-1.77,-0.25,173531.0,238306656.1,3.96,14.02,13.46,13.92,14.15,1.12,2.72,16.49,2.37,10201780762.0,8863271519.0,-0.14,-0.07,9.62,11.38
4627,603610,麒盛科技,15.52,-1.77,-0.28,42654.0,65711830.0,3.8,15.73,15.13,15.69,15.8,0.6,1.21,27.95,1.74,5478429958.0,5478429958.0,-0.06,-0.19,-23.7,-18.53
4628,300099,尤洛卡,8.33,-1.77,-0.15,231549.0,191255750.19,3.3,8.37,8.09,8.27,8.48,0.6,3.98,33.52,2.57,6141419574.0,4845513003.0,0.0,-0.12,15.86,10.62
4629,000888,峨眉山Ａ,12.77,-1.77,-0.23,62014.0,79392240.0,2.54,13.0,12.67,12.81,13.0,0.46,1.18,21.55,2.47,6728680313.0,6728680313.0,0.0,-0.08,-3.33,-2.67
4630,301373,凌玮科技,69.8,-1.77,-1.26,81160.0,546120607.23,8.29,71.0,65.11,68.24,71.06,1.03,21.1,55.02,4.59,7571351952.0,2685396065.0,-0.24,-0.01,116.43,117.45
4631,603893,瑞芯微,149.14,-1.77,-2.69,25595.0,381755319.0,1.71,150.48,147.88,149.0,151.83,0.6,0.61,60.4,14.81,62781750690.0,62764152170.0,-0.15,-0.22,-16.31,-16.2
4632,002841,视源股份,32.78,-1.77,-0.59,43276.0,140949369.02,2.7,32.98,32.08,32.62,33.37,0.9,0.83,22.51,1.71,22815422345.0,17025956847.0,-0.06,-0.18,-15.67,-17.28
4633,300919,中伟新材,50.2,-1.78,-0.91,122196.0,611155311.13,4.95,51.6,49.07,51.46,51.11,0.84,1.34,35.27,2.32,52321143672.0,45807316770.0,-0.02,-0.02,9.68,8.35
4634,300894,火星人,10.5,-1.78,-0.19,34786.0,36467176.44,2.43,10.6,10.34,10.46,10.69,0.65,1.18,-14.66,3.89,4265961998.0,3087748598.0,-0.19,-0.38,-7.41,-10.94
4635,002005,ST德豪,2.76,-1.78,-0.05,92751.0,25571145.56,2.49,2.8,2.73,2.78,2.81,0.8,0.53,40.24,13.1,4836692608.0,4835501116.0,0.0,-0.36,9.09,11.29
4636,601880,辽港股份,1.66,-1.78,-0.03,1716886.0,282170846.0,2.96,1.67,1.62,1.67,1.69,1.0,0.93,29.94,0.97,39129133574.0,30565665015.0,0.0,0.0,3.11,3.75
4637,000631,顺发恒能,3.86,-1.78,-0.07,199641.0,76738414.03,3.82,3.93,3.78,3.87,3.93,0.83,0.87,110.57,1.58,8878000328.0,8878000328.0,0.26,0.26,17.68,18.77
4638,301115,联检科技,20.38,-1.78,-0.37,27416.0,55959745.9,3.23,20.88,20.21,20.37,20.75,0.7,1.77,80.14,1.48,3740236443.0,3154145631.0,0.0,0.1,29.23,28.91
4639,300806,斯迪克,43.56,-1.78,-0.79,73060.0,317970044.0,3.04,44.35,43.0,43.8,44.35,0.68,2.31,327.13,8.7,19745769911.0,13774115092.0,0.25,-0.07,44.62,41.7
4640,301152,天力锂能,29.28,-1.78,-0.53,55351.0,162379585.0,3.92,29.97,28.8,29.41,29.81,1.38,7.8,-29.9,2.65,3476707405.0,2078861905.0,0.03,-0.1,-6.51,-4.19
4641,688076,ST诺泰,28.66,-1.78,-0.52,25358.0,73023598.0,2.57,29.24,28.49,28.8,29.18,1.1,0.8,27.7,3.04,9058047368.0,9058047368.0,-0.07,-0.07,-26.53,-23.98
4642,002380,科远智慧,31.52,-1.78,-0.57,31652.0,99796225.0,2.06,31.92,31.26,31.35,32.09,0.48,2.23,26.14,3.11,7564536776.0,4468019573.0,-0.03,0.06,15.97,15.88
4643,920080,奥美森,23.19,-1.78,-0.42,2621.0,6058620.78,1.78,23.41,22.99,23.41,23.61,0.74,1.16,27.84,3.46,1924770000.0,525494699.0,0.13,0.17,-14.68,-15.92
4644,688680,海优新材,48.87,-1.79,-0.89,33196.0,160661088.0,5.47,49.57,46.85,49.09,49.76,0.52,3.58,-9.43,3.63,4535155157.0,4535155157.0,-0.1,-0.1,25.63,27.76
4645,300939,秋田微,40.02,-1.79,-0.73,75258.0,298591048.22,5.08,40.65,38.58,39.98,40.75,0.51,6.27,56.52,3.46,4802400000.0,4802400000.0,0.05,-0.07,12.48,16.07
4646,301538,骏鼎达,76.97,-1.79,-1.4,7535.0,58140915.06,2.41,78.17,76.28,77.46,78.37,0.76,2.41,32.99,4.4,6034448000.0,2402978077.0,-0.04,-0.08,2.15,-4.0
4647,301510,固高科技,30.23,-1.79,-0.55,28804.0,86930871.0,1.95,30.48,29.88,30.25,30.78,0.66,1.03,203.27,8.58,12092302300.0,8438984430.0,0.1,-0.1,-12.55,-19.28
4648,688798,艾为电子,66.0,-1.79,-1.2,15056.0,99133439.0,2.54,66.79,65.08,66.06,67.2,0.98,1.11,48.61,3.67,15386489976.0,8959053840.0,-0.08,-0.14,-12.29,-13.28
4649,603568,伟明环保,25.82,-1.79,-0.47,57132.0,147200906.0,3.16,26.26,25.43,26.25,26.29,1.3,0.33,15.51,3.03,44155506483.0,44075877603.0,-0.08,-0.12,1.25,1.73
4650,300287,飞利信,4.4,-1.79,-0.08,176542.0,77244852.88,2.23,4.42,4.32,4.37,4.48,0.67,1.34,-46.89,5.87,6315204755.0,5800176659.0,0.23,0.0,-10.02,-10.02
4651,603229,奥翔药业,9.85,-1.79,-0.18,130121.0,129230542.0,3.09,10.12,9.81,9.93,10.03,1.39,1.57,29.63,3.48,8178426878.0,8178426878.0,-0.2,-0.1,2.93,-0.71
4652,688521,芯原股份,211.64,-1.8,-3.89,110390.0,2322750500.0,4.04,215.5,206.79,208.0,215.53,0.67,2.1,-210.88,32.56,111304708378.0,111304708378.0,-0.14,-0.11,54.48,54.52
4653,301356,天振股份,21.79,-1.8,-0.4,19181.0,42404420.0,5.27,22.85,21.68,22.5,22.19,1.09,3.5,41.41,1.57,4706640000.0,1194309900.0,0.05,-0.09,0.14,2.83
4654,688549,中巨芯-U,8.74,-1.8,-0.16,145707.0,126972202.0,2.7,8.84,8.6,8.76,8.9,0.78,2.47,-751.71,4.31,12911392240.0,5150648060.0,0.11,0.0,-6.62,-4.17
4655,603007,*ST花王,6.56,-1.8,-0.12,127555.0,83674579.0,1.95,6.63,6.5,6.55,6.68,0.63,1.84,-25.45,20.11,5803278423.0,4559784030.0,0.15,-0.15,32.79,8.61
4656,920592,华信永道,33.28,-1.8,-0.61,10998.0,36862881.07,3.16,34.17,33.1,33.25,33.89,0.36,2.19,-75.04,7.87,2688857600.0,1673508462.0,-0.12,-0.09,-16.97,-15.47
4657,688013,天臣医疗,35.99,-1.8,-0.66,11821.0,42784083.0,2.51,36.75,35.83,36.67,36.65,0.89,1.46,34.73,5.17,2920790044.0,2920790044.0,0.06,0.25,-24.47,-25.15
4658,603679,华体科技,14.16,-1.8,-0.26,41120.0,58165459.0,3.47,14.45,13.95,14.28,14.42,0.72,2.46,-31.34,3.1,2369635233.0,2369635233.0,-0.07,-0.14,-8.11,-12.38
4659,920682,球冠电缆,8.18,-1.8,-0.15,22834.0,18604342.73,3.0,8.3,8.05,8.3,8.33,0.86,1.21,27.88,2.29,2654246400.0,1539249594.0,-0.12,-0.12,-15.41,-10.89
4660,920168,通宝光电,21.8,-1.8,-0.4,8680.0,18911456.87,2.48,22.1,21.55,21.91,22.2,0.74,3.08,20.47,2.26,1638780120.0,614204405.0,-0.05,-0.18,34.82,34.82
4661,000059,华锦股份,5.42,-1.81,-0.1,345227.0,187079427.58,4.71,5.57,5.31,5.48,5.52,1.01,2.16,-4.67,0.86,8668978551.0,8668978551.0,0.18,0.0,5.45,1.31
4662,920195,三祥科技,18.47,-1.81,-0.34,5187.0,9523525.26,2.66,18.64,18.14,18.63,18.81,0.91,0.73,16.36,2.18,1810614100.0,1306918453.0,0.0,-0.11,-12.75,-15.89
4663,300054,鼎龙股份,52.11,-1.81,-0.96,602806.0,3114615330.32,3.3,52.4,50.65,52.27,53.07,1.57,8.17,68.6,9.51,49403791015.0,38447513543.0,-0.06,-0.17,34.17,38.59
4664,300618,寒锐钴业,42.42,-1.81,-0.78,81584.0,344853678.4,2.92,42.92,41.66,42.67,43.2,0.88,2.99,41.34,2.35,13137350600.0,11559308232.0,0.12,-0.02,-5.84,-6.17
4665,301327,华宝新能,74.9,-1.81,-1.38,103487.0,799463201.66,10.71,82.93,74.76,78.93,76.28,1.06,5.93,68.74,2.11,13061163564.0,13061163564.0,-0.08,-0.05,31.06,29.88
4666,688567,孚能科技,13.59,-1.81,-0.25,124884.0,168939358.0,5.06,13.98,13.28,13.85,13.84,0.93,1.02,-21.64,1.8,16608391797.0,16608391797.0,-0.15,-0.29,-14.31,-13.16
4667,603019,中科曙光,79.96,-1.81,-1.47,227600.0,1816806999.0,1.95,80.65,79.06,80.05,81.43,0.93,1.56,55.38,5.28,116990738089.0,116958040845.0,0.0,-0.03,-8.18,-6.56
4668,001234,泰慕士,25.43,-1.81,-0.47,16507.0,42206886.0,3.71,26.19,25.23,25.88,25.9,1.02,1.8,59.07,2.99,2782390391.0,2326476265.0,0.08,0.12,-7.26,-6.23
4669,000682,东方电子,12.4,-1.82,-0.23,183288.0,224881046.57,3.48,12.51,12.07,12.47,12.63,0.97,1.37,25.19,3.02,16625014887.0,16622906044.0,-0.08,0.08,4.29,4.55
4670,688717,艾罗能源,119.43,-1.82,-2.21,76331.0,914241461.0,8.81,126.8,116.08,123.03,121.64,0.77,7.71,165.12,4.38,19108800000.0,11829279709.0,-0.23,-0.19,85.68,93.88
4671,002345,潮宏基,10.26,-1.82,-0.19,250374.0,255794335.0,4.98,10.54,10.02,10.54,10.45,1.39,2.89,18.34,2.42,9116140374.0,8897773285.0,0.1,0.2,-20.59,-17.92
4672,920221,易实精密,13.47,-1.82,-0.25,6553.0,8771964.89,4.01,13.7,13.15,13.7,13.72,0.99,1.06,26.1,3.72,1563058800.0,831973311.0,0.0,-0.07,-22.05,-21.82
4673,002733,雄韬股份,26.48,-1.82,-0.49,185872.0,488371153.95,4.63,26.95,25.7,26.56,26.97,0.6,5.04,71.73,3.7,10174010896.0,9767485858.0,0.0,-0.11,30.38,34.9
4674,600586,金晶科技,5.95,-1.82,-0.11,502841.0,294483965.0,5.12,6.04,5.73,5.98,6.06,0.72,3.55,-23.46,1.54,8433159315.0,8433159315.0,0.34,0.0,2.59,5.68
4675,688121,卓然股份,10.78,-1.82,-0.2,20751.0,22321560.0,2.91,10.95,10.63,10.87,10.98,0.69,1.02,34.47,0.99,2518358952.0,2184746670.0,-0.19,-0.37,-4.01,-1.28
4676,603819,神力股份,12.91,-1.83,-0.24,84701.0,109952530.0,3.95,13.35,12.83,12.98,13.15,1.09,3.89,123.01,3.5,2810896714.0,2810896714.0,-0.15,-0.08,13.15,6.34
4677,920957,汉维科技,10.72,-1.83,-0.2,2943.0,3158952.35,4.85,11.05,10.52,10.92,10.92,0.58,0.69,214.92,2.94,1150270300.0,457794748.0,0.0,0.0,-18.48,-14.45
4678,688399,硕世生物,54.58,-1.83,-1.02,8949.0,49060465.0,2.81,55.86,54.3,55.6,55.6,0.89,1.07,-115.28,1.56,4577718532.0,4577718532.0,-0.37,-0.35,-19.27,-20.32
4679,300543,朗科智能,9.66,-1.83,-0.18,59089.0,56666853.36,3.15,9.74,9.43,9.7,9.84,0.35,2.36,73.84,2.02,2959547086.0,2416920485.0,0.0,-0.21,-9.47,-13.13
4680,300269,联建光电,7.53,-1.83,-0.14,252928.0,187439292.0,4.17,7.57,7.25,7.53,7.67,0.54,4.81,170.07,38.47,4134827102.0,3958367411.0,-0.13,-0.26,16.74,14.79
4681,300388,节能国祯,8.04,-1.83,-0.15,42632.0,34224485.2,2.93,8.17,7.93,8.1,8.19,0.65,0.63,15.38,1.16,5475579537.0,5475579537.0,0.0,-0.12,-2.19,0.75
4682,605111,新洁能,37.34,-1.84,-0.7,103103.0,383763204.0,2.58,37.75,36.77,37.45,38.04,0.94,2.48,39.4,3.59,15508518052.0,15508518052.0,-0.21,-0.16,9.12,4.51
4683,002546,新联电子,9.09,-1.84,-0.17,184762.0,167179332.72,2.27,9.16,8.95,9.11,9.26,0.56,2.31,13.11,2.0,7581506283.0,7283199753.0,-0.11,-0.11,27.49,30.04
4684,688625,呈和科技,54.48,-1.84,-1.02,13873.0,75801952.0,3.77,55.48,53.39,54.25,55.5,0.62,0.74,36.43,6.77,10259725410.0,10259725410.0,0.17,0.04,40.85,32.23
4685,300613,富瀚微,39.91,-1.84,-0.75,26604.0,105641505.87,2.9,40.23,39.05,40.0,40.66,0.72,1.21,84.95,3.37,9291240326.0,8764227739.0,-0.15,-0.2,-12.8,-13.35
4686,002723,小崧股份,9.05,-1.84,-0.17,65239.0,59115455.0,2.71,9.19,8.94,9.14,9.22,0.56,2.06,-31.72,3.19,3007766378.0,2869878831.0,0.0,-0.11,7.61,6.85
4687,300619,金银河,41.0,-1.84,-0.77,62412.0,256173553.43,4.84,42.25,40.23,42.04,41.77,1.1,4.29,452.76,4.52,7133985978.0,5964025927.0,-0.05,-0.19,-8.71,-6.61
4688,300400,劲拓股份,24.58,-1.84,-0.46,93408.0,230562471.0,2.92,25.03,24.3,24.52,25.04,0.59,3.89,51.92,7.64,5963742164.0,5897317172.0,-0.04,-0.24,20.37,26.77
4689,688256,寒武纪,1005.15,-1.84,-18.85,46778.0,4696422495.0,1.96,1015.0,994.94,1004.57,1024.0,0.75,1.12,205.83,35.81,423856848626.0,420504727654.0,-0.16,-0.25,-24.21,-25.85
4690,688162,巨一科技,29.84,-1.84,-0.56,10023.0,29961840.0,2.27,30.26,29.57,30.1,30.4,0.73,0.73,50.56,1.68,4091087126.0,4091087126.0,-0.1,-0.2,-2.61,-3.12
4691,688583,思看科技,116.81,-1.84,-2.19,8504.0,99714079.0,3.17,119.0,115.23,117.43,119.0,0.74,2.76,108.14,8.78,10326004000.0,3598150060.0,0.3,-0.13,20.4,25.35
4692,002583,海能达,10.09,-1.85,-0.19,209934.0,210852031.7,2.14,10.15,9.93,10.01,10.28,0.9,1.64,73.95,7.18,18349869554.0,12942655384.0,0.1,0.1,-6.66,-10.87
4693,301220,亚香股份,41.85,-1.85,-0.79,24699.0,103003427.32,3.49,42.54,41.05,41.64,42.64,0.8,3.17,29.26,2.69,4719459654.0,3257396006.0,-0.02,-0.17,11.33,10.86
4694,920422,润普食品,10.61,-1.85,-0.2,5455.0,5809348.4,3.89,10.93,10.51,10.51,10.81,0.61,0.82,50.24,2.19,938801553.0,702622953.0,-0.09,-0.28,-22.04,-17.75
4695,002951,金时科技,14.29,-1.85,-0.27,40014.0,57245344.0,2.47,14.56,14.2,14.55,14.56,0.6,1.0,-125.9,3.45,5787450000.0,5732068033.0,0.14,0.07,-6.54,-4.09
4696,000544,中原环保,8.49,-1.85,-0.16,48674.0,41317291.0,3.35,8.67,8.38,8.55,8.65,0.66,0.5,6.05,0.91,8275071303.0,8275071303.0,-0.24,-0.12,2.04,2.04
4697,002861,瀛通通讯,15.39,-1.85,-0.29,24753.0,38162246.0,2.1,15.55,15.22,15.45,15.68,0.47,1.65,-60.31,2.6,2866910175.0,2311090907.0,0.0,-0.06,-16.18,-13.49
4698,600925,苏能股份,4.78,-1.85,-0.09,236958.0,113751325.0,3.9,4.92,4.73,4.87,4.87,0.76,1.48,131.39,2.14,32928888889.0,7676912241.0,-0.21,-0.42,4.37,5.29
4699,688147,微导纳米,66.01,-1.86,-1.25,72195.0,469738462.0,6.29,67.45,63.22,64.96,67.26,1.01,1.57,143.03,10.22,30440992251.0,30440992251.0,-0.17,-0.15,-5.82,5.13
4700,301328,维峰电子,45.93,-1.86,-0.87,7848.0,36204334.0,2.82,46.91,45.59,46.44,46.8,0.84,0.71,46.39,2.6,5047412772.0,5047350767.0,-0.11,-0.13,4.01,-3.45
4701,300268,*ST佳沃,13.73,-1.86,-0.26,18331.0,25270906.0,2.57,13.97,13.61,13.97,13.99,1.23,1.37,-5.6,-2.33,2391766000.0,1835803975.0,0.07,-0.72,5.29,7.6
4702,300151,昌红科技,15.32,-1.86,-0.29,68283.0,104233515.16,2.63,15.47,15.06,15.3,15.61,0.64,1.85,126.25,5.26,8158035230.0,5645881346.0,-0.07,-0.13,11.01,1.59
4703,300308,中际旭创,586.87,-1.86,-11.13,188603.0,11067872691.95,2.77,595.58,579.0,585.0,598.0,0.73,1.71,60.39,21.74,652082016675.0,648785067871.0,-0.07,-0.17,-7.49,-3.79
4704,688326,经纬恒润-W,114.51,-1.87,-2.18,14771.0,168612262.0,2.23,115.61,113.01,114.98,116.69,1.24,1.32,137.98,3.11,13734439330.0,12782009390.0,-0.01,0.06,0.66,-2.54
4705,002461,珠江啤酒,9.43,-1.87,-0.18,121226.0,114129098.82,2.91,9.55,9.27,9.55,9.61,1.12,0.55,23.09,1.89,20871687566.0,20871687566.0,0.0,0.0,-2.58,1.51
4706,300505,川金诺,30.94,-1.87,-0.59,269466.0,837005728.52,3.46,31.75,30.66,30.66,31.53,0.87,12.4,18.74,2.91,8504401162.0,6725156209.0,0.06,-0.13,38.62,38.19
4707,688151,华强科技,20.47,-1.87,-0.39,34894.0,72001083.0,3.26,21.05,20.37,20.7,20.86,0.79,1.01,165.24,1.67,7051915000.0,7051915000.0,-0.2,-0.24,2.25,-0.73
4708,600337,美克家居,2.63,-1.87,-0.05,345214.0,89401499.0,4.85,2.67,2.54,2.62,2.68,0.87,2.4,-12.88,1.5,3779305100.0,3779305100.0,-0.38,0.0,-9.93,-9.93
4709,000157,中联重科,8.34,-1.88,-0.16,603445.0,504748563.29,1.88,8.44,8.28,8.4,8.5,0.99,0.85,13.8,1.24,72128783868.0,58967280807.0,0.0,0.24,1.09,-1.07
4710,000637,茂化实华,4.71,-1.88,-0.09,183492.0,86454202.0,5.21,4.87,4.62,4.81,4.8,1.22,5.03,-19.59,4.41,2448612927.0,1717195609.0,0.0,0.0,8.03,9.53
4711,300508,维宏股份,36.44,-1.88,-0.7,14087.0,51488915.0,2.29,36.99,36.14,36.63,37.14,0.69,1.72,39.82,4.69,3966360265.0,2987841610.0,-0.03,-0.22,7.81,-1.25
4712,920978,开特股份,26.15,-1.88,-0.5,12308.0,32308912.75,2.89,26.75,25.98,26.28,26.65,0.45,1.22,27.42,6.03,4707744438.0,2639448890.0,-0.04,-0.15,-27.02,-29.13
4713,301305,朗坤科技,24.01,-1.88,-0.46,39399.0,94198169.0,3.51,24.38,23.52,24.22,24.47,0.72,3.18,17.43,1.53,5791889178.0,2970360031.0,0.0,-0.17,10.14,6.85
4714,600333,长春燃气,5.75,-1.88,-0.11,117943.0,68083463.0,3.75,5.92,5.7,5.86,5.86,0.66,1.94,-46.46,1.87,3501926433.0,3501926433.0,0.0,0.0,1.41,3.98
4715,300606,金太阳,35.34,-1.89,-0.68,60779.0,214164175.0,3.28,35.88,34.7,35.64,36.02,0.41,5.17,174.83,7.24,4889212171.0,4158616335.0,0.08,-0.2,55.2,50.32
4716,603112,华翔股份,16.62,-1.89,-0.32,37768.0,63079977.0,2.6,17.05,16.61,16.72,16.94,0.63,0.74,15.98,2.06,8974158485.0,8442241933.0,-0.12,-0.18,-6.21,-4.32
4717,300476,胜宏科技,257.15,-1.89,-4.95,200676.0,5128648942.21,3.17,261.0,252.68,257.0,262.1,0.87,2.34,52.04,13.47,224378113038.0,220372297197.0,0.05,-0.23,-16.86,-10.58
4718,920679,前进科技,17.1,-1.89,-0.33,2657.0,4562699.36,3.56,17.57,16.95,17.43,17.43,0.79,0.71,49.07,1.9,955035000.0,635692500.0,-0.06,-0.35,-15.89,-14.29
4719,601688,华泰证券,18.15,-1.89,-0.35,596522.0,1089371124.0,2.0,18.47,18.1,18.25,18.5,0.96,0.82,9.65,0.95,163837577716.0,132617659624.0,0.17,0.0,-23.16,-23.06
4720,688161,威高骨科,30.12,-1.89,-0.58,20452.0,61591784.0,4.53,30.94,29.55,30.5,30.7,0.94,0.51,44.85,2.91,12048000000.0,12048000000.0,-0.13,-0.3,7.15,7.88
4721,605366,宏柏新材,11.34,-1.9,-0.22,270148.0,306572851.0,4.41,11.58,11.07,11.41,11.56,0.58,3.48,-91.07,3.65,8800721118.0,8800721118.0,0.09,-0.09,83.2,82.9
4722,300419,ST浩丰,7.22,-1.9,-0.14,52110.0,37696822.0,2.17,7.33,7.17,7.28,7.36,0.78,1.42,-130.12,6.15,2655182219.0,2655182219.0,-0.14,-0.28,19.73,14.6
4723,688767,博拓生物,31.54,-1.9,-0.61,6836.0,21621418.0,2.99,32.27,31.31,31.58,32.15,0.59,0.46,100.65,1.99,4709973354.0,4709973354.0,-0.16,-0.16,-20.93,-16.52
4724,002426,胜利精密,3.62,-1.9,-0.07,862399.0,310648950.38,2.44,3.65,3.56,3.6,3.69,0.52,2.53,-126.38,5.11,12317505816.0,12317411605.0,0.0,0.0,3.13,-5.48
4725,002497,雅化集团,23.74,-1.9,-0.46,452071.0,1085822560.67,3.55,24.46,23.6,24.38,24.2,0.97,4.27,61.44,2.52,27361834225.0,25130008812.0,-0.13,-0.08,-4.77,-4.08
4726,300048,合康新能,6.71,-1.9,-0.13,264427.0,176322485.3,4.09,6.84,6.56,6.79,6.84,0.64,2.35,122.09,4.16,7570875265.0,7555357552.0,0.0,-0.15,15.49,12.77
4727,920118,太湖远大,20.6,-1.9,-0.4,2716.0,5591527.46,2.1,20.85,20.41,20.62,21.0,0.66,0.87,40.15,1.85,1048457600.0,645585460.0,0.0,-0.24,-11.32,-8.49
4728,920122,中纺标,25.28,-1.9,-0.49,2135.0,5401981.94,2.21,25.68,25.11,25.4,25.77,0.45,0.57,108.27,6.87,2331880490.0,944843489.0,0.0,0.08,-25.95,-24.56
4729,002600,领益智造,12.92,-1.9,-0.25,646749.0,833224829.29,2.73,13.07,12.71,13.0,13.17,0.88,0.9,41.27,3.93,94419749926.0,93018008970.0,0.0,0.0,-19.25,-16.86
4730,300587,天铁科技,5.64,-1.91,-0.11,194567.0,109121845.77,4.35,5.77,5.52,5.65,5.75,0.79,1.85,-94.69,3.06,7322236015.0,5932927562.0,0.18,0.0,-21.01,-7.99
4731,300259,新天科技,4.62,-1.91,-0.09,182945.0,84150468.0,3.4,4.69,4.53,4.65,4.71,0.82,1.56,21.56,1.77,5404483004.0,5403243527.0,0.0,0.0,5.96,5.24
4732,301227,森鹰窗业,36.41,-1.91,-0.71,11263.0,41427558.0,2.88,37.3,36.23,36.84,37.12,0.7,2.08,-128.1,2.11,3467342505.0,1970618430.0,0.11,0.08,-24.48,-31.33
4733,600593,大连圣亚,37.45,-1.91,-0.73,46946.0,175264992.0,4.98,38.54,36.64,37.4,38.18,0.9,3.64,55.54,22.58,4885165250.0,4823560000.0,0.05,-0.69,-8.39,-9.58
4734,920392,佳合科技,19.53,-1.91,-0.38,2566.0,5025545.55,2.26,19.8,19.35,19.8,19.91,0.49,0.71,72.31,4.36,1488283650.0,710694747.0,-0.05,-0.36,-52.87,-44.34
4735,920810,春光智能,10.78,-1.91,-0.21,4267.0,4605114.6,2.0,10.91,10.69,10.89,10.99,0.62,0.68,711.63,4.51,1033802000.0,672753335.0,-0.09,-0.19,-16.63,-17.96
4736,603290,斯达半导,107.02,-1.91,-2.08,58838.0,625172333.0,3.89,108.74,104.5,107.51,109.1,0.86,2.46,50.34,3.71,25628450331.0,25628450331.0,-0.1,-0.01,11.42,11.37
4737,301617,博苑股份,56.61,-1.92,-1.11,17684.0,99834136.84,3.95,57.68,55.4,56.8,57.72,0.89,3.33,42.84,4.48,7565360400.0,3002594400.0,0.09,-0.05,-29.46,-27.21
4738,601877,正泰电器,33.28,-1.92,-0.65,308041.0,1016002625.0,3.95,33.77,32.43,33.5,33.93,0.81,1.43,12.83,1.64,71517687521.0,71517687521.0,0.0,-0.06,18.01,19.33
4739,920239,长虹能源,30.17,-1.92,-0.59,11724.0,35418903.59,3.28,30.86,29.85,30.32,30.76,0.76,0.65,22.1,5.03,5493178735.0,5413545140.0,-0.07,0.0,-8.44,-7.17
4740,002463,沪电股份,79.09,-1.92,-1.55,398497.0,3136707661.08,2.34,79.58,77.69,79.0,80.64,0.56,2.07,39.82,10.07,152197912141.0,152075081338.0,-0.05,-0.03,8.03,8.24
4741,688301,奕瑞科技,103.98,-1.92,-2.04,28446.0,294932662.0,3.79,106.22,102.2,104.11,106.02,1.15,1.42,33.25,3.56,21986481473.0,20837608533.0,0.03,0.01,1.34,2.84
