field,ma,zz_days,cyb_days,scale,candidate,segment,ann_return,ann_vol,max_dd,sharpe_repo,total_return,years,rows,start,end
amount,10,3,5,0.0,amount_ma10_zz3_cyb5_scale0,last_3y,0.5433062548400753,0.28269302469438423,-0.10637022324511802,1.6652338805853744,2.672564092218121,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,5,0.0,amount_ma10_zz3_cyb5_scale0,last_1y,0.8394678367191934,0.25053213916228806,-0.10637022324511802,2.5476143684487838,0.8387006373629675,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,5,0.25,amount_ma10_zz3_cyb5_scale0.25,full,0.32034017694890404,0.23291512183052646,-0.25551486178298466,1.3038392141772506,76.62495514945289,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,5,0.25,amount_ma10_zz3_cyb5_scale0.25,last_10y,0.28434901962469405,0.2224047109299303,-0.23130943308082996,1.2288617484291475,11.192329483710227,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,5,0.25,amount_ma10_zz3_cyb5_scale0.25,last_5y,0.37706389756999426,0.24792111093388,-0.15731747497270043,1.406340482652273,3.95079967654945,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,5,0.25,amount_ma10_zz3_cyb5_scale0.25,last_3y,0.5750868242233775,0.2841406457823891,-0.10637022324511802,1.7300213173961887,2.903986912399838,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,5,0.25,amount_ma10_zz3_cyb5_scale0.25,last_1y,0.9142051640975748,0.25268497128738854,-0.10637022324511802,2.6853102856528794,0.9133546356841837,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,5,0.5,amount_ma10_zz3_cyb5_scale0.5,full,0.3343696917333099,0.2383150945712152,-0.2546838811081652,1.323890081476711,90.59847849060272,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,5,0.5,amount_ma10_zz3_cyb5_scale0.5,last_10y,0.2850699231910625,0.2285508168546083,-0.25468388110816476,1.2043409537528906,11.26089090747971,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,5,0.5,amount_ma10_zz3_cyb5_scale0.5,last_5y,0.389051404727462,0.2530852563195016,-0.15587799778747546,1.4170226374199812,4.17004001733715,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,5,0.5,amount_ma10_zz3_cyb5_scale0.5,last_3y,0.6055673955195466,0.288596630338572,-0.11232286301770789,1.7742453466513446,3.1348845266027947,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,5,0.5,amount_ma10_zz3_cyb5_scale0.5,last_1y,0.9880778185958756,0.25922709481895284,-0.11232286301770811,2.7697226886517443,0.9871429638852023,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,5,0.75,amount_ma10_zz3_cyb5_scale0.75,full,0.3458816679102157,0.24684862671369817,-0.2879752667362939,1.32122559999964,103.78836085418295,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,5,0.75,amount_ma10_zz3_cyb5_scale0.75,last_10y,0.2837918350107378,0.23823857490789274,-0.2879752667362928,1.1607298647336768,11.139575125137332,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,5,0.75,amount_ma10_zz3_cyb5_scale0.75,last_5y,0.3991364594365949,0.2613943998981508,-0.16553324537588787,1.4078612522090996,4.36044116042698,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,5,0.75,amount_ma10_zz3_cyb5_scale0.75,last_3y,0.6336646859790525,0.29579580154106944,-0.13383291350362247,1.7969450292688505,3.3556307735142568,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,5,0.75,amount_ma10_zz3_cyb5_scale0.75,last_1y,1.0570621229637873,0.26942258721793133,-0.11945240741960939,2.801162900643788,1.0560468258139823,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,6,0.0,amount_ma10_zz3_cyb6_scale0,full,0.28926586044722447,0.23314473369814856,-0.24775329492933973,1.2008516568688326,52.458795450914394,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,6,0.0,amount_ma10_zz3_cyb6_scale0,last_10y,0.2598054591733583,0.2228698386516146,-0.23399455659713986,1.1404204761986825,9.0542185129999,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,6,0.0,amount_ma10_zz3_cyb6_scale0,last_5y,0.33888800779455086,0.2482748474384956,-0.16451404382779655,1.2914322669034717,3.301644405192091,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,6,0.0,amount_ma10_zz3_cyb6_scale0,last_3y,0.5422852816763355,0.2829473743287559,-0.10637022324511791,1.6616502518875673,2.6652851471013355,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,6,0.0,amount_ma10_zz3_cyb6_scale0,last_1y,0.8627684087721765,0.25067349848477827,-0.10637022324511802,2.596423899734953,0.8619754490929818,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,6,0.25,amount_ma10_zz3_cyb6_scale0.25,full,0.3087644534336973,0.23481659600590277,-0.24947433317320622,1.2577580120485625,66.62544527965704,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,6,0.25,amount_ma10_zz3_cyb6_scale0.25,last_10y,0.26733848117564474,0.2247429427261271,-0.249474333173206,1.1592381200937756,9.671413716828882,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,6,0.25,amount_ma10_zz3_cyb6_scale0.25,last_5y,0.358071158531615,0.24981871831983457,-0.16151465305230672,1.3419540890002664,3.618720164243631,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,6,0.25,amount_ma10_zz3_cyb6_scale0.25,last_3y,0.5742352457890316,0.284367252985815,-0.10637022324511802,1.726965656975496,2.897662534386035,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,6,0.25,amount_ma10_zz3_cyb6_scale0.25,last_1y,0.9321425133803398,0.252830382017218,-0.10637022324511802,2.720726374121835,0.9312716856902381,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,6,0.5,amount_ma10_zz3_cyb6_scale0.5,full,0.3264545655266182,0.23979035297819584,-0.2707424069184836,1.2924617942548988,82.44970334110192,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,6,0.5,amount_ma10_zz3_cyb6_scale0.5,last_10y,0.27361934516006436,0.23035074096972602,-0.27074240691848317,1.157975284434912,10.211856039090279,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,6,0.5,amount_ma10_zz3_cyb6_scale0.5,last_5y,0.37611092660550094,0.2545483505271437,-0.15918391952659927,1.3735693725213087,3.9336951723162024,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,6,0.5,amount_ma10_zz3_cyb6_scale0.5,last_3y,0.6048645490613338,0.288763411809664,-0.11232286301770822,1.7718696374745333,3.1294604068778282,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,6,0.5,amount_ma10_zz3_cyb6_scale0.5,last_1y,1.0000408542188586,0.2593279441791416,-0.11232286301770822,2.791837001943236,0.9990921651651405,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,3,6,0.75,amount_ma10_zz3_cyb6_scale0.75,full,0.341797232170139,0.2476612785699199,-0.2957239569439577,1.3054582059006967,98.91746281401952,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,3,6,0.75,amount_ma10_zz3_cyb6_scale0.75,last_10y,0.2780093888759776,0.23922231068708405,-0.2957239569439578,1.138121079980919,10.604094527386398,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,3,6,0.75,amount_ma10_zz3_cyb6_scale0.75,last_5y,0.39252781184197905,0.2622092969731709,-0.17247355156032873,1.386246750491772,4.235051523231618,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,3,6,0.75,amount_ma10_zz3_cyb6_scale0.75,last_3y,0.633232876165982,0.2958826897260974,-0.1369978329734206,1.7956100841326654,3.3521802113279477,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,3,6,0.75,amount_ma10_zz3_cyb6_scale0.75,last_1y,1.0629745190362825,0.2694636407358409,-0.11945240741960939,2.8114100478733532,1.0619522531048307,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,3,0.0,amount_ma10_zz4_cyb3_scale0,full,0.31796249413984556,0.22826321379722855,-0.27524469367067417,1.317794772669339,74.46446855447022,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,3,0.0,amount_ma10_zz4_cyb3_scale0,last_10y,0.3053785073816604,0.21865383214466416,-0.25528459485243293,1.3201561850048167,13.340767874046412,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,3,0.0,amount_ma10_zz4_cyb3_scale0,last_5y,0.37648583623551257,0.24227214380568923,-0.15204838889171102,1.4316862031102442,3.9404186290357375,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,3,0.0,amount_ma10_zz4_cyb3_scale0,last_3y,0.5603449842372672,0.28090487713305295,-0.10637022324511802,1.7131840058635552,2.795466222386879,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,3,0.0,amount_ma10_zz4_cyb3_scale0,last_1y,0.7922842773589296,0.24867794328300372,-0.10637022324511802,2.460508713175774,0.7915686217582605,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,3,0.25,amount_ma10_zz4_cyb3_scale0.25,full,0.33109028376060046,0.23025710403719774,-0.2715999787572798,1.351325726945016,87.13584450129709,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,3,0.25,amount_ma10_zz4_cyb3_scale0.25,last_10y,0.30190600700870585,0.22086802709279307,-0.27159997875728037,1.2970938374769263,12.964071170539283,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,3,0.25,amount_ma10_zz4_cyb3_scale0.25,last_5y,0.38705168650397836,0.24428996187060636,-0.15106509594253759,1.4531839608255952,4.132937386236038,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,3,0.25,amount_ma10_zz4_cyb3_scale0.25,last_3y,0.5884278503666787,0.282507659934654,-0.10637022324511802,1.768285082642107,3.0039607815641585,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,3,0.25,amount_ma10_zz4_cyb3_scale0.25,last_1y,0.8780713432397045,0.2509302736679482,-0.10637022324511802,2.6265566474791,0.8772613565845184,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,3,0.5,amount_ma10_zz4_cyb3_scale0.5,full,0.3419479976179549,0.23622560734176906,-0.28784301969051695,1.3573957162946728,99.09342521011621,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,3,0.5,amount_ma10_zz4_cyb3_scale0.5,last_10y,0.29709520918432686,0.2273860287806717,-0.2878430196905162,1.2501192333432172,12.45690859492615,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,3,0.5,amount_ma10_zz4_cyb3_scale0.5,last_5y,0.39612271613221073,0.2502724101960055,-0.1522654809991506,1.450420343113046,4.302965145985953,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,3,0.5,amount_ma10_zz4_cyb3_scale0.5,last_3y,0.6151114304179972,0.2873560345937272,-0.112322863017708,1.8013206979262006,3.209009942591484,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,3,0.5,amount_ma10_zz4_cyb3_scale0.5,last_1y,0.9646175445523077,0.25792745546387524,-0.11232286301770822,2.7364530050219464,0.9637096766987563,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,3,0.75,amount_ma10_zz4_cyb3_scale0.75,full,0.35005888260153784,0.24570161346239505,-0.3040050049542724,1.3388115706066077,108.99918611836968,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,3,0.75,amount_ma10_zz4_cyb3_scale0.75,last_10y,0.2902942302686504,0.23766367207470132,-0.30400500495427407,1.184114188700316,11.768207427697584,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,3,0.75,amount_ma10_zz4_cyb3_scale0.75,last_5y,0.40291465018472983,0.2598298812562245,-0.15720933394915992,1.425153859579143,4.433199034051693,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,3,0.75,amount_ma10_zz4_cyb3_scale0.75,last_3y,0.638837999677381,0.29512155740533347,-0.12991656723664824,1.8111065637069677,3.397112228773004,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,3,0.75,amount_ma10_zz4_cyb3_scale0.75,last_1y,1.0460590999709396,0.26876073510616855,-0.11945240741960894,2.7874835203194133,1.0450567408334175,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,4,0.0,amount_ma10_zz4_cyb4_scale0,full,0.31326086612955417,0.23337775222378132,-0.25881834533546466,1.278679060662087,70.35701110304718,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,4,0.0,amount_ma10_zz4_cyb4_scale0,last_10y,0.28997204531427045,0.22454357753330953,-0.22961796015793,1.238618117955188,11.736382934321762,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,4,0.0,amount_ma10_zz4_cyb4_scale0,last_5y,0.3197830290862018,0.24818598412904036,-0.15625124914915522,1.2339000799691033,3.0034113688346142,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,4,0.0,amount_ma10_zz4_cyb4_scale0,last_3y,0.49323217411593934,0.2864829155310828,-0.10637022324511802,1.531764975423941,2.326782940634672,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,4,0.0,amount_ma10_zz4_cyb4_scale0,last_1y,0.6306258989794136,0.260668124060555,-0.10637022324511802,1.9974476313604663,0.6300802563799581,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,4,0.25,amount_ma10_zz4_cyb4_scale0.25,full,0.3269457819670383,0.23501292099032753,-0.2561061558629997,1.315433696464101,82.93498113916016,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,4,0.25,amount_ma10_zz4_cyb4_scale0.25,last_10y,0.2899875548845545,0.22629572746504667,-0.25290866785180854,1.230826819914735,11.737913287584398,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,4,0.25,amount_ma10_zz4_cyb4_scale0.25,last_5y,0.3435719606761676,0.24967018059942941,-0.15422516901283023,1.2996194381562665,3.3774064098727887,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,4,0.25,amount_ma10_zz4_cyb4_scale0.25,last_3y,0.5363522673306538,0.2875668314902902,-0.10637022324511802,1.626185818346564,2.6231764015746837,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,4,0.25,amount_ma10_zz4_cyb4_scale0.25,last_1y,0.7481807640868017,0.2617188834368026,-0.10637022324511802,2.255772889299315,0.7475125199927395,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,4,0.5,amount_ma10_zz4_cyb4_scale0.5,full,0.3387481974594959,0.23990066473120272,-0.27574811714713876,1.3303086624448421,95.42040093787062,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,4,0.5,amount_ma10_zz4_cyb4_scale0.5,last_10y,0.2888014357926678,0.23155447015018193,-0.27574811714713954,1.20413121064727,11.621353487612842,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,4,0.5,amount_ma10_zz4_cyb4_scale0.5,last_5y,0.3663992176533424,0.2543794644142351,-0.15437206895739897,1.3464803997706773,3.7620639756719827,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,4,0.5,amount_ma10_zz4_cyb4_scale0.5,last_3y,0.57900322386424,0.291208462061172,-0.11232286301770811,1.703625280813501,2.9331607158936186,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,4,0.5,amount_ma10_zz4_cyb4_scale0.5,last_1y,0.8711029041611924,0.2659838396661003,-0.11232286301770811,2.4786605430649904,0.8703006816288594,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,4,0.75,amount_ma10_zz4_cyb4_scale0.75,full,0.3479872451627146,0.2476833725742043,-0.29813729312289994,1.3238806955971378,106.3853521931051,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,4,0.75,amount_ma10_zz4_cyb4_scale0.75,last_10y,0.2855786364031201,0.23987266810651367,-0.29813729312290094,1.1601955933164148,11.309480595698833,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,4,0.75,amount_ma10_zz4_cyb4_scale0.75,last_5y,0.38772327012389973,0.2620863465974233,-0.16400639252070526,1.3735949133112808,4.145374065879786,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,4,0.75,amount_ma10_zz4_cyb4_scale0.75,last_3y,0.6201449037093667,0.29723576677966207,-0.1316098059189047,1.7617178271234597,3.24845753519552,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,4,0.75,amount_ma10_zz4_cyb4_scale0.75,last_1y,0.9959134011517867,0.27306588881289223,-0.11945240741960916,2.6571984685114214,0.9949694907267943,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,5,0.0,amount_ma10_zz4_cyb5_scale0,full,0.30167941331931036,0.23694606978024296,-0.25807813753250375,1.2256607035980902,61.1142442487177,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,5,0.0,amount_ma10_zz4_cyb5_scale0,last_10y,0.2800580756740201,0.22755868308925967,-0.23730955808639975,1.1914303538408675,10.791329927878584,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,5,0.0,amount_ma10_zz4_cyb5_scale0,last_5y,0.33347123938626666,0.25051984799207927,-0.17074193157500994,1.2659258254286447,3.215341063459304,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,5,0.0,amount_ma10_zz4_cyb5_scale0,last_3y,0.5065503924191002,0.28747853000325724,-0.10637022324511813,1.5583665919440595,2.416532207960726,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,5,0.0,amount_ma10_zz4_cyb5_scale0,last_1y,0.6980388097748158,0.2624358997766934,-0.10637022324511802,2.13966556101684,0.6974235432370381,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,5,0.25,amount_ma10_zz4_cyb5_scale0.25,full,0.31761217154559795,0.23832592144457856,-0.25860790377204346,1.270883458677839,74.15094698263333,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,5,0.25,amount_ma10_zz4_cyb5_scale0.25,last_10y,0.28222597988597187,0.22909893619633617,-0.2586079037720427,1.19232324810487,10.992417623020415,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,5,0.25,amount_ma10_zz4_cyb5_scale0.25,last_5y,0.35376981872716917,0.251888309086961,-0.16609882617695693,1.3204115902714277,3.5460488742737253,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,5,0.25,amount_ma10_zz4_cyb5_scale0.25,last_3y,0.5463700579499444,0.28852222420517265,-0.10637022324511802,1.644299421274435,2.6944650452793177,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,5,0.25,amount_ma10_zz4_cyb5_scale0.25,last_1y,0.801368604449552,0.2634275523693141,-0.10637022324511813,2.3563024765095038,0.8006430903803585,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,5,0.5,amount_ma10_zz4_cyb5_scale0.5,full,0.3319444390948276,0.24246929128881808,-0.27950005794318855,1.2978048802594047,88.02572505024318,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,5,0.5,amount_ma10_zz4_cyb5_scale0.5,last_10y,0.2832880351124176,0.23371966643282258,-0.27950005794318855,1.1768756556469315,11.092052178216464,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,5,0.5,amount_ma10_zz4_cyb5_scale0.5,last_5y,0.37313920491270847,0.25613530835146125,-0.16177429347806893,1.358217195855017,3.880660223880918,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,5,0.5,amount_ma10_zz4_cyb5_scale0.5,last_3y,0.5856842184697066,0.2919625455976707,-0.11232286301770811,1.714451193513865,2.983263063191975,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,5,0.5,amount_ma10_zz4_cyb5_scale0.5,last_1y,0.9083199440075751,0.26731388253638344,-0.112322863017708,2.5411370320904325,0.9074760507741999,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,5,0.75,amount_ma10_zz4_cyb5_scale0.75,full,0.3442541659607019,0.2490994511922293,-0.29998890397223466,1.306661433995178,101.82143489657358,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,5,0.75,amount_ma10_zz4_cyb5_scale0.75,last_10y,0.28267815960633813,0.24105618905414947,-0.29998890397223466,1.1463600571649641,11.03474727193386,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,5,0.75,amount_ma10_zz4_cyb5_scale0.75,last_5y,0.391050799194393,0.26308168634930706,-0.16846363228961858,1.3784985823085394,4.2073508249609946,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,5,0.75,amount_ma10_zz4_cyb5_scale0.75,last_3y,0.6234652616569181,0.2976586913106682,-0.13422059192919145,1.7665206658135222,3.2746137596924756,2.9979466119096507,726,2023-05-29,2026-05-28
amount,10,4,5,0.75,amount_ma10_zz4_cyb5_scale0.75,last_1y,1.0153269080043024,0.2737908753848937,-0.11945240741960939,2.6861497656641897,1.0143604706370701,0.999315537303217,243,2025-05-28,2026-05-28
amount,10,4,6,0.0,amount_ma10_zz4_cyb6_scale0,full,0.284961315382664,0.2394474951335803,-0.28942017954279575,1.161487878473739,49.73099557254886,15.66050650239562,3802,2010-09-29,2026-05-28
amount,10,4,6,0.0,amount_ma10_zz4_cyb6_scale0,last_10y,0.26073803366378656,0.230332992889932,-0.2894201795427951,1.1139862986639457,9.128842258699155,9.99315537303217,2427,2016-05-30,2026-05-28
amount,10,4,6,0.0,amount_ma10_zz4_cyb6_scale0,last_5y,0.31701057723042547,0.2527630471873244,-0.15700641457744535,1.2077859768478274,2.9615437829622127,4.999315537303217,1211,2021-05-28,2026-05-28
amount,10,4,6,0.0,amount_ma10_zz4_cyb6_scale0,last_3y,0.505603483349687,0.2877223848207046,-0.10637022324511813,1.5551026388467173,2.4100985004591102,2.9979466119096507,726,2023-05-29,2026-05-28
