date,1.H20955,0.399606,1.H00016,1.H00852,1.H00905,1.950175,1.000852,1.000016,1.000300,1.000905,0.399006,1.000001
2012-10-12,4322.61,721.21,1877.94,3531.22,3417.98,108.35,3432.24,1618.66,2304.53,3240.4,708.87,2104.93
2012-10-15,4305.71,714.18,1871.32,3504.17,3399.85,108.53,3405.95,1612.96,2294.86,3223.19,701.96,2098.7
2012-10-16,4304.36,717.67,1872.69,3517.51,3410.45,108.61,3418.92,1614.14,2298.16,3233.23,705.39,2098.81
2012-10-17,4315.33,721.44,1876.78,3530.99,3418.41,108.52,3432.01,1617.66,2300.8,3240.78,709.09,2105.62
2012-10-18,4369.64,733.07,1902.31,3587.55,3475.47,108.39,3486.98,1639.67,2336.08,3294.84,720.52,2131.69
2012-10-19,4360.4,731.97,1900.1,3578.34,3465.61,108.3,3477.78,1637.77,2332.47,3285.45,719.45,2128.3
2012-10-22,4368.18,736.88,1906.57,3593.79,3479.37,108.16,3492.79,1643.34,2341.59,3298.49,724.28,2132.76
2012-10-23,4347.69,723.64,1886.23,3555.62,3437.79,108.38,3455.7,1625.81,2312.08,3259.07,711.26,2114.45
2012-10-24,4366.14,720.07,1883.72,3540.26,3436.58,108.41,3440.75,1623.64,2307.78,3257.92,707.75,2115.99
2012-10-25,4351.78,709.58,1871.31,3500.33,3403.09,108.26,3401.95,1612.95,2291.24,3226.17,697.44,2101.58
2012-10-26,4266.25,697.26,1838.54,3423.97,3336.76,108.19,3327.72,1584.7,2247.91,3163.3,685.33,2066.21
2012-10-29,4261.77,700.1,1823.25,3417.84,3332.17,108.42,3321.76,1571.53,2235.85,3158.94,688.12,2058.94
2012-10-30,4263.51,701.61,1828.82,3423.78,3334.01,108.48,3327.51,1576.32,2239.88,3160.69,689.61,2062.35
2012-10-31,4277.36,703.69,1841.27,3439.65,3341.83,108.41,3342.92,1587.05,2254.82,3168.1,691.65,2068.88
2012-11-01,4337.67,713.99,1876.86,3501.2,3405.23,108.27,3402.75,1617.73,2297.88,3228.19,701.78,2104.43
2012-11-02,4363.76,713.59,1887.16,3517.33,3427.76,108.44,3418.42,1626.61,2306.77,3249.55,701.38,2117.05
2012-11-05,4366.58,704.93,1884.96,3505.56,3412.78,108.47,3406.77,1624.71,2301.88,3235.35,692.87,2114.03
2012-11-06,4347.69,702.52,1879.19,3478.08,3389.48,108.56,3380.06,1619.74,2292.21,3213.26,690.5,2106.0
2012-11-07,4348.35,701.75,1876.98,3478.43,3385.13,108.77,3380.4,1617.83,2287.5,3209.14,689.75,2105.73
2012-11-08,4279.82,687.61,1846.56,3389.21,3301.2,108.71,3293.7,1591.62,2245.41,3129.57,675.85,2071.51
2012-11-09,4276.05,684.38,1846.84,3379.98,3287.92,108.76,3284.72,1591.85,2240.92,3116.98,672.67,2069.07
2012-11-12,4301.41,688.37,1857.31,3409.04,3308.31,108.81,3312.96,1600.88,2251.85,3136.31,676.6,2079.27
2012-11-13,4242.22,678.94,1827.59,3340.03,3240.6,108.91,3245.89,1575.26,2212.44,3072.12,667.33,2047.89
2012-11-14,4254.77,676.76,1835.34,3342.28,3250.23,109.04,3248.08,1581.95,2223.11,3081.25,665.19,2055.42
2012-11-15,4200.09,670.68,1814.17,3277.61,3192.96,109.12,3185.24,1563.7,2193.62,3026.84,659.21,2030.29
2012-11-16,4172.86,667.62,1800.09,3257.3,3174.29,109.3,3165.49,1551.56,2177.24,3009.15,656.2,2014.72
2012-11-19,4188.76,668.37,1799.31,3275.72,3181.68,109.44,3183.37,1550.89,2174.99,3016.16,656.94,2016.98
2012-11-20,4180.68,668.04,1787.24,3266.51,3169.05,109.4,3174.42,1540.49,2164.88,3004.18,656.61,2008.92
2012-11-21,4221.36,671.52,1813.33,3301.24,3201.86,109.31,3208.17,1562.97,2194.9,3035.28,660.03,2030.32
2012-11-22,4193.0,663.17,1803.8,3261.96,3159.46,109.19,3169.89,1554.75,2177.55,2995.09,651.83,2015.61
2012-11-23,4216.05,662.77,1820.04,3270.05,3170.4,109.18,3177.76,1568.75,2192.68,3005.46,651.43,2027.38
2012-11-26,4196.31,650.0,1813.59,3229.01,3133.33,109.14,3137.87,1563.2,2175.6,2970.32,638.88,2017.46
2012-11-27,4140.76,627.01,1801.67,3092.56,3021.35,109.1,3005.27,1552.92,2150.64,2864.17,616.28,1991.17
2012-11-28,4100.03,618.25,1789.08,3015.17,2954.23,109.14,2930.07,1542.07,2129.16,2800.54,607.67,1973.52
2012-11-29,4091.75,613.67,1778.47,2976.6,2926.42,109.39,2892.59,1532.92,2115.68,2774.18,603.17,1963.49
2012-11-30,4128.86,617.33,1795.68,3015.56,2971.2,109.33,2930.45,1547.76,2139.66,2816.62,606.77,1980.12
2012-12-03,4083.42,603.99,1777.6,2933.62,2900.01,109.32,2850.82,1532.18,2108.85,2749.13,593.66,1959.77
2012-12-04,4118.4,611.26,1793.59,2971.67,2936.17,109.21,2887.79,1545.95,2131.47,2783.41,600.8,1975.14
2012-12-05,4226.14,635.7,1858.3,3086.23,3044.63,109.15,2999.13,1601.74,2207.88,2886.19,624.82,2031.91
2012-12-06,4224.87,635.19,1856.77,3085.81,3042.69,109.21,2998.71,1600.42,2203.6,2884.35,624.32,2029.24
2012-12-07,4291.27,648.58,1896.8,3161.12,3112.15,109.04,3071.86,1634.92,2246.76,2950.19,637.49,2061.79
2012-12-10,4331.14,657.57,1918.11,3219.3,3167.04,109.11,3128.4,1653.28,2271.05,3002.23,646.32,2083.77
2012-12-11,4304.94,652.33,1908.51,3194.84,3145.73,109.14,3104.63,1645.01,2258.5,2982.03,641.17,2074.7
2012-12-12,4312.23,650.64,1922.57,3195.15,3146.64,109.25,3104.94,1657.13,2267.77,2982.89,639.51,2082.73
2012-12-13,4275.72,643.18,1897.62,3150.58,3105.24,109.26,3061.62,1635.63,2242.64,2943.28,632.18,2061.48
2012-12-14,4446.42,667.64,2004.86,3276.26,3234.96,109.15,3183.75,1728.06,2355.86,3066.23,656.22,2150.62
2012-12-17,4464.91,660.92,2017.38,3294.27,3262.01,109.22,3201.26,1738.85,2366.7,3091.88,649.61,2160.34
2012-12-18,4460.19,657.29,2024.35,3285.76,3256.43,109.22,3192.98,1744.85,2368.12,3086.58,646.05,2162.46
2012-12-19,4463.98,663.45,2023.38,3299.03,3269.63,109.21,3205.87,1744.02,2371.11,3099.09,652.1,2162.24
2012-12-20,4475.73,669.77,2032.56,3309.41,3279.93,109.33,3215.95,1751.94,2384.82,3108.86,658.31,2168.35
2012-12-21,4456.51,679.72,2016.38,3311.6,3271.72,109.27,3218.08,1737.99,2372.0,3101.07,668.09,2153.31
2012-12-24,4469.2,691.59,2026.18,3338.37,3289.26,109.37,3244.1,1746.44,2381.22,3117.7,679.76,2159.05
2012-12-25,4579.88,706.2,2087.03,3414.82,3364.58,109.43,3318.39,1798.88,2448.4,3189.09,694.12,2213.61
2012-12-26,4595.68,721.42,2088.98,3471.78,3406.34,109.4,3373.75,1800.56,2457.62,3228.68,709.08,2219.13
2012-12-27,4566.1,711.75,2072.99,3437.82,3375.54,109.49,3340.74,1786.78,2444.59,3199.48,699.57,2205.9
2012-12-28,4607.6,719.99,2109.04,3477.17,3413.22,109.62,3378.98,1817.85,2480.05,3235.2,707.67,2233.25
2012-12-31,4666.64,726.29,2155.25,3505.8,3456.12,109.69,3406.8,1857.68,2522.95,3275.86,713.86,2269.13
2013-01-04,4682.69,717.62,2170.12,3490.0,3437.54,109.51,3391.45,1870.5,2524.41,3258.25,705.34,2276.99
2013-01-07,4704.34,730.61,2181.45,3541.7,3469.32,109.56,3441.69,1880.26,2535.99,3288.37,718.11,2285.36
2013-01-08,4693.19,745.9,2155.25,3594.36,3510.12,109.67,3492.86,1857.69,2525.33,3327.04,733.14,2276.07
2013-01-09,4687.65,747.29,2152.53,3599.58,3518.5,109.75,3497.93,1855.34,2526.13,3334.99,734.51,2275.34
2013-01-10,4703.03,754.08,2152.7,3626.66,3541.04,109.69,3524.25,1855.49,2530.57,3356.35,741.18,2283.66
2013-01-11,4613.55,744.32,2110.35,3555.01,3451.18,109.57,3454.62,1818.98,2483.23,3271.18,731.59,2243.0
2013-01-14,4746.89,773.79,2196.34,3682.98,3571.0,109.58,3578.98,1893.1,2577.73,3384.75,760.55,2311.74
2013-01-15,4783.7,792.16,2204.4,3755.18,3640.57,109.67,3649.14,1900.05,2595.86,3450.68,778.6,2325.68
2013-01-16,4739.71,787.97,2177.66,3751.76,3640.44,109.65,3645.82,1877.0,2577.09,3450.56,774.49,2309.5
2013-01-17,4707.6,781.68,2152.06,3707.54,3595.56,109.73,3602.85,1854.94,2552.76,3408.02,768.31,2284.91
2013-01-18,4776.39,801.09,2189.02,3765.91,3655.3,109.92,3659.57,1886.79,2595.44,3464.65,787.39,2317.07
2013-01-21,4812.48,806.4,2202.53,3797.13,3683.23,109.95,3689.91,1898.44,2610.9,3491.12,792.6,2328.22
2013-01-22,4784.49,788.63,2202.61,3722.24,3624.48,110.03,3617.13,1898.5,2596.9,3435.43,775.14,2315.14
2013-01-23,4787.52,792.03,2216.1,3735.52,3631.14,110.12,3630.04,1910.14,2607.46,3441.75,778.48,2320.91
2013-01-24,4734.18,771.06,2204.55,3643.09,3555.16,110.01,3540.22,1900.18,2582.75,3369.73,757.87,2302.6
2013-01-25,4717.37,776.13,2188.63,3639.67,3549.18,110.03,3536.9,1886.45,2571.67,3364.06,762.85,2291.3
2013-01-28,4820.75,798.42,2270.93,3734.83,3639.63,109.96,3629.36,1957.4,2651.86,3449.79,784.76,2346.5
2013-01-29,4833.09,805.45,2300.2,3770.1,3674.15,109.89,3663.64,1982.62,2675.87,3482.52,791.67,2358.98
2013-01-30,4882.63,797.32,2307.97,3767.41,3693.21,109.88,3661.03,1989.32,2688.71,3500.58,783.68,2382.48
2013-01-31,4882.57,789.51,2312.53,3744.94,3671.11,109.89,3639.19,1993.25,2686.88,3479.64,776.01,2385.42
2013-02-01,4930.43,795.98,2385.01,3765.8,3700.73,109.96,3659.46,2055.72,2743.32,3507.71,782.36,2419.02
2013-02-04,4950.72,785.34,2396.23,3730.15,3676.1,110.34,3624.82,2065.39,2748.03,3484.36,771.9,2428.15
2013-02-05,4988.06,794.57,2400.36,3763.79,3714.38,109.94,3657.51,2068.95,2771.68,3520.65,780.98,2433.13
2013-02-06,4975.83,805.04,2411.43,3788.28,3739.42,109.91,3681.31,2078.49,2775.84,3544.39,791.26,2434.48
2013-02-07,4949.42,819.61,2376.72,3808.11,3753.44,110.01,3700.57,2048.58,2759.87,3557.67,805.59,2418.53
2013-02-08,4987.39,837.35,2369.58,3864.68,3807.16,110.02,3755.54,2042.42,2771.73,3608.59,823.03,2432.4
2013-02-18,4990.29,849.82,2337.27,3908.05,3827.4,110.21,3797.69,2014.58,2737.47,3627.78,835.28,2421.56
2013-02-19,4921.55,833.98,2298.41,3846.27,3757.33,110.21,3737.65,1981.07,2685.61,3561.36,819.71,2382.91
2013-02-20,4954.0,865.67,2295.19,3929.4,3835.42,110.22,3818.44,1978.3,2702.64,3635.38,850.86,2397.18
2013-02-21,4818.2,853.91,2201.9,3859.14,3756.23,110.44,3750.17,1897.9,2610.55,3560.32,839.3,2325.95
2013-02-22,4797.9,853.36,2185.17,3852.9,3743.62,110.28,3744.1,1883.48,2596.6,3548.36,838.76,2314.16
2013-02-25,4834.04,870.59,2193.63,3901.12,3785.0,110.24,3790.96,1890.77,2604.96,3587.59,855.69,2325.82
2013-02-26,4750.72,866.03,2163.89,3852.6,3727.63,110.11,3743.81,1865.13,2567.59,3533.2,851.22,2293.34
2013-02-27,4771.2,860.82,2192.13,3854.25,3730.47,110.16,3745.41,1889.48,2594.68,3535.9,846.09,2313.22
2013-02-28,4869.12,876.08,2270.02,3926.6,3806.75,110.17,3815.72,1956.61,2673.33,3608.2,861.1,2365.59
2013-03-01,4878.02,900.29,2255.88,3989.29,3849.19,110.12,3876.64,1944.42,2668.84,3648.42,884.89,2359.51
2013-03-04,4726.08,878.53,2136.62,3869.92,3712.34,110.25,3760.61,1841.62,2545.72,3518.72,863.5,2273.4
2013-03-05,4823.45,903.56,2223.73,3960.45,3795.91,110.39,3848.59,1916.71,2622.81,3597.92,888.1,2326.31
2013-03-06,4875.63,918.62,2243.44,4028.63,3855.0,110.42,3914.84,1933.7,2650.2,3653.93,902.9,2347.18
2013-03-07,4830.27,892.61,2207.1,3980.02,3808.27,110.4,3867.61,1902.37,2619.48,3609.64,877.34,2324.29
2013-03-08,4828.2,879.75,2206.06,3940.47,3767.0,110.41,3829.17,1901.48,2606.93,3570.38,864.7,2318.61
2013-03-11,4812.95,884.28,2180.93,3943.57,3767.9,110.42,3832.11,1879.82,2592.37,3571.11,869.15,2310.59
2013-03-12,4745.34,854.53,2151.69,3834.58,3673.01,110.43,3726.21,1854.62,2555.61,3481.18,839.84,2286.6
2013-03-13,4699.17,848.64,2129.64,3803.96,3639.44,110.41,3696.45,1835.61,2527.49,3449.35,834.05,2263.97
2013-03-14,4708.46,856.77,2132.83,3817.62,3655.8,110.44,3709.72,1838.36,2534.27,3464.85,842.04,2270.28
2013-03-15,4742.29,868.85,2136.26,3823.2,3662.51,110.39,3715.14,1841.32,2539.87,3471.21,853.91,2278.4
2013-03-18,4679.66,867.03,2101.37,3778.6,3615.99,110.43,3671.8,1811.24,2502.49,3427.12,852.12,2240.02
2013-03-19,4709.94,857.43,2124.24,3782.59,3627.96,110.38,3675.68,1830.96,2525.1,3438.07,842.69,2257.43
2013-03-20,4819.66,881.42,2211.03,3878.92,3722.61,110.45,3769.26,1905.77,2610.17,3527.77,866.27,2317.37
2013-03-21,4842.01,898.18,2207.01,3929.17,3761.92,110.47,3818.09,1902.3,2614.99,3565.02,882.73,2324.24
2013-03-22,4861.63,897.43,2209.52,3938.44,3777.64,110.55,3827.1,1904.46,2618.31,3579.92,882.0,2328.28
2013-03-25,4866.94,897.18,2206.59,3945.85,3765.62,110.59,3834.29,1901.93,2613.1,3568.52,881.76,2326.72
2013-03-26,4819.0,891.69,2159.4,3925.17,3739.54,110.63,3814.19,1861.26,2575.05,3543.81,876.36,2297.67
2013-03-27,4828.9,898.2,2167.73,3937.06,3748.52,110.71,3825.75,1868.44,2583.53,3552.26,882.75,2301.26
2013-03-28,4708.62,882.69,2078.63,3818.2,3639.65,110.81,3710.24,1791.64,2499.3,3448.98,867.51,2236.3
2013-03-29,4722.34,881.61,2080.43,3820.24,3638.02,110.93,3712.22,1793.19,2495.08,3447.29,866.46,2236.62
2013-04-01,4724.01,892.35,2069.85,3852.35,3663.01,111.03,3743.37,1784.07,2493.19,3470.96,877.0,2234.4
2013-04-02,4707.17,860.42,2068.86,3787.74,3618.2,111.15,3680.15,1783.22,2486.39,3428.5,845.16,2227.74
2013-04-03,4703.07,850.28,2076.34,3749.21,3585.43,111.35,3642.59,1789.67,2483.55,3397.23,835.14,2225.29
2013-04-08,4674.44,868.96,2057.12,3776.4,3600.1,111.55,3669.01,1773.1,2472.3,3411.13,853.48,2211.59
2013-04-09,4698.31,877.62,2075.14,3811.85,3635.18,112.11,3703.4,1788.63,2489.43,3444.37,861.99,2225.77
2013-04-10,4685.66,865.96,2074.32,3793.65,3627.75,112.15,3685.73,1787.93,2485.31,3437.27,850.53,2226.13
2013-04-11,4668.93,863.26,2069.91,3782.03,3612.96,111.79,3674.33,1784.13,2477.88,3423.22,847.78,2219.55
2013-04-12,4638.29,862.26,2058.75,3750.92,3582.66,111.83,3643.71,1774.51,2462.11,3394.52,846.61,2206.78
2013-04-15,4585.54,851.79,2041.69,3700.25,3532.36,111.94,3594.43,1759.8,2436.82,3346.85,836.34,2181.94
2013-04-16,4615.49,861.69,2056.59,3736.69,3570.64,112.12,3629.74,1772.64,2459.59,3383.08,846.05,2194.85
2013-04-17,4600.88,883.54,2043.79,3778.02,3601.99,112.24,3669.81,1761.62,2458.47,3412.42,867.51,2193.8
2013-04-18,4612.85,889.66,2051.37,3790.6,3613.37,112.08,3681.91,1768.15,2464.85,3423.01,873.48,2197.6
2013-04-19,4706.34,908.83,2120.79,3863.93,3689.81,111.56,3752.88,1827.98,2533.83,3495.24,892.21,2244.64
2013-04-22,4702.96,933.17,2116.11,3905.76,3707.19,111.82,3793.25,1823.95,2530.67,3511.62,916.02,2242.17
2013-04-23,4583.42,910.52,2042.7,3794.95,3606.9,112.03,3685.55,1760.68,2449.47,3416.45,893.79,2184.54
2013-04-24,4643.31,940.93,2081.23,3883.14,3678.97,112.11,3770.95,1793.89,2495.58,3484.57,923.41,2218.32
2013-04-25,4608.55,920.78,2063.14,3810.59,3623.02,112.28,3700.49,1778.29,2467.88,3431.4,903.63,2199.31
2013-04-26,4569.8,906.28,2048.92,3735.66,3556.4,112.32,3627.5,1766.04,2447.31,3367.77,889.38,2177.91
2013-05-02,4569.42,931.06,2045.46,3776.57,3572.91,112.56,3667.16,1763.05,2449.64,3383.4,913.65,2174.12
2013-05-03,4636.5,957.11,2083.09,3858.73,3641.89,112.55,3746.93,1795.49,2492.91,3448.64,939.21,2205.5
2013-05-06,4680.23,976.34,2107.58,3931.66,3711.39,112.42,3817.58,1816.6,2525.98,3514.46,958.02,2231.17
2013-05-07,4691.3,975.82,2109.12,3944.07,3719.03,112.79,3829.52,1817.93,2529.94,3521.48,957.44,2235.57
2013-05-08,4705.53,998.96,2116.61,3994.33,3753.54,112.97,3877.75,1824.38,2542.8,3553.85,980.08,2246.3
2013-05-09,4679.27,1011.65,2097.45,4010.3,3755.98,113.43,3892.92,1807.86,2527.79,3555.77,992.16,2232.97
2013-05-10,4714.6,1007.79,2110.51,4030.45,3779.2,113.38,3912.06,1819.12,2540.84,3577.33,988.3,2246.83
2013-05-13,4705.03,1014.95,2100.77,4056.46,3793.59,113.24,3936.81,1810.72,2530.77,3590.76,995.11,2241.92
2013-05-14,4654.51,995.89,2071.59,4008.56,3750.29,113.09,3889.65,1785.58,2493.34,3549.3,976.33,2217.01
2013-05-15,4674.71,1032.95,2076.06,4075.08,3800.86,112.61,3953.85,1789.43,2506.93,3597.11,1012.66,2224.8
2013-05-16,4724.66,1029.9,2113.48,4100.59,3841.96,112.77,3977.96,1821.45,2552.71,3635.76,1009.53,2251.81
2013-05-17,4784.17,1044.23,2139.42,4156.59,3901.14,112.85,4031.56,1843.81,2592.05,3691.4,1023.4,2282.87
2013-05-20,4817.96,1073.21,2160.56,4233.04,3950.45,113.08,4105.23,1861.25,2609.61,3737.75,1051.65,2299.99
2013-05-21,4843.63,1095.59,2148.76,4298.51,4002.63,112.72,4168.57,1851.08,2614.85,3787.06,1073.58,2305.11
2013-05-22,4819.19,1061.41,2157.02,4239.93,3970.69,113.1,4111.25,1858.2,2618.03,3755.87,1039.81,2302.4
2013-05-23,4764.9,1064.66,2117.02,4217.52,3938.25,113.07,4089.16,1823.74,2582.85,3724.23,1042.9,2275.67
2013-05-24,4786.16,1096.3,2123.29,4292.18,4000.01,112.86,4160.95,1829.14,2597.23,3782.07,1073.78,2288.53
2013-05-27,4795.4,1112.65,2121.45,4344.06,4041.12,112.93,4210.93,1827.26,2599.59,3820.43,1089.72,2293.08
2013-05-28,4855.55,1081.41,2171.18,4313.18,4049.5,112.9,4179.86,1870.09,2644.36,3827.78,1059.0,2321.32
2013-05-29,4863.32,1088.59,2161.44,4348.66,4080.12,113.19,4213.76,1861.7,2642.56,3856.32,1065.96,2324.02
2013-05-30,4860.06,1096.99,2154.18,4367.23,4090.46,113.22,4231.04,1855.46,2634.32,3865.13,1073.87,2317.75
2013-05-31,4842.58,1096.57,2138.2,4347.51,4065.63,112.79,4210.97,1841.37,2606.43,3841.22,1073.02,2300.59
2013-06-03,4856.43,1075.33,2141.42,4308.7,4038.91,112.72,4172.69,1838.64,2602.62,3814.51,1052.14,2299.25
2013-06-04,4792.18,1045.11,2119.13,4213.67,3960.17,112.63,4080.09,1819.5,2565.67,3739.72,1022.46,2272.42
2013-06-05,4799.95,1055.7,2106.42,4239.47,3976.77,112.53,4104.91,1806.82,2560.54,3755.15,1032.76,2270.93
2013-06-06,4748.59,1045.09,2081.68,4169.96,3907.43,112.49,4036.82,1784.7,2527.84,3688.74,1022.13,2242.11
2013-06-07,4677.99,1053.55,2055.49,4117.96,3831.29,112.5,3985.51,1760.22,2484.16,3616.21,1030.14,2210.9
2013-06-13,4557.44,1052.8,1994.15,4017.21,3724.73,112.72,3887.75,1700.8,2399.94,3515.05,1029.28,2148.35
2013-06-14,4582.72,1092.56,1998.58,4108.14,3799.46,112.65,3975.52,1704.15,2416.77,3584.98,1068.15,2162.04
2013-06-17,4574.56,1098.4,1984.9,4130.46,3808.79,112.61,3996.34,1692.48,2403.84,3593.37,1073.69,2156.22
2013-06-18,4588.94,1097.65,1999.49,4140.59,3823.2,112.49,4005.14,1704.22,2418.75,3605.76,1072.93,2159.29
2013-06-19,4559.17,1092.29,1980.74,4122.37,3800.58,112.05,3987.3,1687.61,2400.76,3583.3,1067.63,2143.45
2013-06-20,4438.07,1053.31,1914.95,3991.88,3675.83,111.02,3860.89,1631.55,2321.47,3465.0,1029.53,2084.02
2013-06-21,4419.76,1049.19,1917.03,3964.86,3657.6,111.63,3833.82,1633.16,2317.39,3446.48,1025.5,2073.09
2013-06-24,4211.52,993.9,1790.34,3728.23,3431.49,112.72,3604.75,1525.17,2171.21,3232.96,971.45,1963.23
2013-06-25,4190.01,1007.65,1792.26,3726.32,3417.33,112.3,3602.57,1526.8,2165.42,3219.13,984.75,1959.51
2013-06-26,4184.67,1063.14,1775.55,3825.56,3488.42,112.0,3697.96,1509.68,2168.3,3285.82,1038.98,1951.49
2013-06-27,4177.01,1046.29,1781.6,3751.08,3432.62,112.45,3625.68,1512.2,2160.74,3233.22,1022.5,1950.01
2013-06-28,4216.52,1035.19,1832.69,3727.0,3436.21,113.13,3602.11,1552.38,2200.64,3235.98,1011.66,1979.21
2013-07-01,4249.07,1080.4,1829.89,3822.03,3509.57,112.89,3693.6,1549.37,2213.32,3304.59,1055.84,1995.24
2013-07-02,4271.97,1108.45,1820.4,3901.24,3567.84,112.23,3769.93,1541.34,2221.98,3359.05,1083.25,2006.56
2013-07-03,4246.01,1130.33,1802.37,3912.63,3573.99,111.99,3780.6,1522.91,2203.83,3364.18,1104.58,1994.27
2013-07-04,4288.23,1113.27,1817.73,3928.48,3602.87,112.64,3795.61,1535.32,2221.98,3390.49,1087.9,2006.1
2013-07-05,4291.28,1082.04,1827.18,3888.24,3583.04,112.7,3756.33,1542.05,2226.85,3371.53,1057.27,2007.2
2013-07-08,4167.76,1054.77,1788.39,3748.26,3444.21,112.88,3620.65,1506.73,2163.62,3240.48,1030.6,1958.27
2013-07-09,4189.46,1075.44,1786.7,3779.73,3465.06,112.54,3650.7,1505.3,2162.67,3259.91,1050.72,1965.45
2013-07-10,4281.37,1094.05,1835.89,3883.78,3573.93,111.83,3751.05,1546.74,2224.06,3361.4,1068.86,2008.13
2013-07-11,4424.5,1106.36,1946.76,3967.81,3674.76,111.75,3832.03,1635.66,2326.69,3455.88,1080.78,2072.99
2013-07-12,4356.35,1122.24,1889.54,3964.98,3642.78,111.78,3829.2,1587.59,2275.37,3425.14,1096.3,2039.49
2013-07-15,4387.63,1166.54,1909.86,4062.98,3716.5,111.59,3923.38,1604.66,2307.3,3493.44,1139.57,2059.39
2013-07-16,4412.24,1170.25,1911.97,4107.93,3762.84,111.5,3966.64,1606.34,2317.85,3536.31,1143.2,2065.72
2013-07-17,4373.62,1156.21,1884.0,4048.29,3708.68,111.29,3908.83,1582.14,2282.84,3485.07,1129.48,2044.92
2013-07-18,4327.12,1154.66,1844.95,4050.78,3705.12,110.95,3911.2,1549.35,2245.33,3481.2,1127.97,2023.4
2013-07-19,4259.59,1142.42,1799.76,3969.11,3612.66,110.91,3832.16,1511.4,2190.48,3394.31,1116.01,1992.65
2013-07-22,4283.39,1181.08,1806.04,4059.57,3684.18,110.72,3919.3,1514.05,2202.19,3461.28,1153.77,2004.76
2013-07-23,4366.69,1206.49,1855.91,4158.94,3773.25,110.52,4015.22,1555.84,2265.84,3544.97,1178.59,2043.88
2013-07-24,4351.08,1231.8,1829.64,4203.11,3795.99,110.39,4057.86,1532.35,2249.15,3566.28,1203.31,2033.33
2013-07-25,4332.24,1177.62,1827.68,4105.24,3723.85,110.74,3963.31,1529.3,2237.68,3498.24,1150.39,2021.17
2013-07-26,4318.36,1185.78,1818.76,4111.15,3719.9,110.99,3968.93,1521.61,2224.01,3494.16,1158.35,2010.85
2013-07-29,4250.31,1163.9,1774.05,4040.95,3648.02,110.91,3901.1,1484.21,2175.97,3426.59,1136.98,1976.31
2013-07-30,4291.11,1150.72,1794.05,4021.66,3631.79,110.94,3882.32,1500.94,2189.39,3411.22,1124.1,1990.06
2013-07-31,4297.67,1160.86,1797.91,4040.49,3652.58,110.95,3900.49,1504.17,2193.02,3430.74,1134.02,1993.8
2013-08-01,4365.28,1218.29,1838.12,4171.06,3749.16,111.0,4026.47,1537.81,2245.36,3521.15,1190.11,2029.07
2013-08-02,4366.74,1217.0,1836.56,4183.89,3762.52,111.04,4038.77,1536.51,2247.26,3533.61,1188.85,2029.42
2013-08-05,4408.28,1231.31,1857.7,4249.52,3825.29,111.05,4102.13,1554.19,2278.33,3592.54,1202.83,2050.48
2013-08-06,4444.26,1240.47,1860.22,4295.65,3866.38,111.06,4146.67,1557.14,2293.64,3631.49,1211.69,2061.06
2013-08-07,4414.5,1203.54,1854.07,4241.43,3829.32,110.78,4094.32,1551.16,2280.62,3596.32,1175.7,2046.78
2013-08-08,4408.41,1214.03,1848.08,4260.85,3839.64,109.63,4113.07,1544.62,2276.78,3605.85,1185.96,2044.9
2013-08-09,4422.88,1200.28,1858.15,4261.61,3853.91,110.26,4113.43,1553.04,2286.01,3618.74,1172.52,2052.24
2013-08-12,4521.47,1189.38,1926.61,4295.89,3915.47,110.07,4146.49,1610.27,2352.79,3676.2,1161.87,2101.28
2013-08-13,4535.57,1200.19,1937.95,4329.05,3936.08,109.6,4178.39,1619.74,2359.07,3695.55,1172.33,2106.16
2013-08-14,4522.68,1208.71,1926.56,4326.0,3920.8,109.08,4175.45,1610.22,2349.08,3681.08,1180.66,2100.14
2013-08-15,4500.97,1194.83,1908.53,4280.2,3867.8,108.96,4131.23,1595.15,2321.58,3631.32,1167.09,2081.88
2013-08-16,4467.81,1158.99,1905.71,4177.79,3785.88,109.22,4032.38,1592.79,2304.14,3554.35,1132.09,2068.45
2013-08-19,4502.37,1199.24,1924.94,4278.37,3844.35,108.47,4129.44,1608.87,2331.43,3609.03,1171.4,2085.6
2013-08-20,4473.29,1203.72,1907.8,4290.9,3834.47,106.64,4141.53,1594.54,2312.47,3599.64,1175.78,2072.59
2013-08-21,4484.08,1209.41,1900.07,4314.73,3864.28,107.75,4164.53,1588.08,2308.59,3627.5,1181.34,2072.96
2013-08-22,4475.65,1225.58,1894.2,4332.17,3873.98,108.39,4181.36,1582.62,2303.93,3636.47,1197.13,2067.12
2013-08-23,4468.19,1248.81,1874.66,4335.81,3864.94,108.99,4184.82,1566.29,2286.93,3627.97,1219.83,2057.46
2013-08-26,4578.26,1267.6,1916.66,4421.34,3945.5,109.31,4267.37,1601.38,2335.62,3703.59,1238.17,2096.47
2013-08-27,4627.75,1280.47,1917.4,4461.76,3975.87,109.18,4306.38,1602.0,2340.88,3732.1,1250.75,2103.57
2013-08-28,4656.5,1257.18,1906.47,4411.61,3946.06,108.77,4257.97,1592.87,2328.06,3703.92,1228.0,2101.3
2013-08-29,4666.12,1255.44,1900.83,4414.53,3943.04,108.4,4260.79,1588.15,2318.31,3701.08,1226.3,2097.23
2013-08-30,4741.26,1213.31,1902.77,4332.63,3903.69,108.06,4181.74,1589.78,2313.91,3664.15,1185.15,2098.38
