date,forward_return,reverse_return,return,gross_return,cost,turnover,forward_gross_exposure,reverse_gross_exposure,gross_exposure,forward_nav,reverse_nav,nav
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600527636514088,1.0,1.1701052075713059
2015-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600527636514088,1.0,1.1701052075713059
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600527636514088,1.0,1.1701052075713059
2015-08-19,0.0156921312875625,0.0,0.00784606564378125,0.00809606564378125,0.00025,0.5,1.0,0.0,0.5,1.381394890176639,1.0,1.1792859298400407
2015-08-20,-0.0014663808637669,0.0,-0.00073319043188345,-0.00073319043188345,0.0,0.0,1.0,0.0,0.5,1.3793692391443786,1.0,1.178421288679827
2015-08-21,-0.018984499877316,0.0,-0.009492249938658,-0.009492249938658,0.0,0.0,1.0,0.0,0.5,1.3531826039930686,1.0,1.1672354192746426
2015-08-24,-0.0005,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3525060126910722,1.0,1.1669436104198239
2015-09-24,0.0063525416474151,0.0,0.00317627082370755,0.00336377082370755,0.0001875,0.375,0.75,0.0,0.375,1.3610978634650714,1.0,1.1706501393625122
2015-09-25,-0.0257536647853401,0.0,-0.01287683239267005,-0.01287683239267005,0.0,0.0,0.75,0.0,0.375,1.326044605349349,1.0,1.1555758737274853
2015-09-28,0.0243532903574598,0.0,0.0121766451787299,0.0121766451787299,0.0,0.0,0.75,0.0,0.375,1.3583381546503652,1.0,1.1696469111189658
2015-09-29,0.0034609254548499,0.0,0.00173046272742495,0.00173046272742495,0.0,0.0,0.75,0.0,0.375,1.3630392617460885,1.0,1.171670941502905
2015-09-30,-0.0059523680171517,0.0,-0.00297618400857585,-0.00297618400857585,0.0,0.0,0.75,0.0,0.375,1.354925950438349,1.0,1.168183833183491
2015-10-08,0.0157719921556008,0.0,0.0078859960778004,0.0078859960778004,0.0,0.0,0.75,0.0,0.375,1.3762958319000826,1.0,1.1773961263101258
2015-10-09,0.0019633395626257,0.0,0.00098166978131285,0.00098166978131285,0.0,0.0,0.75,0.0,0.375,1.378997967956729,1.0,1.1785519405079592
2015-10-12,0.0094300761439093,0.0,0.00471503807195465,0.00471503807195465,0.0,0.0,0.75,0.0,0.375,1.3920020237968571,1.0,1.1841088577772303
2015-10-13,0.0205222305402189,0.0,0.01026111527010945,0.01032361527010945,6.25e-05,0.125,1.0,0.0,0.5,1.420569010241668,1.0,1.1962591352592402
2015-10-14,-0.0059879129789315,0.0,-0.00299395648946575,-0.00299395648946575,0.0,0.0,1.0,0.0,0.5,1.412062766627774,1.0,1.1926775874581481
2015-10-15,0.0123146476750248,0.0,0.0061573238375124,0.0061573238375124,0.0,0.0,1.0,0.0,0.5,1.4294518220938155,1.0,1.2000212895978708
2015-10-16,0.0039708673427578,0.0,0.0019854336713789,0.0019854336713789,0.0,0.0,1.0,0.0,0.5,1.4351279856522137,1.0,1.20240385227261
2015-10-19,0.001432487533707,0.0,0.0007162437668535,0.0007162437668535,0.0,0.0,1.0,0.0,0.5,1.4371837886009349,1.0,1.2032650665370408
2015-10-20,0.0121496034238035,0.0,0.00607480171190175,0.00607480171190175,0.0,0.0,1.0,0.0,0.5,1.4546450016795556,1.0,1.2105746632231116
2015-10-21,-0.0643778312300197,0.0,-0.03218891561500985,-0.03218891561500985,0.0,0.0,1.0,0.0,0.5,1.3609981112618377,1.0,1.171607577542954
2015-10-22,0.0451714725141447,0.0,0.02258573625707235,0.02258573625707235,0.0,0.0,1.0,0.0,0.5,1.4224764000365044,1.0,1.1980691972861264
2015-10-23,0.0269938786244807,0.0,0.01349693931224035,0.01349693931224035,0.0,0.0,1.0,0.0,0.5,1.4608745553252782,1.0,1.2142394645337617
2015-10-26,0.006149758151341,0.0,0.0030748790756705,0.0030748790756705,0.0,0.0,1.0,0.0,0.5,1.4698585805299764,1.0,1.21797310405611
2015-10-27,0.0090184976434453,0.0,0.00450924882172265,0.00450924882172265,0.0,0.0,1.0,0.0,0.5,1.483114496674684,1.0,1.2234652478404648
2015-10-28,-0.0063315153684599,0.0,-0.00316575768422995,-0.00316575768422995,0.0,0.0,1.0,0.0,0.5,1.4737241344458023,1.0,1.2195920533307256
2015-10-29,0.0019932055561065,0.0,0.00099660277805325,0.0011900762300472,0.0001934734519939,0.386946903987888,0.2261061920242239,0.0,0.11305309601211196,1.476661569578748,1.0,1.2208075021591667
2015-10-30,-0.0011945798074082,0.0,-0.0005972899037041,-0.0005972899037041,0.0,0.0,0.2261061920242239,0.0,0.11305309601211196,1.4748975794853534,1.0,1.2200783261637607
2015-11-02,-0.0030546901457203,0.0,-0.00152734507286015,-0.0015228181795473,4.526893312853206e-06,0.0090537866257064,0.2442137652756368,0.0,0.1221068826378184,1.4703922243833527,1.0,1.2182148455437911
2015-11-03,0.0003518072910182,0.0,0.0001759036455091,0.0001759036455091,0.0,0.0,0.2442137652756368,0.0,0.1221068826378184,1.4709095190885473,1.0,1.2184291339761355
2015-11-04,0.0022050073689725,0.0,0.00110250368448625,0.00110250368448625,0.0,0.0,0.2442137652756368,0.0,0.1221068826378184,1.4741528854172294,1.0,1.2197724565856296
2015-11-05,-0.007155278470926,0.0,-0.003577639235463,-0.003577639235463,0.0,0.0,0.2442137652756368,0.0,0.1221068826378184,1.46360491101335,1.0,1.215408550786612
2015-11-06,-0.0001221068826378,0.0,-6.10534413189e-05,0.0,6.10534413189e-05,0.1221068826378184,0.0,0.0,0.0,1.4634261947802527,1.0,1.2153343459119779
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634261947802527,1.0,1.2153343459119779
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634261947802527,1.0,1.2153343459119779
2015-11-11,0.0254504504570049,0.0,0.01272522522850245,0.01297522522850245,0.00025,0.5,1.0,0.0,0.5,1.5006710506479908,1.0,1.2307997491916425
2015-11-12,0.0153355708510349,0.0,0.00766778542551745,0.00766778542551745,0.0,0.0,1.0,0.0,0.5,1.5236846978693002,1.0,1.2402372575702245
2015-11-13,-0.0082885362492809,0.0,-0.00414426812464045,-0.00414426812464045,0.0,0.0,1.0,0.0,0.5,1.5110555820185358,1.0,1.2350973818366848
2015-11-16,0.0263730896970173,0.0,0.01318654484850865,0.01318654484850865,0.0,0.0,1.0,0.0,0.5,1.5509067864202897,1.0,1.25138404885455
2015-11-17,-0.0107855683307287,0.0,-0.00539278416536435,-0.00539278416536435,0.0,0.0,1.0,0.0,0.5,1.5341793753007624,1.0,1.2446356047710976
2015-11-18,-0.0123182044705072,0.0,-0.0061591022352536,-0.0061591022352536,0.0,0.0,1.0,0.0,0.5,1.5152810400613723,1.0,1.2369697668356756
2015-11-19,0.0187609614699131,0.0,0.00938048073495655,0.00938048073495655,0.0,0.0,1.0,0.0,0.5,1.5437091692700535,1.0,1.2485731379032012
2015-11-20,0.0207444120478308,0.0,0.0103722060239154,0.0103722060239154,0.0,0.0,1.0,0.0,0.5,1.5757325083594065,1.0,1.2615235957254596
2015-11-23,-0.0054774987488093,0.0,-0.00273874937440465,-0.00273874937440465,0.0,0.0,1.0,0.0,0.5,1.5671014355164097,1.0,1.2580685987668698
2015-11-24,0.0151200179009391,0.0,0.00756000895046955,0.00756000895046955,0.0,0.0,1.0,0.0,0.5,1.590796037274005,1.0,1.267579608633852
2015-11-25,0.0177833350088263,0.0,0.00889166750441315,0.00889166750441315,0.0,0.0,1.0,0.0,0.5,1.6190856961355624,1.0,1.2788505050491983
2015-11-26,-0.003572168225857,0.0,-0.0017860841129285,-0.0017860841129285,0.0,0.0,1.0,0.0,0.5,1.6133020496568873,1.0,1.2765663704793193
2015-11-27,-0.0180315699317948,0.0,-0.0090157849658974,-0.0090157849658974,0.0,0.0,1.0,0.0,0.5,1.5842116809273912,1.0,1.2650571225883818
2015-11-30,0.0060174706048821,0.0,0.00300873530244105,0.00300873530244105,0.0,0.0,1.0,0.0,0.5,1.5937446281492826,1.0,1.268863344612718
2015-12-01,-0.0082245308083781,0.0,-0.00411226540418905,-0.00411226540418905,0.0,0.0,1.0,0.0,0.5,1.5806368263543815,1.0,1.2636454417780234
2015-12-02,-0.0589567558852666,0.0,-0.0294783779426333,-0.0294783779426333,0.0,0.0,1.0,0.0,0.5,1.487447606839744,1.0,1.226395223859805
2015-12-03,0.0273227635425072,0.0,0.0136613817712536,0.0136613817712536,0.0,0.0,1.0,0.0,0.5,1.5280887860832946,1.0,1.243149477215396
2015-12-04,0.0182350994096863,0.0,0.00911754970484315,0.00918004970484315,6.25e-05,0.125,0.75,0.0,0.375,1.5559536370043503,1.0,1.2544839543644573
2015-12-07,0.0122676866588631,0.0,0.00613384332943155,0.00613384332943155,0.0,0.0,0.75,0.0,0.375,1.575041588678838,1.0,1.2621787623998146
2015-12-08,-0.0034714288081994,0.0,-0.0017357144040997,-0.0017357144040997,0.0,0.0,0.75,0.0,0.375,1.569573943933786,1.0,1.2599879805413685
2015-12-09,-0.000375,0.0,-0.0001875,0.0,0.0001875,0.375,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-01-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5689853537048108,1.0,1.259751732795017
2016-02-18,-0.000829382837327,0.0,-0.0004146914186635,-0.0002271914186635,0.0001875,0.375,0.75,0.0,0.375,1.5676840641804306,1.0,1.2592293245617805
2016-02-19,0.0101921405117745,0.0,0.00509607025588725,0.00515857025588725,6.25e-05,0.125,1.0,0.0,0.5,1.5836621204406274,1.0,1.2656464456680208
2016-02-22,-0.0042587582534362,0.0,-0.0021293791267181,-0.0021293791267181,0.0,0.0,1.0,0.0,0.5,1.5769176863145464,1.0,1.2629514045448103
2016-02-23,0.0059154990196745,0.0,0.00295774950983725,0.00295774950983725,0.0,0.0,1.0,0.0,0.5,1.5862459413420475,1.0,1.2666868984425508
2016-02-24,-0.0049433552658582,0.0,-0.0024716776329291,-0.0024716776329291,0.0,0.0,1.0,0.0,0.5,1.5784045641149682,1.0,1.263556056767746
2016-02-25,-0.0273165597385481,0.0,-0.01365827986927405,-0.01365827986927405,0.0,0.0,1.0,0.0,0.5,1.5352879815477245,1.0,1.2462980545138957
2016-02-26,-0.0005,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5345203375569507,1.0,1.2459864800002673
2016-03-25,0.0017352733415833,0.0,0.00086763667079165,0.00111763667079165,0.00025,0.5,1.0,0.0,0.5,1.5371831497908308,1.0,1.247067543561626
2016-03-28,0.0069311877957702,0.0,0.0034655938978851,0.0034655938978851,0.0,0.0,1.0,0.0,0.5,1.5478376548785246,1.0,1.2513893732308439
2016-03-29,-0.0141536240672448,0.0,-0.0070768120336224,-0.0070768120336224,0.0,0.0,1.0,0.0,0.5,1.5259301425942482,1.0,1.2425335258556167
2016-03-30,0.0149663496814891,0.0,0.00748317484074455,0.00748317484074455,0.0,0.0,1.0,0.0,0.5,1.5487677466978382,1.0,1.2518316214750809
2016-03-31,0.001465739992676,0.0,0.000732869996338,0.000732869996338,0.0,0.0,1.0,0.0,0.5,1.55103783752354,1.0,1.2527490513109272
2016-04-01,-0.0120033585008539,0.0,-0.00600167925042695,-0.00600167925042695,0.0,0.0,1.0,0.0,0.5,1.5324201743113557,1.0,1.2452304533236824
2016-04-05,0.0234762176934915,0.0,0.01173810884674575,0.01173810884674575,0.0,0.0,1.0,0.0,0.5,1.568395603921387,1.0,1.2598471039240782
2016-04-06,0.012109151321316,0.0,0.006054575660658,0.006054575660658,0.0,0.0,1.0,0.0,0.5,1.5873875436209584,1.0,1.2674749435356474
2016-04-07,-0.0031403434940587,0.0,-0.00157017174702935,-0.00157017174702935,0.0,0.0,1.0,0.0,0.5,1.5824026014757984,1.0,1.26548479018924
2016-04-08,-0.0003532490002029,0.0,-0.00017662450010145,-0.00017662450010145,0.0,0.0,1.0,0.0,0.5,1.5818436193389085,1.0,1.265261274570787
2016-04-11,0.0110483113414041,0.0,0.00552415567070205,0.00552415567070205,0.0,0.0,1.0,0.0,0.5,1.5993203201387785,1.0,1.2722507748156269
2016-04-12,-0.0058535349318564,0.0,-0.0029267674659282,-0.0029267674659282,0.0,0.0,1.0,0.0,0.5,1.5899586427776182,1.0,1.2685271926393944
2016-04-13,0.0013043158490724,0.0,0.0006521579245362,0.0006521579245362,0.0,0.0,1.0,0.0,0.5,1.5920324510347628,1.0,1.269354472700564
2016-04-14,0.0087680478204257,0.0,0.00438402391021285,0.00438402391021285,0.0,0.0,1.0,0.0,0.5,1.6059914676971052,1.0,1.2749193530594187
2016-04-15,-0.0010053627846074,0.0,-0.0005026813923037,-0.0005026813923037,0.0,0.0,1.0,0.0,0.5,1.6043768636430853,1.0,1.274278474823948
2016-04-18,-0.0032779947664515,0.0,-0.00163899738322575,-0.00163899738322575,0.0,0.0,1.0,0.0,0.5,1.5991177246806474,1.0,1.2721899357382107
2016-04-19,0.0019386853772342,0.0,0.0009693426886171,0.0009693426886171,0.0,0.0,1.0,0.0,0.5,1.602217910829962,1.0,1.2734231237509508
2016-04-20,-0.0466802964821601,0.0,-0.02334014824108005,-0.02334014824108005,0.0,0.0,1.0,0.0,0.5,1.5274259037233922,1.0,1.2437012392689843
2016-04-21,-0.0103856371164849,0.0,-0.00519281855824245,-0.00519281855824245,0.0,0.0,1.0,0.0,0.5,1.511562612565002,1.0,1.2372429243927991
2016-04-22,0.0055503940928436,0.0,0.0027751970464218,0.0027751970464218,0.0,0.0,1.0,0.0,0.5,1.519952380760746,1.0,1.2406765173022802
2016-04-25,-0.0009276500669276,0.0,-0.0004638250334638,-0.00030592786521285,0.0001578971682509,0.3157943365018584,0.3684113269962832,0.0,0.1842056634981416,1.5185423968330063,1.0,1.2401010604751248
2016-04-26,-0.0001842056634981,-0.0,-9.210283174905e-05,0.0,9.210283174905e-05,0.1842056634981416,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-04-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-04-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
2016-05-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5182626727232478,1.0,1.2399868436558
