date,forward_return,reverse_return,forward_nav,reverse_nav,forward_gross_exposure,reverse_gross_exposure,combo_return,gross_return,cost,turnover,gross_exposure,net_pair_exposure_forward_positive,combo_nav
2015-08-03,-0.00025,0.0,1.2705522614921212,1.0,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,1.1297450023801652
2015-08-04,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-05,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-06,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-07,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-10,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-11,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-12,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-13,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-14,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-17,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-18,0.0,0.0,1.2705522614921212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1297450023801652
2015-08-19,0.009082953745792988,0.0,1.2820926289148669,1.0,1.0,0.0,0.004541476872896494,0.004791476872896494,0.00025,0.5,0.5,0.5,1.134875713180745
2015-08-20,0.0004899464737997405,0.0,1.2827207856774883,1.0,1.0,0.0,0.00024497323689987027,0.00024497323689987027,0.0,0.0,0.5,0.5,1.135153727357682
2015-08-21,-0.0093167862525394,0.0,1.2707699502956418,1.0,1.0,0.0,-0.0046583931262697,-0.0046583931262697,0.0,0.0,0.5,0.5,1.1298657350368995
2015-08-24,-0.0005,0.0,1.270134565320494,1.0,0.0,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,1.1295832686031402
2015-08-25,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-08-26,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-08-27,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-08-28,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-08-31,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-01,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-02,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-07,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-08,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-09,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-10,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-11,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-14,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-15,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-16,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-17,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-18,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-21,0.0,-0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-22,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-23,0.0,0.0,1.270134565320494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295832686031402
2015-09-24,0.0030557480409245386,0.0,1.2740157765301827,1.0,0.5,0.0,0.0015278740204622693,0.0016528740204622694,0.000125,0.25,0.25,0.25,1.1313091295331879
2015-09-25,-0.01029466159592668,0.0,1.2609002152429327,1.0,0.5,0.0,-0.00514733079796334,-0.00514733079796334,0.0,0.0,0.25,0.25,1.1254859072087244
2015-09-28,0.011343506207344034,0.0,1.2752032446613826,1.0,0.5,0.0,0.005671753103672017,0.005671753103672017,0.0,0.0,0.25,0.25,1.1318693853960746
2015-09-29,0.002312101049980586,0.0,1.278151643422303,1.0,0.5,0.0,0.001156050524990293,0.001156050524990293,0.0,0.0,0.25,0.25,1.1331778835932822
2015-09-30,-0.0033221025199294263,0.0,1.2739054926268378,1.0,0.5,0.0,-0.0016610512599647131,-0.0016610512599647131,0.0,0.0,0.25,0.25,1.1312956170419755
2015-10-08,0.006482170968143186,0.0,1.2821631658273018,1.0,0.5,0.0,0.003241085484071593,0.003241085484071593,0.0,0.0,0.25,0.25,1.134962242844564
2015-10-09,0.0010707435329836423,0.0,1.2835360337453412,1.0,0.5,0.0,0.0005353717664918212,0.0005353717664918212,0.0,0.0,0.25,0.25,1.1355698695854173
2015-10-12,0.004663818930336294,0.0,1.2895222133972915,1.0,0.5,0.0,0.002331909465168147,0.002331909465168147,0.0,0.0,0.25,0.25,1.1382179157126633
2015-10-13,0.015599284572071465,0.0,1.309637837366083,1.0,1.0,0.0,0.007799642286035732,0.007924642286035732,0.000125,0.25,0.5,0.5,1.1470956082987793
2015-10-14,-0.002170399291413383,0.0,1.3067954003318556,1.0,1.0,0.0,-0.0010851996457066915,-0.0010851996457066915,0.0,0.0,0.5,0.5,1.1458507805510618
2015-10-15,0.008186014762247007,0.0,1.3174928467702087,1.0,1.0,0.0,0.0040930073811235035,0.0040930073811235035,0.0,0.0,0.5,0.5,1.1505407562535233
2015-10-16,0.001701316366640171,0.0,1.3197343189133501,1.0,1.0,0.0,0.0008506581833200855,0.0008506581833200855,0.0,0.0,0.5,0.5,1.1515194731630736
2015-10-19,-0.0008859211070433304,0.0,1.3185651384245354,1.0,1.0,0.0,-0.0004429605535216652,-0.0004429605535216652,0.0,0.0,0.5,0.5,1.1510093954598504
2015-10-20,0.007861970467685886,0.0,1.3289316586025492,1.0,1.0,0.0,0.003930985233842943,0.003930985233842943,0.0,0.0,0.5,0.5,1.1555339963974176
2015-10-21,-0.03488885236174555,0.0,1.2825667581667153,1.0,1.0,0.0,-0.017444426180872774,-0.017444426180872774,0.0,0.0,0.5,0.5,1.1353763688977738
2015-10-22,0.026193695931072458,0.0,1.3161619218414355,1.0,1.0,0.0,0.013096847965536229,0.013096847965536229,0.0,0.0,0.5,0.5,1.1502462205848905
2015-10-23,0.018853874452037456,0.0,1.3409766734743862,1.0,1.0,0.0,0.009426937226018728,0.009426937226018728,0.0,0.0,0.5,0.5,1.1610895195008095
2015-10-26,0.003684418002921852,0.0,1.3459173920716334,1.0,1.0,0.0,0.001842209001460926,0.001842209001460926,0.0,0.0,0.5,0.5,1.1632284890651359
2015-10-27,0.007952667911651501,0.0,1.356621026127295,1.0,1.0,0.0,0.0039763339558257504,0.0039763339558257504,0.0,0.0,0.5,0.5,1.1678538740045896
2015-10-28,-0.0040699187806084725,0.0,1.3510996887348912,1.0,1.0,0.0,-0.0020349593903042362,-0.0020349593903042362,0.0,0.0,0.5,0.5,1.1654773387971809
2015-10-29,0.0066629683402741335,0.0,1.360102023185486,1.0,1.0,0.0,0.0033314841701370668,0.0033314841701370668,0.0,0.0,0.5,0.5,1.169360108102037
2015-10-30,-0.0030743779168366236,0.0,1.3559205555607596,1.0,1.0,0.0,-0.0015371889584183118,-0.0015371889584183118,0.0,0.0,0.5,0.5,1.1675625806554477
2015-11-02,-0.010233779838435875,0.0,1.3420443631167411,1.0,1.0,0.0,-0.005116889919217937,-0.005116889919217937,0.0,0.0,0.5,0.5,1.1615882914564357
2015-11-03,0.0007481542609697467,0.0,1.3430484193254173,1.0,1.0,0.0,0.00037407713048487334,0.00037407713048487334,0.0,0.0,0.5,0.5,1.1620228150713088
2015-11-04,0.0025618702047719155,0.0,1.346489135054453,1.0,0.5,0.0,0.0012809351023859578,0.0014059351023859579,0.000125,0.25,0.25,0.25,1.163511290884907
2015-11-05,-0.0217060925292554,0.0,1.317262117299324,1.0,1.0,0.0,-0.0108530462646277,-0.0107280462646277,0.000125,0.25,0.5,0.5,1.1508836490155165
2015-11-06,0.0016997970194032597,0.0,1.3195011955200822,1.0,1.0,0.0,0.0008498985097016298,0.0008498985097016298,0.0,0.0,0.5,0.5,1.1518617833136549
2015-11-09,0.006923622984672084,0.0,1.3286369243256873,1.0,1.0,0.0,0.003461811492336042,0.003461811492336042,0.0,0.0,0.5,0.5,1.1558493116727129
2015-11-10,0.011573691779416029,0.0,1.344014158574584,1.0,1.0,0.0,0.005786845889708014,0.005786845889708014,0.0,0.0,0.5,0.5,1.162538033511088
2015-11-11,0.01898804207072846,0.0,1.369534355961253,1.0,1.0,0.0,0.00949402103536423,0.00949402103536423,0.0,0.0,0.5,0.5,1.1735751940556531
2015-11-12,0.013554319658139358,0.0,1.3880974624047557,1.0,1.0,0.0,0.006777159829069679,0.006777159829069679,0.0,0.0,0.5,0.5,1.1815287007171997
2015-11-13,-0.006921406156707555,0.0,1.3784898760823574,1.0,1.0,0.0,-0.0034607030783537773,-0.0034607030783537773,0.0,0.0,0.5,0.5,1.1774397807054644
2015-11-16,0.02129630532453053,0.0,1.4078466173701816,1.0,1.0,0.0,0.010648152662265264,0.010648152662265264,0.0,0.0,0.5,0.5,1.1899773392410402
2015-11-17,-0.006860677658840686,0.0,1.3981878355353154,1.0,1.0,0.0,-0.003430338829420343,-0.003430338829420343,0.0,0.0,0.5,0.5,1.1858953137681114
2015-11-18,-0.006563139303575216,0.0,1.389011333998133,1.0,1.0,0.0,-0.003281569651787608,-0.003281569651787608,0.0,0.0,0.5,0.5,1.1820037156962528
2015-11-19,0.014670782312147246,0.0,1.4093892169083249,1.0,1.0,0.0,0.007335391156073623,0.007335391156073623,0.0,0.0,0.5,0.5,1.1906741752988173
2015-11-20,0.020186993032087708,0.0,1.4378405472095528,1.0,1.0,0.0,0.010093496516043854,0.010093496516043854,0.0,0.0,0.5,0.5,1.2026922409389391
2015-11-23,-0.003921061334846154,0.0,1.4322026862342154,1.0,1.0,0.0,-0.001960530667423077,-0.001960530667423077,0.0,0.0,0.5,0.5,1.2003343259171066
2015-11-24,0.011278564188925477,0.0,1.4483558761624595,1.0,1.0,0.0,0.005639282094462739,0.005639282094462739,0.0,0.0,0.5,0.5,1.20710334978862
2015-11-25,0.007317659537129789,0.0,1.4589544513528179,1.0,0.5,0.0,0.0036588297685648946,0.0037838297685648947,0.000125,0.25,0.25,0.25,1.211519935458561
2015-11-26,-0.0014489682579875982,0.0,1.456840472662958,1.0,1.0,0.0,-0.0007244841289937991,-0.0005994841289937991,0.000125,0.25,0.5,0.5,1.2106422084933617
2015-11-27,-0.011486368467196972,0.0,1.4401066661960258,1.0,1.0,0.0,-0.005743184233598486,-0.005743184233598486,0.0,0.0,0.5,0.5,1.2036892672490138
2015-11-30,0.004155410737866072,0.0,1.4460909009004093,1.0,1.0,0.0,0.002077705368933036,0.002077705368933036,0.0,0.0,0.5,0.5,1.2061901789021041
2015-12-01,-0.011605156504584713,0.0,1.429308789675604,1.0,1.0,0.0,-0.005802578252292356,-0.005802578252292356,0.0,0.0,0.5,0.5,1.1991911660018781
2015-12-02,-0.024202146283856446,0.0,1.3947164492630733,1.0,0.5,0.0,-0.012101073141928223,-0.011976073141928223,0.000125,0.25,0.25,0.25,1.1846796659909353
2015-12-03,0.010545331232772903,0.0,1.4094241961963492,1.0,0.5,0.0,0.005272665616386452,0.005272665616386452,0.0,0.0,0.25,0.25,1.190926085732238
2015-12-04,0.008673461072791433,0.0,1.4216487820971087,1.0,0.5,0.0,0.0043367305363957165,0.0043367305363957165,0.0,0.0,0.25,0.25,1.1960908112548232
2015-12-07,0.006380208568615875,0.0,1.4307191978382068,1.0,0.5,0.0,0.0031901042843079375,0.0031901042843079375,0.0,0.0,0.25,0.25,1.1999064656762286
2015-12-08,-4.797179087046022e-05,0.0,1.4306505636760538,1.0,0.5,0.0,-2.398589543523011e-05,-2.398589543523011e-05,0.0,0.0,0.25,0.25,1.1998776848452108
2015-12-09,-0.0029428154498332693,0.0,1.4264404230939554,1.0,0.5,0.0,-0.0014714077249166346,-0.0014714077249166346,0.0,0.0,0.25,0.25,1.1981121755507746
2015-12-10,-0.00025,-0.0,1.4260838129881819,1.0,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,1.1979624115288308
2015-12-11,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-14,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-15,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-16,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-17,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-18,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-21,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-22,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-23,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-24,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-25,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-28,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-29,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-30,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2015-12-31,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-04,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-05,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-06,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-07,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-08,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-11,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-12,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-13,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-14,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-15,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-18,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-19,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-20,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-21,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-22,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-25,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-26,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-27,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-28,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-01-29,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-01,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-02,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-03,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-04,0.0,-0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-05,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-15,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-16,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-17,0.0,0.0,1.4260838129881819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1979624115288308
2016-02-18,-0.0002650698751525402,0.0,1.4257058011299162,1.0,0.5,0.0,-0.0001325349375762701,-7.5349375762701065e-06,0.000125,0.25,0.25,0.25,1.1978036396554002
2016-02-19,0.008167637628546526,0.0,1.437350449478462,1.0,1.0,0.0,0.004083818814273263,0.004208818814273263,0.000125,0.25,0.5,0.5,1.20269525269483
2016-02-22,-0.0010258999318444038,0.0,1.4358758717503053,1.0,0.5,0.0,-0.0005129499659222019,-0.0003879499659222019,0.000125,0.25,0.25,0.25,1.2020783302059455
2016-02-23,0.003237219272372499,0.0,1.44052411679507,1.0,1.0,0.0,0.0016186096361862495,0.0017436096361862496,0.000125,0.25,0.5,0.5,1.2040240257746675
2016-02-24,-0.005621574684943065,0.0,1.4324261028870449,1.0,1.0,0.0,-0.0028107873424715324,-0.0028107873424715324,0.0,0.0,0.5,0.5,1.2006397702829885
2016-02-25,-0.018956335438118255,0.0,1.4052725531904016,1.0,1.0,0.0,-0.009478167719059127,-0.009478167719059127,0.0,0.0,0.5,0.5,1.1892599051700736
2016-02-26,-0.014529902039266629,0.0,1.384854080654075,1.0,1.0,0.0,-0.0072649510196333145,-0.0072649510196333145,0.0,0.0,0.5,0.5,1.1806199902093992
2016-02-29,-0.0005,0.0,1.384161653613748,1.0,0.0,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,1.180324835211847
2016-03-01,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-02,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-03,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-04,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-07,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-08,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-09,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-10,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-11,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-14,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-15,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-16,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-17,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-18,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-21,0.0,-0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-22,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-23,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-24,0.0,0.0,1.384161653613748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180324835211847
2016-03-25,0.002149510837624547,0.0,1.387136924089215,1.0,1.0,0.0,0.0010747554188122734,0.0013247554188122734,0.00025,0.5,0.5,0.5,1.1815933957244495
2016-03-28,0.0034850737108533814,0.0,1.3919711985167125,1.0,1.0,0.0,0.0017425368554266907,0.0017425368554266907,0.0,0.0,0.5,0.5,1.183652365764628
2016-03-29,-0.010955487788513962,0.0,1.3767214750493995,1.0,1.0,0.0,-0.005477743894256981,-0.005477743894256981,0.0,0.0,0.5,0.5,1.177168621245138
2016-03-30,0.013242880896652043,0.0,1.3949532335713417,1.0,1.0,0.0,0.006621440448326021,0.006621440448326021,0.0,0.0,0.5,0.5,1.1849631731683508
2016-03-31,0.0004427284088557304,0.0,1.395570818996869,1.0,1.0,0.0,0.0002213642044278652,0.0002213642044278652,0.0,0.0,0.5,0.5,1.1852254815984553
2016-04-01,-0.008026916987318389,0.0,1.3843686878828572,1.0,1.0,0.0,-0.004013458493659194,-0.004013458493659194,0.0,0.0,0.5,0.5,1.1804686283224326
2016-04-05,0.015938474102837663,0.0,1.4064334123634574,1.0,1.0,0.0,0.007969237051418832,0.007969237051418832,0.0,0.0,0.5,0.5,1.1898760626532974
2016-04-06,0.008583848166991093,0.0,1.4185060232321685,1.0,1.0,0.0,0.004291924083495546,0.004291924083495546,0.0,0.0,0.5,0.5,1.1949829203829738
2016-04-07,-0.0015200958314387503,0.0,1.4163497581393825,1.0,1.0,0.0,-0.0007600479157193751,-0.0007600479157193751,0.0,0.0,0.5,0.5,1.1940746761050165
2016-04-08,-0.00030220855948825953,0.0,1.4159217251192435,1.0,1.0,0.0,-0.00015110427974412977,-0.00015110427974412977,0.0,0.0,0.5,0.5,1.1938942463111228
2016-04-11,0.008726641552985637,0.0,1.4282779664814442,1.0,1.0,0.0,0.004363320776492818,0.004363320776492818,0.0,0.0,0.5,0.5,1.1991035898809874
2016-04-12,-0.00436599164994389,0.0,1.4220421168059874,1.0,1.0,0.0,-0.002182995824971945,-0.002182995824971945,0.0,0.0,0.5,0.5,1.1964859517505684
2016-04-13,0.0007605339122567223,0.0,1.4231236280604755,1.0,1.0,0.0,0.00038026695612836114,0.00038026695612836114,0.0,0.0,0.5,0.5,1.1969409358214909
2016-04-14,0.00781214552852183,0.0,1.434241276947962,1.0,1.0,0.0,0.003906072764260915,0.003906072764260915,0.0,0.0,0.5,0.5,1.2016162742113323
2016-04-15,0.0015702929883951722,0.0,1.4364934559688203,1.0,1.0,0.0,0.0007851464941975861,0.0007851464941975861,0.0,0.0,0.5,0.5,1.2025597190164004
2016-04-18,-0.0008062109334522338,0.0,1.4353353392387855,1.0,1.0,0.0,-0.0004031054667261169,-0.0004031054667261169,0.0,0.0,0.5,0.5,1.2020749606196002
2016-04-19,0.0013797024769717225,0.0,1.4373156749616183,1.0,1.0,0.0,0.0006898512384858613,0.0006898512384858613,0.0,0.0,0.5,0.5,1.2029042135199364
2016-04-20,-0.01696339443302544,0.0,1.4129339222424742,1.0,0.5,0.0,-0.00848169721651272,-0.00835669721651272,0.000125,0.25,0.25,0.25,1.192701544200393
2016-04-21,-0.007554123194086465,0.0,1.4022604453287508,1.0,1.0,0.0,-0.0037770615970432325,-0.0036520615970432324,0.000125,0.25,0.5,0.5,1.1881966370010595
2016-04-22,0.0025928051305977584,0.0,1.4058962334058334,1.0,0.5,0.0,0.0012964025652988792,0.0014214025652988793,0.000125,0.25,0.25,0.25,1.1897370181693472
2016-04-25,-0.0009926836011056595,0.0,1.4045006232700752,1.0,0.5,0.0,-0.0004963418005528297,-0.0004963418005528297,0.0,0.0,0.25,0.25,1.1891465019555647
2016-04-26,0.004008094834207165,-0.0,1.4101299949628447,1.0,0.5,0.0,0.0020040474171035827,0.0020040474171035827,0.0,0.0,0.25,0.25,1.1915296079313664
2016-04-27,-0.00025,-0.0,1.4097774624641042,1.0,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,1.191380666730375
2016-04-28,0.0,0.0,1.4097774624641042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191380666730375
