candidate,source_key,source_label,ma,days,scale_when_true,robust_pass,defense_score,ann_return_full,sharpe_repo_full,max_dd_full,ann_delta_pp_full,max_dd_delta_pp_full,defense_days_pct_full,ann_return_last_10y,sharpe_repo_last_10y,max_dd_last_10y,ann_delta_pp_last_10y,max_dd_delta_pp_last_10y,defense_days_pct_last_10y,ann_return_last_5y,sharpe_repo_last_5y,max_dd_last_5y,ann_delta_pp_last_5y,max_dd_delta_pp_last_5y,defense_days_pct_last_5y,ann_return_last_3y,sharpe_repo_last_3y,max_dd_last_3y,ann_delta_pp_last_3y,max_dd_delta_pp_last_3y,defense_days_pct_last_3y,ann_return_last_1y,sharpe_repo_last_1y,max_dd_last_1y,ann_delta_pp_last_1y,max_dd_delta_pp_last_1y,defense_days_pct_last_1y
sz50_ma12_d9_s050,sz50,SZ50,12,9,0.5,False,-1.6360045286687486,20.858981496005047,1.3408886368208994,-17.548125485059142,-0.3544059749124528,-1.702345378345239,5.581230003554923,19.84196044956561,1.2886187741195796,-15.490938567364454,-0.1483241940853901,2.3092638912203256e-14,4.944375772558715,22.92762746802879,1.451656312393818,-13.83947128376878,-0.8605664711776058,-0.0410160476945087,5.119735755573906,22.232981412291952,1.3475937710689638,-13.83947128376878,-1.247881512123893,-0.0410160476945087,6.6115702479338845,20.69751088373281,1.320969942992929,-13.078537214225816,0.8358233746755381,0.7199180218484873,4.526748971193416
sz50_ma12_d10_s050,sz50,SZ50,12,10,0.5,False,-0.0004689855674984,21.37749015649097,1.3705619793214998,-16.44316534367174,0.164102685573475,-0.5973852369578374,4.123711340206185,20.33552479216354,1.3168276718176772,-15.490938567364443,0.3452401485125378,3.3750779948604765e-14,3.5022661722290898,23.704847372868777,1.497630195758094,-13.677533337596802,-0.0833465663376173,0.1209218984774676,3.633360858794385,23.033036395674777,1.3933525839358298,-13.677533337596737,-0.4478265287410679,0.1209218984775333,4.820936639118457,21.159968001967865,1.3467772639237752,-13.079372309795312,1.2982804929105851,0.7190829262789915,3.292181069958848
sz50_ma12_d11_s050,sz50,SZ50,12,11,0.5,False,-0.279359775697606,20.982298526520715,1.3417216929513855,-16.49729512489475,-0.2310889443967845,-0.6515150181808487,2.9861357980803414,19.90025004108329,1.2851032526064532,-15.490938567364475,-0.0900346025677123,0.0,2.389781623403379,23.1256492416716,1.4550873389024743,-13.431314476600951,-0.6625446975347984,0.3671407594733171,2.477291494632535,22.531917144320367,1.3566269693708994,-13.431314476600988,-0.948945780095478,0.3671407594732834,3.3057851239669422,19.774289159551817,1.2492246659456712,-13.431314476600974,-0.0873983495054631,0.3671407594733296,2.05761316872428
sz50_ma12_d12_s050,sz50,SZ50,12,12,0.5,False,-0.954767948595471,20.96404411388171,1.3380904226909256,-17.337779129730315,-0.2493433570357908,-1.4919990230164115,2.02630643441166,19.93576108777553,1.285367963676343,-15.490938567364475,-0.0545235558754733,0.0,1.4833127317676145,23.41929595539547,1.471933259554768,-13.798455236074323,-0.3688979838109247,-5.5067062021407764e-14,1.6515276630883566,22.74074807841955,1.3674696977645449,-13.798455236074236,-0.7401148459962954,3.3750779948604765e-14,2.203856749311295,19.338690279208247,1.2197383142767206,-13.798455236074258,-0.5229972298490324,4.618527782440651e-14,1.2345679012345678
sz50_ma12_d13_s050,sz50,SZ50,12,13,0.5,False,-0.8276945176557677,21.182597691585325,1.349262917320792,-15.490938567364465,-0.0307897793321743,0.3548415393494384,1.4219694276573054,19.91079762779356,1.2824295549043698,-15.490938567364454,-0.079487015857449,2.3092638912203256e-14,0.9888751545117428,23.23307912981185,1.4587044643040925,-13.798455236074249,-0.5551148093945422,2.3092638912203256e-14,1.0734929810074318,22.28265494468156,1.3381078966790605,-13.798455236074304,-1.1982079797342884,-3.3750779948604765e-14,1.3774104683195594,18.872457304469425,1.189238821351299,-13.79845523607428,-0.9892302045878552,2.3092638912203256e-14,0.823045267489712
sz50_ma12_d14_s050,sz50,SZ50,12,14,0.5,False,-1.192891211277058,21.215660760311472,1.3509339576303163,-15.490938567364454,0.0022732893939725,0.354841539349449,1.0309278350515465,19.947228381339,1.2843147908404529,-15.490938567364465,-0.0430562623120032,1.2434497875801752e-14,0.6592501030078286,23.32917937936663,1.4637573424861194,-14.07100961725538,-0.4590145598397654,-0.2725543811811111,0.5780346820809248,22.50994807906324,1.350447582158675,-14.071009617255402,-0.9709148453526096,-0.2725543811811324,0.6887052341597797,19.084230958564152,1.20251044069486,-13.798455236074258,-0.7774565504931275,4.618527782440651e-14,0.411522633744856
sz50_ma12_d15_s050,sz50,SZ50,12,15,0.5,False,-0.0077855854477153,21.35419972957536,1.35883064654357,-16.182124554192733,0.1408122586578528,-0.3363444474788295,0.7109847138286527,20.199849201958383,1.2998624813388353,-15.490938567364475,0.2095645583073846,0.0,0.4120313143798929,23.85483937746644,1.4951849890886686,-13.798455236074291,0.0666454382600463,-2.1316282072803012e-14,0.1651527663088356,23.357253980692462,1.3991164210012628,-13.79845523607428,-0.1236089437233829,-1.0658141036401504e-14,0.1377410468319559,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma12_d16_s050,sz50,SZ50,12,16,0.5,False,-0.0957156942284527,21.29525018854974,1.353106202100241,-16.645183773372686,0.0818627176322408,-0.7994036666587832,0.5332385353714896,20.198555088523463,1.2993463334442172,-15.490938567364465,0.2082704448724612,1.2434497875801752e-14,0.288421920065925,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma12_d17_s050,sz50,SZ50,12,17,0.5,False,0.041689596046698,21.36349758421239,1.3572454786007029,-16.094432916803214,0.1501101132948896,-0.248652810089311,0.4265908282971916,20.197990240789053,1.2993086279064527,-15.490938567364475,0.2077055971380517,0.0,0.2472187886279357,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma12_d18_s050,sz50,SZ50,12,18,0.5,False,-0.0137228999735876,21.332345786483486,1.3551935407984192,-16.304699523645272,0.1189583155659868,-0.4589194169313693,0.3199431212228937,20.19229855216949,1.298941077804468,-15.490938567364465,0.2020139085184844,1.2434497875801752e-14,0.2060156571899464,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma12_d19_s050,sz50,SZ50,12,19,0.5,False,0.1512046144324577,21.4176456035736,1.3603458888822593,-15.65562775087106,0.204258132656097,0.1901523558428444,0.2132954141485958,20.19761769459452,1.2992793461743908,-15.490938567364488,0.2073330509435145,-1.0658141036401504e-14,0.1648125257519571,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma12_d20_s050,sz50,SZ50,12,20,0.5,False,0.0905114499468284,21.379021983340163,1.3578227283037452,-15.87105648621402,0.1656345124226632,-0.0252763795001165,0.1421969427657305,20.18394573329472,1.2983794559060446,-15.490938567364475,0.1936610896437152,0.0,0.1236093943139678,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma13_d2_s050,sz50,SZ50,13,2,0.5,False,-5.827783637553243,14.98234837246144,1.0979130865431297,-15.465168508554417,-6.231039098456058,0.3806115981594864,41.272662637753285,13.844162449783305,1.0257768278091732,-15.46516850855446,-6.146122193867697,0.025770058810016,41.07952204367532,16.6354584120451,1.1808317847827112,-12.760246215009197,-7.152735527161294,1.0382090210650734,39.96696944673823,20.614714086151096,1.3637917295280733,-12.702867573395604,-2.866148838264749,1.0955876626786658,41.8732782369146,20.100109530368048,1.3925296905098872,-12.042621543869204,0.2384220213107681,1.7558336922051012,38.68312757201646
sz50_ma13_d3_s050,sz50,SZ50,13,3,0.5,False,-5.272114369898332,15.773475198244656,1.1164534558163193,-15.36231120042092,-5.439912272672842,0.483468906292984,31.318876644152148,14.833319824464342,1.0606990705650503,-15.36231120042092,-5.15696481918666,0.128627366943558,31.06716110424392,17.140599710556593,1.1841269373581478,-13.064690949286051,-6.647594228649801,0.7337642867882188,30.5532617671346,21.30714689826918,1.3783816834938205,-13.064690949286062,-2.173716026146664,0.7337642867882082,32.64462809917356,19.35204832485764,1.316675784585239,-12.289959372845583,-0.5096391841996386,1.5084958632287204,30.04115226337449
sz50_ma13_d4_s050,sz50,SZ50,13,4,0.5,False,-5.284959561017468,16.746302397361212,1.1489114448733877,-15.362311200420953,-4.467085073556287,0.4834689062929502,23.88908638464273,15.893738575561066,1.099951255510739,-15.362311200420898,-4.096546068089936,0.1286273669435793,23.56819118252988,19.368319898834898,1.297242448022266,-14.31978573579078,-4.419874040371496,-0.5213304997165107,23.121387283236995,23.01369672267497,1.4570321074201305,-14.31978573579089,-0.4671662017408735,-0.5213304997166208,25.06887052341597,21.574060417163075,1.4454037770508332,-12.147943568587694,1.7123729081057952,1.6505116674866098,23.045267489711936
sz50_ma13_d5_s050,sz50,SZ50,13,5,0.5,False,-7.550930481451295,16.968449199424217,1.142162136166883,-17.677985470110446,-4.244938271493282,-1.8322053633965432,18.48560255954497,16.31976212395454,1.1085192912755368,-15.362311200420908,-3.670522519696462,0.1286273669435687,18.12937783271529,19.33530419501581,1.2749358823521275,-15.100373690445512,-4.452889744190582,-1.3019184543712417,17.753922378199835,22.36893599069636,1.398146324229956,-15.10037369044549,-1.111926933719488,-1.3019184543712203,19.55922865013774,21.037633470013816,1.391642497902755,-12.40860495309265,1.175945960956536,1.3898502829816533,17.695473251028808
sz50_ma13_d6_s050,sz50,SZ50,13,6,0.5,False,-2.698537176946392,18.30022637674904,1.2129198593405792,-16.686401824251938,-2.9131610941684585,-0.8406217175380348,14.113046569498756,17.34362937136982,1.163845040528822,-15.44226974587234,-2.646655272281184,0.0486688214921375,13.803049031726411,20.50952285248433,1.3398067504499518,-13.44531931349614,-3.2786710867220634,0.3531359225781294,13.790255986787775,22.91954445499851,1.4194079645344306,-13.445319313496128,-0.561318469417337,0.3531359225781418,15.702479338842975,20.77749165475829,1.3697081488291252,-12.761168872108652,0.9158041457010064,1.0372863639656522,13.580246913580249
sz50_ma13_d7_s050,sz50,SZ50,13,7,0.5,False,-1.588961760575773,19.179943318474592,1.2560885170446183,-16.08087107223867,-2.0334441524429074,-0.2350909655247655,10.629221471738358,17.913504288031888,1.188042767332032,-15.490938567364465,-2.076780355619114,1.2434497875801752e-14,10.42439225381129,20.86892097468385,1.351328429339868,-13.235009373244488,-2.9192729645225484,0.5634458628297825,10.900082576383156,23.162754754849303,1.4257027534623197,-13.235009373244544,-0.3181081695665426,0.5634458628297256,12.672176308539946,22.26477032543459,1.4575773874240494,-12.50103203809968,2.40308281637731,1.2974231979746236,10.699588477366255
sz50_ma13_d8_s050,sz50,SZ50,13,8,0.5,False,-1.869902969390829,19.941731127907136,1.2932749415503606,-16.83100957218693,-1.2716563430103631,-0.9852294654730258,7.963028794880909,18.79996513554952,1.2337874943402494,-15.490938567364475,-1.1903195081014886,0.0,7.704985578903997,21.45957765134941,1.3799060600854538,-13.516838520325358,-2.3286162878569883,0.2816167157489122,8.422791081750619,22.62614065133355,1.3830891878235627,-13.516838520325368,-0.8547222730822952,0.2816167157489015,9.77961432506887,21.56108898308149,1.3992226817226132,-12.004769422168104,1.69940147402421,1.7936858139061993,7.818930041152264
sz50_ma13_d9_s050,sz50,SZ50,13,9,0.5,False,-2.5027857055540146,20.70559343156635,1.332893867506245,-16.82290535709955,-0.5077940393511504,-0.9771252503856472,6.007820831852116,19.561244719661765,1.272955396693858,-15.490938567364465,-0.4290399239892366,1.2434497875801752e-14,5.644829007004533,22.56337299769342,1.4320840888246973,-14.200568608696596,-1.2248209415129736,-0.4021133726223258,6.358381502890173,22.22616849449237,1.349253315510581,-14.200568608696717,-1.2546944299234752,-0.4021133726224466,7.43801652892562,21.06720536316624,1.3497903874278765,-12.308869861528526,1.2055178541089615,1.4895853745457774,5.761316872427984
sz50_ma13_d10_s050,sz50,SZ50,13,10,0.5,False,0.1999610010470798,21.11024470463548,1.3550073344421083,-16.413426603161053,-0.1031427662820263,-0.5676464964471499,4.550302168503377,20.024229592780472,1.2987028734728348,-15.490938567364475,0.0339449491294701,0.0,4.120313143798929,23.38915705704128,1.4792324490748328,-13.461159424638105,-0.3990368821651167,0.3372958114361672,4.789430222956235,23.18051686202456,1.4014429286213077,-13.461159424638105,-0.3003460623912879,0.3372958114361672,5.5096418732782375,21.110586339899307,1.3410606195052794,-12.309712351655987,1.2488988308420268,1.4887428844183148,4.11522633744856
sz50_ma13_d11_s050,sz50,SZ50,13,11,0.5,False,-1.0022460053470716,20.776049974208565,1.3310446001179848,-16.777454803964154,-0.4373374967089347,-0.9316746972502514,3.4482758620689653,19.70347550070022,1.275370527206043,-15.490938567364488,-0.2868091429507835,-1.0658141036401504e-14,3.0078285949732178,22.903032712033355,1.4447462220397245,-13.689433130085549,-0.8851612271730396,0.1090221059887213,3.633360858794385,22.67809020851584,1.3680577771288875,-13.689433130085572,-0.8027727159000122,0.1090221059886982,4.132231404958678,20.830476223422224,1.3215610196645886,-12.66477087646054,0.968788714364944,1.1336843596137631,3.292181069958848
sz50_ma13_d12_s050,sz50,SZ50,13,12,0.5,False,-1.0539829035727042,20.89075340315947,1.334991126281132,-17.553522487039785,-0.322634067758031,-1.7077423803258824,2.452897262708852,19.882775239071893,1.2838591800104011,-15.490938567364475,-0.1075094045791082,0.0,2.018953440461475,23.14888608503498,1.4580548119987458,-13.74016286561599,-0.6393078541714132,0.0582923704582807,2.6424442609413705,22.740416084350844,1.3695174298453152,-13.740162865616025,-0.740446840065001,0.0582923704582469,2.8925619834710745,20.27060601949888,1.2836489896312653,-13.122514959589315,0.4089185104416017,0.6759402764849884,2.469135802469136
sz50_ma13_d13_s050,sz50,SZ50,13,13,0.5,False,-1.5156723965663388,21.058688613589617,1.3422511297090132,-15.490938567364465,-0.1546988573278831,0.3548415393494384,1.7063633131887666,19.768700339342,1.2742712317210758,-15.490938567364454,-0.2215843043090082,2.3092638912203256e-14,1.3185002060156572,22.940581757989342,1.442468705319503,-14.071009617255337,-0.8476121812170518,-0.2725543811810667,1.7341040462427744,22.43151137185886,1.348215068023526,-14.071009617255402,-1.0493515525569848,-0.2725543811811324,1.790633608815427,19.426725038858184,1.2281176926583717,-13.394857714258968,-0.4349624701990962,0.4035975218153353,1.646090534979424
sz50_ma13_d14_s050,sz50,SZ50,13,14,0.5,False,-1.231748077617047,21.09147269260059,1.3433114994737538,-15.490938567364454,-0.1219147783169098,0.354841539349449,1.2442232492001422,19.80480676340808,1.2754688456682852,-15.490938567364465,-0.1854778802429244,1.2434497875801752e-14,0.9064688916357644,23.035875236300303,1.4460380597438425,-14.046515038296292,-0.7523187029060878,-0.2480598022220217,1.0734929810074318,22.76998179154408,1.3653325772396,-14.04651503829628,-0.7108811328717657,-0.248059802222011,0.9641873278236914,18.742953764655425,1.1808209100167042,-14.046515038296292,-1.1187337444018546,-0.2480598022219879,0.823045267489712
sz50_ma13_d15_s050,sz50,SZ50,13,15,0.5,False,-0.2020109889469861,21.21073918495436,1.3502412777717063,-16.182124554192733,-0.0026482859631471,-0.3363444474788295,0.8887308922858158,20.03516926177513,1.2898792354921136,-15.490938567364475,0.0448846181241293,0.0,0.6180469715698393,23.51499776319872,1.4752001836218358,-13.79845523607427,-0.2731961760076729,0.0,0.5780346820809248,23.473324728144807,1.4062597905621517,-13.798455236074258,-0.0075381962710387,1.2434497875801752e-14,0.4132231404958678,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma13_d16_s050,sz50,SZ50,13,16,0.5,False,-0.2366328727360116,21.193841518369936,1.347026103754744,-16.645183773372686,-0.0195459525475634,-0.7994036666587832,0.67543547813722,20.08208843031054,1.2922704744310296,-15.490938567364465,0.0918037866595398,1.2434497875801752e-14,0.4532344458178822,23.54792595649158,1.476008036774026,-13.79845523607427,-0.2402679827148155,0.0,0.3303055326176713,23.55576320832849,1.4110992393107398,-13.79845523607428,0.0749002839126404,-1.0658141036401504e-14,0.2754820936639118,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma13_d17_s050,sz50,SZ50,13,17,0.5,False,-0.0469871926189888,21.307733100533177,1.3538330198899322,-16.094432916803214,0.0943456296156775,-0.248652810089311,0.4976892996800568,20.133979789003064,1.2953402912720138,-15.490938567364475,0.143695145352062,0.0,0.3296250515039143,23.65611231120424,1.4822122072207715,-13.798455236074258,-0.1320816280021581,1.2434497875801752e-14,0.1651527663088356,23.499601426872594,1.4076659178195494,-13.79845523607427,0.018738502456749,0.0,0.1377410468319559,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma13_d18_s050,sz50,SZ50,13,18,0.5,False,-0.0137228999735876,21.332345786483486,1.3551935407984192,-16.304699523645272,0.1189583155659868,-0.4589194169313693,0.3199431212228937,20.19229855216949,1.298941077804468,-15.490938567364465,0.2020139085184844,1.2434497875801752e-14,0.2060156571899464,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma13_d19_s050,sz50,SZ50,13,19,0.5,False,0.1512046144324577,21.4176456035736,1.3603458888822593,-15.65562775087106,0.204258132656097,0.1901523558428444,0.2132954141485958,20.19761769459452,1.2992793461743908,-15.490938567364488,0.2073330509435145,-1.0658141036401504e-14,0.1648125257519571,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
sz50_ma13_d20_s050,sz50,SZ50,13,20,0.5,False,0.0905114499468284,21.379021983340163,1.3578227283037452,-15.87105648621402,0.1656345124226632,-0.0252763795001165,0.1421969427657305,20.18394573329472,1.2983794559060446,-15.490938567364475,0.1936610896437152,0.0,0.1236093943139678,23.7881939392064,1.490168955504772,-13.79845523607427,0.0,0.0,0.0,23.480862924415845,1.4064757965315868,-13.79845523607427,0.0,0.0,0.0,19.86168750905728,1.249376010523754,-13.798455236074304,0.0,0.0,0.0
