trade_id,strategy,symbol,allocation,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade
114,Sub-B,SUBB_T0114,BIL:4.4%(BIL); VEA:21.8%(发达市场); EMXC:19.3%(新兴市场(除中国)); GLDM:15.4%(黄金); QQQM:45.3%(Nasdaq 100); VGLT:13.6%(长期国债),2010-01-14,2010-01-14,1.0,1.0040614100943448,long,1,False
115,Sub-B,SUBB_T0115,BIL:4.4%(BIL); VEA:21.8%(发达市场); EMXC:19.3%(新兴市场(除中国)); GLDM:15.4%(黄金); QQQM:45.3%(Nasdaq 100); VGLT:13.6%(长期国债),2010-01-15,2010-01-20,1.0,0.9832497581396209,long,3,False
116,Sub-B,SUBB_T0116,BIL:5.1%(BIL); VEA:10.5%(发达市场); EMXC:18.4%(新兴市场(除中国)); GLDM:32.2%(黄金); QQQM:46.4%(Nasdaq 100); VGLT:13.4%(长期国债),2010-01-21,2010-01-21,1.0,0.9836836907189583,long,1,False
117,Sub-B,SUBB_T0117,BIL:5.1%(BIL); VEA:10.5%(发达市场); EMXC:18.4%(新兴市场(除中国)); GLDM:32.2%(黄金); QQQM:46.4%(Nasdaq 100); VGLT:13.4%(长期国债),2010-01-22,2010-01-27,1.0,0.9799746588721934,long,4,False
118,Sub-B,SUBB_T0118,BIL:5.2%(BIL); VEA:21.6%(发达市场); EMXC:10.0%(新兴市场(除中国)); GLDM:34.4%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:13.4%(长期国债),2010-01-28,2010-01-28,1.0,0.9847954547203626,long,1,False
119,Sub-B,SUBB_T0119,BIL:5.2%(BIL); VEA:21.6%(发达市场); EMXC:10.0%(新兴市场(除中国)); GLDM:34.4%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:13.4%(长期国债),2010-01-29,2010-02-03,1.0,1.0123957026698267,long,4,False
120,Sub-B,SUBB_T0120,BIL:5.9%(BIL); VEA:10.9%(发达市场); EMXC:19.9%(新兴市场(除中国)); GLDM:32.6%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:13.9%(长期国债),2010-02-04,2010-02-04,1.0,0.9638019769902664,long,1,False
121,Sub-B,SUBB_T0121,BIL:5.9%(BIL); VEA:10.9%(发达市场); EMXC:19.9%(新兴市场(除中国)); GLDM:32.6%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:13.9%(长期国债),2010-02-05,2010-02-10,1.0,1.0060175167393317,long,4,False
122,Sub-B,SUBB_T0122,BIL:8.1%(BIL); VEA:10.7%(发达市场); EMXC:18.2%(新兴市场(除中国)); GLDM:28.2%(黄金); QQQM:34.9%(Nasdaq 100); VGLT:14.2%(长期国债),2010-02-11,2010-02-11,1.0,1.017634719314566,long,1,False
123,Sub-B,SUBB_T0123,BIL:8.1%(BIL); VEA:10.7%(发达市场); EMXC:18.2%(新兴市场(除中国)); GLDM:28.2%(黄金); QQQM:34.9%(Nasdaq 100); VGLT:14.2%(长期国债),2010-02-12,2010-02-17,1.0,1.0153201965860355,long,3,False
124,Sub-B,SUBB_T0124,BIL:18.5%(BIL); VEA:10.6%(发达市场); EMXC:18.0%(新兴市场(除中国)); GLDM:31.4%(黄金); QQQM:34.4%(Nasdaq 100),2010-02-18,2010-02-18,1.0,1.0048290136328801,long,1,False
125,Sub-B,SUBB_T0125,BIL:18.5%(BIL); VEA:10.6%(发达市场); EMXC:18.0%(新兴市场(除中国)); GLDM:31.4%(黄金); QQQM:34.4%(Nasdaq 100),2010-02-19,2010-02-24,1.0,0.9860493564090753,long,4,False
126,Sub-B,SUBB_T0126,BIL:8.3%(BIL); VEA:10.4%(发达市场); EMXC:17.9%(新兴市场(除中国)); GLDM:26.7%(黄金); QQQM:35.5%(Nasdaq 100); VGLT:14.0%(长期国债),2010-02-25,2010-02-25,1.0,1.0005740619909187,long,1,False
127,Sub-B,SUBB_T0127,BIL:8.3%(BIL); VEA:10.4%(发达市场); EMXC:17.9%(新兴市场(除中国)); GLDM:26.7%(黄金); QQQM:35.5%(Nasdaq 100); VGLT:14.0%(长期国债),2010-02-26,2010-03-03,1.0,1.0265740088089264,long,4,False
128,Sub-B,SUBB_T0128,BIL:8.3%(BIL); VEA:10.0%(发达市场); EMXC:16.5%(新兴市场(除中国)); GLDM:25.3%(黄金); QQQM:39.7%(Nasdaq 100); VGLT:14.4%(长期国债),2010-03-04,2010-03-04,1.0,0.9987875624763075,long,1,False
129,Sub-B,SUBB_T0129,BIL:8.3%(BIL); VEA:10.0%(发达市场); EMXC:16.5%(新兴市场(除中国)); GLDM:25.3%(黄金); QQQM:39.7%(Nasdaq 100); VGLT:14.4%(长期国债),2010-03-05,2010-03-10,1.0,1.0125419397348858,long,4,False
130,Sub-B,SUBB_T0130,BIL:6.7%(BIL); VEA:11.1%(发达市场); EMXC:25.0%(新兴市场(除中国)); GLDM:31.2%(黄金); QQQM:40.0%(Nasdaq 100),2010-03-11,2010-03-11,1.0,1.0027510223363338,long,1,False
131,Sub-B,SUBB_T0131,BIL:6.7%(BIL); VEA:11.1%(发达市场); EMXC:25.0%(新兴市场(除中国)); GLDM:31.2%(黄金); QQQM:40.0%(Nasdaq 100),2010-03-12,2010-03-17,1.0,1.0104754928236017,long,4,False
132,Sub-B,SUBB_T0132,BIL:6.2%(BIL); VEA:11.0%(发达市场); EMXC:25.6%(新兴市场(除中国)); GLDM:32.3%(黄金); QQQM:40.3%(Nasdaq 100),2010-03-18,2010-03-18,1.0,1.00092222678048,long,1,False
133,Sub-B,SUBB_T0133,BIL:6.2%(BIL); VEA:11.0%(发达市场); EMXC:25.6%(新兴市场(除中国)); GLDM:32.3%(黄金); QQQM:40.3%(Nasdaq 100),2010-03-19,2010-03-24,1.0,0.9841167683154434,long,4,False
134,Sub-B,SUBB_T0134,VEA:9.9%(发达市场); EMXC:25.2%(新兴市场(除中国)); GLDM:26.5%(黄金); QQQM:70.7%(Nasdaq 100),2010-03-25,2010-03-25,1.0,1.0001504036413424,long,1,False
135,Sub-B,SUBB_T0135,VEA:9.9%(发达市场); EMXC:25.2%(新兴市场(除中国)); GLDM:26.5%(黄金); QQQM:70.7%(Nasdaq 100),2010-03-26,2010-03-31,1.0,1.0164863918277636,long,4,False
136,Sub-B,SUBB_T0136,VEA:9.5%(发达市场); EMXC:23.5%(新兴市场(除中国)); GLDM:27.9%(黄金); QQQM:81.9%(Nasdaq 100),2010-04-01,2010-04-01,1.0,1.0115322668656062,long,1,False
137,Sub-B,SUBB_T0137,VEA:9.5%(发达市场); EMXC:23.5%(新兴市场(除中国)); GLDM:27.9%(黄金); QQQM:81.9%(Nasdaq 100),2010-04-05,2010-04-07,1.0,1.01329156973113,long,3,False
138,Sub-B,SUBB_T0138,VEA:9.2%(发达市场); EMXC:22.9%(新兴市场(除中国)); GLDM:31.1%(黄金); QQQM:104.8%(Nasdaq 100),2010-04-08,2010-04-08,1.0,1.002959245340693,long,1,False
139,Sub-B,SUBB_T0139,VEA:9.2%(发达市场); EMXC:22.9%(新兴市场(除中国)); GLDM:31.1%(黄金); QQQM:104.8%(Nasdaq 100),2010-04-09,2010-04-14,1.0,1.0310094903883764,long,4,False
140,Sub-B,SUBB_T0140,VEA:9.5%(发达市场); EMXC:23.6%(新兴市场(除中国)); GLDM:34.8%(黄金); QQQM:99.0%(Nasdaq 100),2010-04-15,2010-04-15,1.0,1.0050131265110562,long,1,False
141,Sub-B,SUBB_T0141,VEA:9.5%(发达市场); EMXC:23.6%(新兴市场(除中国)); GLDM:34.8%(黄金); QQQM:99.0%(Nasdaq 100),2010-04-16,2010-04-21,1.0,0.9859246421779474,long,4,False
142,Sub-B,SUBB_T0142,VEA:9.5%(发达市场); EMXC:14.7%(新兴市场(除中国)); GLDM:36.5%(黄金); QQQM:91.9%(Nasdaq 100),2010-04-22,2010-04-22,1.0,1.0042204951149645,long,1,False
143,Sub-B,SUBB_T0143,VEA:9.5%(发达市场); EMXC:14.7%(新兴市场(除中国)); GLDM:36.5%(黄金); QQQM:91.9%(Nasdaq 100),2010-04-23,2010-04-28,1.0,0.9849344306040005,long,4,False
144,Sub-B,SUBB_T0144,VEA:18.8%(发达市场); EMXC:24.8%(新兴市场(除中国)); GLDM:22.4%(黄金); QQQM:77.8%(Nasdaq 100),2010-04-29,2010-04-29,1.0,1.0198041206607098,long,1,False
145,Sub-B,SUBB_T0145,VEA:18.8%(发达市场); EMXC:24.8%(新兴市场(除中国)); GLDM:22.4%(黄金); QQQM:77.8%(Nasdaq 100),2010-04-30,2010-05-05,1.0,0.9424870939660557,long,4,False
146,Sub-B,SUBB_T0146,BIL:5.1%(BIL); EMXC:16.3%(新兴市场(除中国)); GLDM:53.2%(黄金); QQQM:39.1%(Nasdaq 100),2010-05-06,2010-05-06,1.0,0.9621024039024871,long,1,False
147,Sub-B,SUBB_T0147,BIL:5.1%(BIL); EMXC:16.3%(新兴市场(除中国)); GLDM:53.2%(黄金); QQQM:39.1%(Nasdaq 100),2010-05-07,2010-05-10,1.0,1.0194234481706081,long,2,False
148,Sub-B,SUBB_T0148,BIL:5.1%(BIL); EMXC:16.3%(新兴市场(除中国)); GLDM:53.2%(黄金); QQQM:39.1%(Nasdaq 100); VolReg现金,2010-05-11,2010-05-12,1.0,1.0,long,2,False
149,Sub-B,SUBB_T0149,EMXC:22.4%(新兴市场(除中国)); GLDM:52.1%(黄金); QQQM:31.0%(Nasdaq 100); VolReg现金,2010-05-13,2010-05-13,1.0,1.0,long,1,False
150,Sub-B,SUBB_T0150,EMXC:22.4%(新兴市场(除中国)); GLDM:52.1%(黄金); QQQM:31.0%(Nasdaq 100); VolReg现金,2010-05-14,2010-05-19,1.0,1.0,long,4,False
151,Sub-B,SUBB_T0151,BIL:21.7%(BIL); EMXC:15.0%(新兴市场(除中国)); GLDM:45.9%(黄金); QQQM:20.0%(Nasdaq 100); VolReg现金,2010-05-20,2010-05-20,1.0,1.0,long,1,False
152,Sub-B,SUBB_T0152,BIL:21.7%(BIL); EMXC:15.0%(新兴市场(除中国)); GLDM:45.9%(黄金); QQQM:20.0%(Nasdaq 100); VolReg现金,2010-05-21,2010-05-24,1.0,1.0,long,2,False
153,Sub-B,SUBB_T0153,BIL:21.7%(BIL); EMXC:15.0%(新兴市场(除中国)); GLDM:45.9%(黄金); QQQM:20.0%(Nasdaq 100),2010-05-25,2010-05-26,1.0,1.0026796023097067,long,2,False
154,Sub-B,SUBB_T0154,BIL:21.9%(BIL); EMXC:13.6%(新兴市场(除中国)); GLDM:47.0%(黄金); QQQM:18.9%(Nasdaq 100),2010-05-27,2010-05-27,1.0,1.017363611734976,long,1,False
155,Sub-B,SUBB_T0155,BIL:21.9%(BIL); EMXC:13.6%(新兴市场(除中国)); GLDM:47.0%(黄金); QQQM:18.9%(Nasdaq 100),2010-05-28,2010-06-02,1.0,1.0058097887060589,long,3,False
156,Sub-B,SUBB_T0156,BIL:22.0%(BIL); EMXC:13.9%(新兴市场(除中国)); GLDM:34.5%(黄金); QQQM:30.7%(Nasdaq 100),2010-06-03,2010-06-03,1.0,0.9940712026409217,long,1,False
157,Sub-B,SUBB_T0157,BIL:22.0%(BIL); EMXC:13.9%(新兴市场(除中国)); GLDM:34.5%(黄金); QQQM:30.7%(Nasdaq 100),2010-06-04,2010-06-09,1.0,0.9861101968791268,long,4,False
158,Sub-B,SUBB_T0158,BIL:33.3%(BIL); EMXC:13.4%(新兴市场(除中国)); GLDM:35.4%(黄金); QQQM:19.4%(Nasdaq 100),2010-06-10,2010-06-10,1.0,1.009068962403806,long,1,False
159,Sub-B,SUBB_T0159,BIL:33.3%(BIL); EMXC:13.4%(新兴市场(除中国)); GLDM:35.4%(黄金); QQQM:19.4%(Nasdaq 100),2010-06-11,2010-06-16,1.0,1.0152533316823713,long,4,False
160,Sub-B,SUBB_T0160,EMXC:12.9%(新兴市场(除中国)); GLDM:54.7%(黄金); QQQM:26.9%(Nasdaq 100); VGLT:11.7%(长期国债),2010-06-17,2010-06-17,1.0,1.004569413143289,long,1,False
161,Sub-B,SUBB_T0161,EMXC:12.9%(新兴市场(除中国)); GLDM:54.7%(黄金); QQQM:26.9%(Nasdaq 100); VGLT:11.7%(长期国债),2010-06-18,2010-06-23,1.0,0.9905809329081618,long,4,False
162,Sub-B,SUBB_T0162,BIL:9.8%(BIL); EMXC:14.3%(新兴市场(除中国)); GLDM:50.0%(黄金); QQQM:21.5%(Nasdaq 100); VGLT:10.5%(长期国债),2010-06-24,2010-06-24,1.0,0.9945329748081847,long,1,False
163,Sub-B,SUBB_T0163,BIL:9.8%(BIL); EMXC:14.3%(新兴市场(除中国)); GLDM:50.0%(黄金); QQQM:21.5%(Nasdaq 100); VGLT:10.5%(长期国债),2010-06-25,2010-06-30,1.0,0.9870904028682175,long,4,False
164,Sub-B,SUBB_T0164,BIL:7.9%(BIL); EMXC:18.3%(新兴市场(除中国)); GLDM:48.0%(黄金); QQQM:29.7%(Nasdaq 100); VGLT:13.1%(长期国债),2010-07-01,2010-07-01,1.0,0.9815002331647154,long,1,False
165,Sub-B,SUBB_T0165,BIL:7.9%(BIL); EMXC:18.3%(新兴市场(除中国)); GLDM:48.0%(黄金); QQQM:29.7%(Nasdaq 100); VGLT:13.1%(长期国债),2010-07-02,2010-07-07,1.0,1.0190665596057356,long,3,False
166,Sub-B,SUBB_T0166,BIL:5.5%(BIL); EMXC:19.7%(新兴市场(除中国)); GLDM:56.2%(黄金); QQQM:35.6%(Nasdaq 100); VGLT:13.6%(长期国债),2010-07-08,2010-07-08,1.0,0.9995708139453403,long,1,False
167,Sub-B,SUBB_T0167,BIL:5.5%(BIL); EMXC:19.7%(新兴市场(除中国)); GLDM:56.2%(黄金); QQQM:35.6%(Nasdaq 100); VGLT:13.6%(长期国债),2010-07-09,2010-07-14,1.0,1.0172914175423962,long,4,False
168,Sub-B,SUBB_T0168,BIL:5.3%(BIL); EMXC:20.7%(新兴市场(除中国)); GLDM:54.0%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:14.1%(长期国债),2010-07-15,2010-07-15,1.0,1.0003968327911252,long,1,False
169,Sub-B,SUBB_T0169,BIL:5.3%(BIL); EMXC:20.7%(新兴市场(除中国)); GLDM:54.0%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:14.1%(长期国债),2010-07-16,2010-07-21,1.0,0.9826098847066325,long,4,False
170,Sub-B,SUBB_T0170,BIL:4.0%(BIL); EMXC:19.0%(新兴市场(除中国)); GLDM:64.6%(黄金); QQQM:36.9%(Nasdaq 100); VGLT:13.2%(长期国债),2010-07-22,2010-07-22,1.0,1.0192216922680666,long,1,False
171,Sub-B,SUBB_T0171,BIL:4.0%(BIL); EMXC:19.0%(新兴市场(除中国)); GLDM:64.6%(黄金); QQQM:36.9%(Nasdaq 100); VGLT:13.2%(长期国债),2010-07-23,2010-07-28,1.0,0.9835673140358064,long,4,False
172,Sub-B,SUBB_T0172,EMXC:29.9%(新兴市场(除中国)); GLDM:57.1%(黄金); QQQM:38.5%(Nasdaq 100); VGLT:14.7%(长期国债),2010-07-29,2010-07-29,1.0,1.0004424935270957,long,1,False
173,Sub-B,SUBB_T0173,EMXC:29.9%(新兴市场(除中国)); GLDM:57.1%(黄金); QQQM:38.5%(Nasdaq 100); VGLT:14.7%(长期国债),2010-07-30,2010-08-04,1.0,1.030074874318357,long,4,False
174,Sub-B,SUBB_T0174,EMXC:25.0%(新兴市场(除中国)); GLDM:73.0%(黄金); QQQM:34.3%(Nasdaq 100); VGLT:12.0%(长期国债),2010-08-05,2010-08-05,1.0,0.9997140831969366,long,1,False
175,Sub-B,SUBB_T0175,EMXC:25.0%(新兴市场(除中国)); GLDM:73.0%(黄金); QQQM:34.3%(Nasdaq 100); VGLT:12.0%(长期国债),2010-08-06,2010-08-11,1.0,0.9821462776454687,long,4,False
176,Sub-B,SUBB_T0176,VEA:9.6%(发达市场); EMXC:26.1%(新兴市场(除中国)); GLDM:50.1%(黄金); QQQM:37.4%(Nasdaq 100); VGLT:12.3%(长期国债),2010-08-12,2010-08-12,1.0,1.0063127320052372,long,1,False
177,Sub-B,SUBB_T0177,VEA:9.6%(发达市场); EMXC:26.1%(新兴市场(除中国)); GLDM:50.1%(黄金); QQQM:37.4%(Nasdaq 100); VGLT:12.3%(长期国债),2010-08-13,2010-08-18,1.0,1.022402083397817,long,4,False
178,Sub-B,SUBB_T0178,VEA:9.1%(发达市场); EMXC:29.4%(新兴市场(除中国)); GLDM:49.5%(黄金); QQQM:20.9%(Nasdaq 100); VGLT:19.3%(长期国债),2010-08-19,2010-08-19,1.0,0.9934016613112798,long,1,False
179,Sub-B,SUBB_T0179,VEA:9.1%(发达市场); EMXC:29.4%(新兴市场(除中国)); GLDM:49.5%(黄金); QQQM:20.9%(Nasdaq 100); VGLT:19.3%(长期国债),2010-08-20,2010-08-25,1.0,0.9905020208143387,long,4,False
180,Sub-B,SUBB_T0180,BIL:0.5%(BIL); EMXC:14.9%(新兴市场(除中国)); GLDM:86.3%(黄金); QQQM:13.2%(Nasdaq 100); VGLT:15.9%(长期国债),2010-08-26,2010-08-26,1.0,0.9957872099010125,long,1,False
181,Sub-B,SUBB_T0181,BIL:0.5%(BIL); EMXC:14.9%(新兴市场(除中国)); GLDM:86.3%(黄金); QQQM:13.2%(Nasdaq 100); VGLT:15.9%(长期国债),2010-08-27,2010-09-01,1.0,1.0160991185947486,long,4,False
182,Sub-B,SUBB_T0182,VEA:10.1%(发达市场); EMXC:24.6%(新兴市场(除中国)); GLDM:72.6%(黄金); QQQM:22.7%(Nasdaq 100); VGLT:14.4%(长期国债),2010-09-02,2010-09-02,1.0,1.0043031944305498,long,1,False
183,Sub-B,SUBB_T0183,VEA:10.1%(发达市场); EMXC:24.6%(新兴市场(除中国)); GLDM:72.6%(黄金); QQQM:22.7%(Nasdaq 100); VGLT:14.4%(长期国债),2010-09-03,2010-09-08,1.0,1.0050299672772878,long,3,False
184,Sub-B,SUBB_T0184,VEA:11.1%(发达市场); EMXC:18.7%(新兴市场(除中国)); GLDM:66.1%(黄金); QQQM:36.9%(Nasdaq 100); VGLT:5.9%(长期国债),2010-09-09,2010-09-09,1.0,0.9935877635305609,long,1,False
185,Sub-B,SUBB_T0185,VEA:11.1%(发达市场); EMXC:18.7%(新兴市场(除中国)); GLDM:66.1%(黄金); QQQM:36.9%(Nasdaq 100); VGLT:5.9%(长期国债),2010-09-10,2010-09-15,1.0,1.0309133037694858,long,4,False
186,Sub-B,SUBB_T0186,VEA:11.0%(发达市场); EMXC:26.6%(新兴市场(除中国)); GLDM:68.6%(黄金); QQQM:40.8%(Nasdaq 100); VGLT:7.7%(长期国债),2010-09-16,2010-09-16,1.0,1.0030785924724148,long,1,False
187,Sub-B,SUBB_T0187,VEA:11.0%(发达市场); EMXC:26.6%(新兴市场(除中国)); GLDM:68.6%(黄金); QQQM:40.8%(Nasdaq 100); VGLT:7.7%(长期国债),2010-09-17,2010-09-22,1.0,1.0224887521145187,long,4,False
188,Sub-B,SUBB_T0188,VEA:10.6%(发达市场); EMXC:26.1%(新兴市场(除中国)); GLDM:66.7%(黄金); QQQM:44.6%(Nasdaq 100); VGLT:7.7%(长期国债),2010-09-23,2010-09-23,1.0,0.9976957640995068,long,1,False
189,Sub-B,SUBB_T0189,VEA:10.6%(发达市场); EMXC:26.1%(新兴市场(除中国)); GLDM:66.7%(黄金); QQQM:44.6%(Nasdaq 100); VGLT:7.7%(长期国债),2010-09-24,2010-09-29,1.0,1.0247820925377948,long,4,False
190,Sub-B,SUBB_T0190,VEA:9.8%(发达市场); EMXC:30.1%(新兴市场(除中国)); GLDM:58.9%(黄金); QQQM:45.5%(Nasdaq 100); VGLT:7.9%(长期国债),2010-09-30,2010-09-30,1.0,0.9984900539506272,long,1,False
191,Sub-B,SUBB_T0191,VEA:9.8%(发达市场); EMXC:30.1%(新兴市场(除中国)); GLDM:58.9%(黄金); QQQM:45.5%(Nasdaq 100); VGLT:7.9%(长期国债),2010-10-01,2010-10-06,1.0,1.0311109164873693,long,4,False
192,Sub-B,SUBB_T0192,VEA:9.4%(发达市场); EMXC:32.1%(新兴市场(除中国)); GLDM:49.2%(黄金); QQQM:41.4%(Nasdaq 100); VGLT:10.2%(长期国债),2010-10-07,2010-10-07,1.0,0.9915602775884307,long,1,False
193,Sub-B,SUBB_T0193,VEA:9.4%(发达市场); EMXC:32.1%(新兴市场(除中国)); GLDM:49.2%(黄金); QQQM:41.4%(Nasdaq 100); VGLT:10.2%(长期国债),2010-10-08,2010-10-13,1.0,1.031258809874716,long,4,False
194,Sub-B,SUBB_T0194,VEA:9.5%(发达市场); EMXC:32.3%(新兴市场(除中国)); GLDM:50.6%(黄金); QQQM:41.6%(Nasdaq 100); VGLT:10.1%(长期国债),2010-10-14,2010-10-14,1.0,1.0002576642421241,long,1,False
195,Sub-B,SUBB_T0195,VEA:9.5%(发达市场); EMXC:32.3%(新兴市场(除中国)); GLDM:50.6%(黄金); QQQM:41.6%(Nasdaq 100); VGLT:10.1%(长期国债),2010-10-15,2010-10-20,1.0,0.9877325332451314,long,4,False
196,Sub-B,SUBB_T0196,VEA:10.0%(发达市场); EMXC:30.9%(新兴市场(除中国)); GLDM:34.2%(黄金); QQQM:40.2%(Nasdaq 100); VGLT:13.1%(长期国债),2010-10-21,2010-10-21,1.0,0.9919696924169117,long,1,False
197,Sub-B,SUBB_T0197,VEA:10.0%(发达市场); EMXC:30.9%(新兴市场(除中国)); GLDM:34.2%(黄金); QQQM:40.2%(Nasdaq 100); VGLT:13.1%(长期国债),2010-10-22,2010-10-27,1.0,1.0022216081346684,long,4,False
198,Sub-B,SUBB_T0198,VEA:10.3%(发达市场); EMXC:28.9%(新兴市场(除中国)); GLDM:30.9%(黄金); QQQM:42.3%(Nasdaq 100); VGLT:14.1%(长期国债),2010-10-28,2010-10-28,1.0,1.008490205859721,long,1,False
199,Sub-B,SUBB_T0199,VEA:10.3%(发达市场); EMXC:28.9%(新兴市场(除中国)); GLDM:30.9%(黄金); QQQM:42.3%(Nasdaq 100); VGLT:14.1%(长期国债),2010-10-29,2010-11-03,1.0,1.0177587833270931,long,4,False
200,Sub-B,SUBB_T0200,VEA:9.7%(发达市场); EMXC:27.4%(新兴市场(除中国)); GLDM:27.4%(黄金); QQQM:49.4%(Nasdaq 100); VGLT:13.3%(长期国债),2010-11-04,2010-11-04,1.0,1.0256913575541962,long,1,False
201,Sub-B,SUBB_T0201,VEA:9.7%(发达市场); EMXC:27.4%(新兴市场(除中国)); GLDM:27.4%(黄金); QQQM:49.4%(Nasdaq 100); VGLT:13.3%(长期国债),2010-11-05,2010-11-10,1.0,0.993050876551795,long,4,False
202,Sub-B,SUBB_T0202,PDBC:11.5%(大宗商品); EMXC:29.7%(新兴市场(除中国)); GLDM:38.7%(黄金); QQQM:46.6%(Nasdaq 100),2010-11-11,2010-11-11,1.0,0.9941305294901007,long,1,False
203,Sub-B,SUBB_T0203,PDBC:11.5%(大宗商品); EMXC:29.7%(新兴市场(除中国)); GLDM:38.7%(黄金); QQQM:46.6%(Nasdaq 100),2010-11-12,2010-11-17,1.0,0.9447357068051458,long,4,False
204,Sub-B,SUBB_T0204,PDBC:9.6%(大宗商品); VEA:12.8%(发达市场); EMXC:29.2%(新兴市场(除中国)); GLDM:23.1%(黄金); QQQM:38.1%(Nasdaq 100),2010-11-18,2010-11-18,1.0,1.0227566651523525,long,1,False
205,Sub-B,SUBB_T0205,PDBC:9.6%(大宗商品); VEA:12.8%(发达市场); EMXC:29.2%(新兴市场(除中国)); GLDM:23.1%(黄金); QQQM:38.1%(Nasdaq 100),2010-11-19,2010-11-23,1.0,0.984591620880565,long,3,False
206,Sub-B,SUBB_T0206,VEA:10.2%(发达市场); EMXC:27.0%(新兴市场(除中国)); GLDM:25.6%(黄金); QQQM:51.0%(Nasdaq 100),2010-11-24,2010-11-24,1.0,1.0178703952910875,long,1,False
207,Sub-B,SUBB_T0207,VEA:10.2%(发达市场); EMXC:27.0%(新兴市场(除中国)); GLDM:25.6%(黄金); QQQM:51.0%(Nasdaq 100),2010-11-26,2010-12-01,1.0,1.0020743906076066,long,4,False
208,Sub-B,SUBB_T0208,VEA:10.1%(发达市场); EMXC:25.9%(新兴市场(除中国)); GLDM:28.4%(黄金); QQQM:49.8%(Nasdaq 100),2010-12-02,2010-12-02,1.0,1.0120977959037947,long,1,False
209,Sub-B,SUBB_T0209,VEA:10.1%(发达市场); EMXC:25.9%(新兴市场(除中国)); GLDM:28.4%(黄金); QQQM:49.8%(Nasdaq 100),2010-12-03,2010-12-08,1.0,1.000583485841481,long,4,False
210,Sub-B,SUBB_T0210,VEA:10.2%(发达市场); EMXC:26.0%(新兴市场(除中国)); GLDM:29.3%(黄金); QQQM:48.4%(Nasdaq 100),2010-12-09,2010-12-09,1.0,1.0010559946173998,long,1,False
211,Sub-B,SUBB_T0211,VEA:10.2%(发达市场); EMXC:26.0%(新兴市场(除中国)); GLDM:29.3%(黄金); QQQM:48.4%(Nasdaq 100),2010-12-10,2010-12-15,1.0,0.998001071148379,long,4,False
212,Sub-B,SUBB_T0212,VEA:9.6%(发达市场); EMXC:25.0%(新兴市场(除中国)); GLDM:33.9%(黄金); QQQM:54.1%(Nasdaq 100),2010-12-16,2010-12-16,1.0,1.0031191001229955,long,1,False
213,Sub-B,SUBB_T0213,VEA:9.6%(发达市场); EMXC:25.0%(新兴市场(除中国)); GLDM:33.9%(黄金); QQQM:54.1%(Nasdaq 100),2010-12-17,2010-12-22,1.0,1.0113756702077434,long,4,False
214,Sub-B,SUBB_T0214,PDBC:10.9%(大宗商品); VEA:8.8%(发达市场); EMXC:16.7%(新兴市场(除中国)); GLDM:29.8%(黄金); QQQM:58.3%(Nasdaq 100),2010-12-23,2010-12-23,1.0,0.9973243991516455,long,1,False
215,Sub-B,SUBB_T0215,PDBC:10.9%(大宗商品); VEA:8.8%(发达市场); EMXC:16.7%(新兴市场(除中国)); GLDM:29.8%(黄金); QQQM:58.3%(Nasdaq 100),2010-12-27,2010-12-29,1.0,1.0106211582158968,long,3,False
216,Sub-B,SUBB_T0216,PDBC:9.3%(大宗商品); EMXC:24.7%(新兴市场(除中国)); GLDM:20.6%(黄金); QQQM:71.9%(Nasdaq 100),2010-12-30,2010-12-30,1.0,0.9962567769162514,long,1,False
217,Sub-B,SUBB_T0217,PDBC:9.3%(大宗商品); EMXC:24.7%(新兴市场(除中国)); GLDM:20.6%(黄金); QQQM:71.9%(Nasdaq 100),2010-12-31,2011-01-05,1.0,1.0165355143346082,long,4,False
218,Sub-B,SUBB_T0218,PDBC:8.6%(大宗商品); EMXC:30.0%(新兴市场(除中国)); GLDM:26.0%(黄金); QQQM:65.6%(Nasdaq 100),2011-01-06,2011-01-06,1.0,0.9976290124713028,long,1,False
219,Sub-B,SUBB_T0219,PDBC:8.6%(大宗商品); EMXC:30.0%(新兴市场(除中国)); GLDM:26.0%(黄金); QQQM:65.6%(Nasdaq 100),2011-01-07,2011-01-12,1.0,1.016852659007458,long,4,False
220,Sub-B,SUBB_T0220,PDBC:8.5%(大宗商品); EMXC:25.9%(新兴市场(除中国)); GLDM:30.1%(黄金); QQQM:81.5%(Nasdaq 100),2011-01-13,2011-01-13,1.0,0.9947865698019517,long,1,False
221,Sub-B,SUBB_T0221,PDBC:8.5%(大宗商品); EMXC:25.9%(新兴市场(除中国)); GLDM:30.1%(黄金); QQQM:81.5%(Nasdaq 100),2011-01-14,2011-01-19,1.0,0.9969483273497131,long,3,False
222,Sub-B,SUBB_T0222,PDBC:9.3%(大宗商品); EMXC:29.0%(新兴市场(除中国)); GLDM:35.6%(黄金); QQQM:86.3%(Nasdaq 100),2011-01-20,2011-01-20,1.0,0.9848645797672528,long,1,False
