date,zz1000_close_amount_source,zz1000_volume,zz1000_amount,zz1000_constituents,sz50_close_amount_source,sz50_volume,sz50_amount,sz50_constituents,amount_ratio_zz1000_sz50
2005-09-21,933.81,430.65,16.78,,811.14,677.98,32.13,50.0,0.5222533457827575
2005-09-22,892.08,385.86,15.74,,796.94,637.33,31.81,50.0,0.49481295190191765
2005-09-23,874.67,247.04,9.96,,793.16,368.14,18.59,50.0,0.535771920387305
2005-09-26,884.29,188.51,7.73,,793.73,326.67,17.24,50.0,0.4483758700696056
2005-09-27,859.63,241.85,9.9,,782.24,399.54,20.78,50.0,0.4764196342637151
2005-09-28,857.46,201.25,8.28,,783.0,309.61,16.29,50.0,0.5082872928176796
2005-09-29,876.57,237.31,9.85,,792.25,461.19,22.28,50.0,0.4421005385996409
2005-09-30,870.96,202.55,8.33,,793.65,278.29,14.28,50.0,0.5833333333333334
2005-10-10,859.08,180.35,7.71,,787.75,224.2,11.38,50.0,0.6775043936731107
2005-10-11,879.88,188.69,8.05,,796.07,220.44,11.68,50.0,0.6892123287671234
2005-10-12,889.6,204.72,9.03,,795.32,395.78,22.52,50.0,0.40097690941385433
2005-10-13,886.08,216.19,9.08,,788.36,362.65,20.97,50.0,0.4329995231282785
2005-10-14,876.26,185.15,8.08,,777.49,319.6,17.74,50.0,0.455467869222097
2005-10-17,879.27,166.95,7.34,,769.32,391.23,19.46,50.0,0.3771839671120246
2005-10-18,897.45,247.96,10.72,,771.45,458.13,22.21,50.0,0.4826654660063035
2005-10-19,891.35,278.47,11.67,,769.68,379.09,18.24,50.0,0.6398026315789475
2005-10-20,891.06,227.55,9.61,,773.68,347.06,17.32,50.0,0.5548498845265588
2005-10-21,897.64,226.57,9.7,,774.06,414.63,20.04,50.0,0.4840319361277445
2005-10-24,897.36,194.6,8.51,,771.15,504.03,22.81,50.0,0.37308198158702327
2005-10-25,876.64,204.0,8.29,,765.03,425.22,20.73,50.0,0.3999035214664737
2005-10-26,853.18,226.75,9.22,,749.13,542.26,24.16,50.0,0.3816225165562914
2005-10-27,837.34,210.89,8.39,,751.26,538.03,24.94,50.0,0.3364073777064956
2005-10-28,806.56,208.08,7.97,,749.96,504.59,22.19,50.0,0.35917079765660204
2005-10-31,812.45,161.26,6.06,,759.24,486.39,21.01,50.0,0.2884340790099952
2005-11-01,804.35,172.33,6.56,,757.05,342.36,16.24,50.0,0.4039408866995074
2005-11-02,826.51,225.15,8.82,,762.94,461.27,20.11,50.0,0.43858776727996024
2005-11-03,818.95,192.59,7.31,,755.78,495.66,22.9,50.0,0.31921397379912664
2005-11-04,826.77,167.46,6.74,,758.92,333.72,16.37,50.0,0.41172877214416614
2005-11-07,837.67,159.66,6.46,,754.2,273.83,13.37,50.0,0.4831712789827973
2005-11-08,846.56,179.58,7.15,,758.32,353.82,15.34,50.0,0.46610169491525427
2005-11-09,842.77,216.84,9.63,,756.17,468.47,21.29,50.0,0.45232503522780654
2005-11-10,816.01,237.51,10.11,,746.35,390.15,17.44,50.0,0.5797018348623852
2005-11-11,822.67,174.73,6.8,,746.45,313.21,13.7,50.0,0.49635036496350365
2005-11-14,827.48,138.5,5.52,,743.35,190.92,8.38,50.0,0.6587112171837708
2005-11-15,821.06,153.4,6.24,,739.23,285.66,13.94,50.0,0.4476327116212339
2005-11-16,827.59,139.15,5.57,,744.14,310.16,14.39,50.0,0.3870743571924948
2005-11-17,828.65,142.78,5.55,,743.8,291.84,12.29,50.0,0.451586655817738
2005-11-18,848.78,266.13,10.97,,760.57,670.2,30.96,50.0,0.35432816537467704
2005-11-21,855.43,193.7,7.86,,758.56,465.11,19.09,50.0,0.41173389209009953
2005-11-22,833.59,177.52,6.7,,747.31,491.02,18.69,50.0,0.3584804708400214
2005-11-23,841.31,139.75,5.62,,754.16,522.36,18.15,50.0,0.30964187327823695
2005-11-24,845.48,159.94,6.51,,761.66,783.83,31.08,50.0,0.20945945945945946
2005-11-25,847.34,145.61,5.68,,766.68,778.2,29.13,50.0,0.19498798489529695
2005-11-28,846.43,140.6,5.73,,762.91,527.32,21.34,50.0,0.26850984067478917
2005-11-29,835.31,156.81,6.52,,755.29,452.76,17.64,50.0,0.3696145124716553
2005-11-30,839.24,181.0,8.24,,759.63,413.26,17.7,50.0,0.4655367231638418
2005-12-01,835.39,134.86,5.75,,758.94,324.49,14.96,50.0,0.38435828877005346
2005-12-02,821.72,137.01,5.64,,757.02,382.12,17.7,50.0,0.31864406779661014
2005-12-05,794.32,144.18,5.65,,751.35,380.34,16.88,50.0,0.33471563981042657
2005-12-06,796.99,107.08,4.04,,760.2,500.9,23.32,50.0,0.1732418524871355
2005-12-07,805.53,108.9,4.09,,767.54,459.38,21.18,50.0,0.1931067044381492
2005-12-08,802.54,119.86,4.2,,765.56,411.25,20.17,50.0,0.20823004462072384
2005-12-09,816.96,135.27,5.24,,777.03,503.75,23.49,50.0,0.2230736483610047
2005-12-12,823.32,137.82,5.13,,774.71,346.55,17.44,50.0,0.294151376146789
2005-12-13,822.53,105.4,4.1,,773.59,372.99,18.48,50.0,0.22186147186147184
2005-12-14,831.8,132.11,5.31,,778.49,505.38,26.11,50.0,0.20337035618536958
2005-12-15,824.61,128.47,5.12,,778.23,617.07,28.15,50.0,0.1818827708703375
2005-12-16,831.96,124.08,5.06,,782.04,421.36,19.52,50.0,0.25922131147540983
2005-12-19,834.02,120.14,4.78,,781.8,349.62,15.72,50.0,0.30407124681933845
2005-12-20,835.01,115.15,4.22,,787.23,392.4,18.68,50.0,0.22591006423982868
2005-12-21,823.37,111.69,4.21,,783.98,392.02,19.34,50.0,0.21768355739400208
2005-12-22,826.91,98.09,3.82,,787.39,308.4,15.89,50.0,0.24040276903713026
2005-12-23,834.72,131.42,5.02,,791.44,434.41,20.48,50.0,0.24511718749999997
2005-12-26,841.21,163.39,6.55,,795.56,582.54,28.45,50.0,0.23022847100175747
2005-12-27,841.93,140.34,5.56,,792.16,488.01,23.52,50.0,0.23639455782312924
2005-12-28,844.07,128.33,5.12,,793.54,525.62,25.0,50.0,0.2048
2005-12-29,852.39,187.92,7.8,,801.9,694.63,34.69,50.0,0.22484865955606803
2005-12-30,842.74,167.54,7.31,,796.4,720.45,37.55,50.0,0.19467376830892144
2006-01-04,852.53,164.47,6.83,,812.6,997.31,54.96,50.0,0.12427219796215429
2006-01-05,865.7,286.05,11.38,,827.84,1153.63,62.75,50.0,0.1813545816733068
2006-01-06,872.82,331.29,13.37,,836.9,1211.25,64.83,50.0,0.2062316828628721
2006-01-09,886.66,326.38,13.18,,838.29,903.79,49.34,50.0,0.26712606404539924
2006-01-10,889.15,263.98,10.08,,838.56,875.41,50.35,50.0,0.20019860973187686
2006-01-11,880.91,294.47,11.56,,832.28,912.5,50.19,50.0,0.23032476588961948
2006-01-12,899.81,307.69,12.15,,836.58,644.73,32.72,50.0,0.3713325183374083
2006-01-13,904.61,332.96,12.83,,831.14,674.45,35.27,50.0,0.3637652395803799
2006-01-16,892.8,294.99,11.83,,814.89,698.57,35.05,50.0,0.33751783166904425
2006-01-17,891.54,233.0,9.03,,818.36,535.05,27.94,50.0,0.32319255547602
2006-01-18,908.86,298.16,11.58,,835.15,743.45,37.36,50.0,0.3099571734475375
2006-01-19,914.31,331.74,12.78,,840.59,891.36,42.45,50.0,0.3010600706713781
2006-01-20,908.66,338.93,13.42,,840.38,871.19,42.02,50.0,0.31937172774869105
2006-01-23,909.73,336.93,12.76,,840.13,710.97,34.82,50.0,0.36645605973578405
2006-01-24,903.84,330.59,12.61,,838.46,749.02,46.64,50.0,0.270368782161235
2006-01-25,887.72,316.02,11.88,,846.99,684.3,37.29,50.0,0.31858407079646023
2006-02-06,909.47,268.5,10.33,,861.07,920.97,46.76,50.0,0.22091531223267752
2006-02-07,915.25,385.4,14.44,,856.67,1163.39,61.8,50.0,0.2336569579288026
2006-02-08,924.71,306.73,11.4,,862.58,1139.88,56.54,50.0,0.20162716660771138
2006-02-09,914.4,283.95,11.25,,850.8,861.72,41.17,50.0,0.27325722613553555
2006-02-10,925.09,261.1,10.43,,859.97,680.6,35.61,50.0,0.29289525414209494
2006-02-13,926.47,282.72,10.73,,859.6,625.78,33.42,50.0,0.3210652304009575
2006-02-14,934.09,281.03,10.15,,862.65,473.86,25.54,50.0,0.39741581832419737
2006-02-15,935.77,332.12,12.67,,868.02,949.09,47.82,50.0,0.26495190296946886
2006-02-16,914.0,384.38,14.03,,856.05,914.57,48.06,50.0,0.291926758218893
2006-02-17,907.71,309.9,11.4,,857.99,688.34,37.74,50.0,0.3020667726550079
2006-02-20,899.59,246.79,9.27,,857.97,570.6,30.49,50.0,0.3040341095441128
2006-02-21,918.34,286.18,11.07,,872.57,933.47,50.35,50.0,0.2198609731876862
2006-02-22,919.56,323.98,12.04,,870.1,1003.0,50.94,50.0,0.23635649784059679
2006-02-23,920.87,271.84,10.08,,877.65,649.08,35.44,50.0,0.2844243792325057
2006-02-24,926.62,259.01,10.05,,882.78,647.55,35.77,50.0,0.2809616997483925
2006-02-27,926.48,280.19,10.62,,887.62,1098.01,61.56,50.0,0.17251461988304093
2006-02-28,929.38,287.5,10.5,,892.9,754.22,42.71,50.0,0.24584406462186842
2006-03-01,936.7,268.37,10.49,,895.63,728.02,39.79,50.0,0.2636340789143001
2006-03-02,917.95,317.6,12.04,,876.62,909.89,51.75,50.0,0.23265700483091786
2006-03-03,918.01,261.23,9.69,,880.37,841.67,46.74,50.0,0.2073170731707317
2006-03-06,915.66,195.89,7.57,,879.33,769.25,36.95,50.0,0.20487144790257103
2006-03-07,889.0,243.03,8.82,,861.87,737.84,37.89,50.0,0.2327790973871734
2006-03-08,889.97,220.43,7.96,,859.32,675.41,34.84,50.0,0.2284730195177956
2006-03-09,884.03,168.25,6.14,,853.38,451.33,26.1,50.0,0.23524904214559383
2006-03-10,885.41,167.88,6.03,,857.14,420.11,24.57,50.0,0.24542124542124544
2006-03-13,892.68,156.79,5.59,,863.68,404.2,22.07,50.0,0.2532850022655188
2006-03-14,895.8,202.59,7.56,,860.87,427.56,22.43,50.0,0.33704859563085154
2006-03-15,902.74,189.17,7.19,,868.32,501.93,27.54,50.0,0.2610748002904866
2006-03-16,903.93,193.72,7.52,,865.72,521.24,28.68,50.0,0.2622036262203626
2006-03-17,899.39,204.35,7.68,,863.27,515.62,26.92,50.0,0.2852897473997028
2006-03-20,908.36,210.65,7.48,,875.13,583.78,30.87,50.0,0.24230644638807905
2006-03-21,911.14,260.62,9.33,,875.23,619.57,33.14,50.0,0.2815328907664454
2006-03-22,920.3,281.1,10.07,,875.82,503.07,26.34,50.0,0.3823082763857251
2006-03-23,931.18,344.23,13.36,,875.11,652.85,35.11,50.0,0.38051837083452006
2006-03-24,921.31,290.65,11.38,,869.44,644.23,34.0,50.0,0.3347058823529412
2006-03-27,931.03,257.34,9.95,,872.56,592.35,32.02,50.0,0.31074328544659585
2006-03-28,933.3,278.06,10.36,,874.77,638.42,33.71,50.0,0.30732720261050134
2006-03-29,931.04,315.17,11.97,,885.29,1103.25,60.65,50.0,0.19736191261335534
2006-03-30,923.95,287.95,10.78,,877.78,728.21,40.72,50.0,0.26473477406679763
2006-03-31,923.19,252.16,9.7,,878.37,669.68,35.48,50.0,0.2733934611048478
2006-04-03,936.34,332.37,12.58,,891.56,780.66,45.02,50.0,0.2794313638382941
2006-04-04,947.25,388.3,15.23,,900.84,960.81,55.64,50.0,0.2737239396117901
2006-04-05,955.0,379.15,15.01,,906.3,956.09,54.25,50.0,0.27668202764976957
2006-04-06,952.32,390.02,15.41,,901.65,977.62,57.43,50.0,0.2683266585408323
2006-04-07,961.44,405.14,15.73,,897.31,900.48,49.99,50.0,0.3146629325865173
2006-04-10,980.27,425.5,16.61,,909.28,868.07,49.27,50.0,0.3371219809214532
2006-04-11,982.14,443.66,17.18,,912.39,1012.6,58.94,50.0,0.29148286392941974
2006-04-12,986.35,422.69,16.8,,908.95,786.68,44.57,50.0,0.37693515817814677
2006-04-13,960.33,467.4,18.64,,892.13,896.71,48.51,50.0,0.3842506699649557
2006-04-14,977.09,357.62,14.06,,910.63,1054.72,54.43,50.0,0.25831343009369834
2006-04-17,988.19,430.62,17.63,,921.21,1402.95,67.16,50.0,0.26250744490768313
2006-04-18,986.35,341.39,14.33,,927.48,1103.4,54.43,50.0,0.26327392981811504
2006-04-19,982.99,385.42,15.46,,930.83,1251.43,67.08,50.0,0.23047107930828864
2006-04-20,970.81,403.69,15.92,,922.05,1238.12,68.73,50.0,0.23163101993307142
2006-04-21,972.54,429.8,17.89,,939.87,1388.16,76.34,50.0,0.23434634529735393
2006-04-24,950.93,477.34,19.88,,940.9,1639.26,93.04,50.0,0.21367153912295783
2006-04-25,945.52,404.73,16.68,,931.32,1099.2,66.2,50.0,0.25196374622356493
2006-04-26,956.2,449.47,18.64,,948.21,1314.2,78.67,50.0,0.23693911274945978
2006-04-27,957.59,414.82,16.94,,943.34,925.1,57.03,50.0,0.2970366473785727
2006-04-28,965.29,441.73,17.86,,964.45,1480.8,90.17,50.0,0.198070311633581
2006-05-08,993.2,443.6,18.18,,996.24,1614.75,99.18,50.0,0.18330308529945552
2006-05-09,1022.82,589.26,24.58,,1017.62,1843.13,113.77,50.0,0.21604992528786146
2006-05-10,1037.93,644.9,26.43,,1023.0,1572.22,101.51,50.0,0.2603684366072308
2006-05-11,1033.48,790.71,33.56,,1012.9,1764.74,114.6,50.0,0.2928446771378709
2006-05-12,1066.17,657.23,28.31,,1050.96,1802.13,121.51,50.0,0.23298493951115132
2006-05-15,1108.9,830.77,36.91,,1086.0,2383.3,154.58,50.0,0.23877603829732175
2006-05-16,1080.74,794.94,37.58,,1079.71,2563.47,165.89,50.0,0.22653565615769486
2006-05-17,1101.69,649.56,29.97,,1080.97,1746.4,123.39,50.0,0.24288840262582057
2006-05-18,1121.48,610.31,28.77,,1068.2,1546.96,104.53,50.0,0.27523199081603367
2006-05-19,1153.64,672.86,31.67,,1096.21,2781.16,134.26,50.0,0.235885595113958
2006-05-22,1183.7,671.45,32.25,,1095.57,2367.17,134.12,50.0,0.24045630778407395
2006-05-23,1138.82,673.39,30.22,,1058.99,2121.34,120.36,50.0,0.25108009305417084
2006-05-24,1119.44,591.27,25.71,,1055.81,1678.89,96.75,50.0,0.26573643410852715
2006-05-25,1140.35,445.75,18.71,,1050.7,1144.06,72.12,50.0,0.25942872989462007
2006-05-26,1170.28,472.37,21.79,,1064.13,1272.65,73.5,50.0,0.29646258503401357
2006-05-29,1198.81,494.69,22.98,,1090.57,1419.69,88.33,50.0,0.2601607607834258
2006-05-30,1218.73,536.37,26.27,,1092.25,1273.74,82.08,50.0,0.32005360623781676
2006-05-31,1224.03,654.09,30.66,,1078.86,1315.42,81.9,50.0,0.37435897435897436
2006-06-01,1278.24,758.74,36.68,,1106.23,1657.68,99.28,50.0,0.36946011281224816
2006-06-02,1287.82,728.33,36.17,,1097.51,1886.96,114.37,50.0,0.31625426248141997
2006-06-05,1323.45,694.79,33.62,,1102.9,1834.63,95.74,50.0,0.35115939001462293
2006-06-06,1322.52,616.05,29.64,,1100.56,1533.15,86.1,50.0,0.3442508710801394
2006-06-07,1244.92,660.8,32.02,,1046.42,1908.13,118.74,50.0,0.26966481387906355
2006-06-08,1242.22,525.86,26.21,,1057.08,1577.59,98.79,50.0,0.26531025407429903
2006-06-09,1214.09,553.88,25.6,,1031.46,1175.02,73.85,50.0,0.3466486120514557
2006-06-12,1211.76,352.34,15.9,,1034.68,879.46,56.72,50.0,0.2803244005641749
2006-06-13,1220.09,362.02,16.41,,1032.62,801.16,53.19,50.0,0.30851663846587707
2006-06-14,1218.23,345.09,14.75,,1022.12,771.84,48.63,50.0,0.3033107135513058
2006-06-15,1227.78,324.18,15.14,,1021.99,558.32,35.87,50.0,0.42207973236688046
2006-06-16,1254.81,410.46,19.89,,1047.33,834.43,51.2,50.0,0.3884765625
2006-06-19,1268.85,436.52,21.44,,1056.64,908.51,58.22,50.0,0.36825833047062867
2006-06-20,1285.23,450.49,21.94,,1060.54,861.65,54.23,50.0,0.40457311451226263
2006-06-21,1278.46,495.89,24.58,,1056.5,1019.66,58.68,50.0,0.41888207225630536
2006-06-22,1280.87,439.26,21.32,,1057.23,797.38,49.03,50.0,0.43483581480726086
2006-06-23,1297.75,445.67,21.21,,1061.41,721.33,44.33,50.0,0.47845702684412367
2006-06-26,1319.45,428.74,21.04,,1083.05,968.09,61.21,50.0,0.3437346838751838
2006-06-27,1325.17,460.77,22.17,,1081.13,721.54,47.36,50.0,0.4681165540540541
2006-06-28,1326.39,385.95,19.35,,1080.61,683.5,42.33,50.0,0.4571226080793764
2006-06-29,1349.11,542.86,27.26,,1105.05,1322.52,74.75,50.0,0.36468227424749167
2006-06-30,1336.66,452.31,23.36,,1102.7,1188.45,72.37,50.0,0.3227856846759707
2006-07-03,1356.29,388.4,20.55,,1125.36,1415.99,83.22,50.0,0.24693583273251624
2006-07-04,1348.17,461.04,23.76,,1115.17,1371.55,88.45,50.0,0.2686263425664217
2006-07-05,1345.33,352.53,18.99,,1092.82,1099.05,69.13,50.0,0.2746998408795024
2006-07-06,1382.23,453.26,24.15,,1109.83,920.78,60.84,50.0,0.3969428007889546
2006-07-07,1383.65,464.7,24.05,,1099.06,962.32,64.91,50.0,0.3705130180249577
2006-07-10,1405.09,411.03,23.1,,1098.81,769.19,52.38,50.0,0.44100801832760594
2006-07-11,1417.3,440.91,24.89,,1101.82,750.67,47.15,50.0,0.5278897136797456
2006-07-12,1415.93,485.3,27.15,,1100.59,916.47,61.21,50.0,0.4435549746773403
2006-07-13,1314.4,627.39,32.48,,1051.98,1443.34,89.2,50.0,0.36412556053811657
2006-07-14,1325.64,376.34,19.41,,1059.26,926.03,57.1,50.0,0.33992994746059546
2006-07-17,1351.16,329.91,16.75,,1067.53,696.67,45.69,50.0,0.36660100678485447
2006-07-18,1362.29,327.59,16.07,,1064.75,627.69,40.42,50.0,0.39757545769421077
2006-07-19,1337.53,359.26,17.49,,1040.59,760.05,45.98,50.0,0.3803827751196172
2006-07-20,1350.85,332.75,15.26,,1046.99,547.91,33.31,50.0,0.45812068447913534
2006-07-21,1352.62,261.06,12.14,,1056.63,620.4,35.49,50.0,0.3420681882220344
2006-07-24,1350.75,274.48,12.5,,1058.07,620.99,35.44,50.0,0.3527088036117382
2006-07-25,1369.89,302.87,14.63,,1068.11,684.57,41.75,50.0,0.3504191616766467
2006-07-26,1383.19,323.92,15.22,,1069.44,601.04,35.45,50.0,0.42933709449929475
2006-07-27,1375.14,328.88,16.93,,1060.59,810.92,45.74,50.0,0.3701355487538259
2006-07-28,1366.58,363.21,17.8,,1050.64,645.13,40.65,50.0,0.43788437884378845
2006-07-31,1309.66,319.6,15.81,,1020.54,740.61,40.48,50.0,0.3905632411067194
2006-08-01,1286.35,235.79,10.97,,1011.15,574.75,31.04,50.0,0.35341494845360827
2006-08-02,1273.41,207.79,9.81,,1007.6,647.42,34.29,50.0,0.28608923884514437
2006-08-03,1269.58,158.85,7.32,,1008.18,482.08,27.69,50.0,0.26435536294691225
2006-08-04,1221.2,232.53,10.55,,990.83,574.7,33.01,50.0,0.31960012117540143
2006-08-07,1185.39,210.07,9.03,,978.09,557.05,29.49,50.0,0.306205493387589
2006-08-08,1226.9,237.72,10.17,,994.54,532.7,31.26,50.0,0.3253358925143954
2006-08-09,1234.1,241.36,10.86,,993.66,444.53,25.46,50.0,0.4265514532600157
2006-08-10,1253.95,207.01,9.46,,1011.64,743.87,39.88,50.0,0.23721163490471414
2006-08-11,1261.15,192.66,8.62,,1011.64,524.24,30.05,50.0,0.286855241264559
2006-08-14,1219.08,237.15,11.28,,992.45,583.61,33.87,50.0,0.3330380868024801
2006-08-15,1243.47,200.04,9.44,,1007.8,509.46,30.39,50.0,0.3106284962158605
2006-08-16,1262.19,230.8,11.22,,1018.89,768.54,43.05,50.0,0.2606271777003485
2006-08-17,1255.46,210.95,9.93,,1009.31,514.41,28.85,50.0,0.34419410745233964
2006-08-18,1246.44,200.72,9.43,,1008.05,532.58,28.1,50.0,0.33558718861209963
2006-08-21,1258.16,225.43,10.72,,1008.31,486.24,27.47,50.0,0.3902439024390244
2006-08-22,1271.19,240.09,11.77,,1018.51,595.67,38.0,50.0,0.30973684210526314
2006-08-23,1268.33,252.22,12.39,,1021.87,693.27,44.78,50.0,0.2766860205448861
2006-08-24,1286.41,238.24,12.05,,1028.24,526.7,32.63,50.0,0.36929206251915414
2006-08-25,1286.58,248.62,13.12,,1028.29,597.16,34.79,50.0,0.37711986202931874
2006-08-28,1316.24,316.5,16.36,,1048.85,855.27,53.71,50.0,0.30459877117855144
2006-08-29,1315.66,403.5,19.97,,1049.64,1004.71,63.4,50.0,0.31498422712933755
2006-08-30,1329.2,265.38,13.14,,1048.78,577.48,35.69,50.0,0.3681703558419726
2006-08-31,1336.31,295.04,14.54,,1048.58,683.2,40.61,50.0,0.3580398916523024
2006-09-01,1310.68,295.14,14.89,,1033.74,792.55,45.43,50.0,0.32775698877393794
2006-09-04,1343.19,293.22,14.99,,1046.14,612.5,33.69,50.0,0.4449391510834076
2006-09-05,1344.89,309.19,15.85,,1052.17,908.0,51.8,50.0,0.305984555984556
2006-09-06,1355.48,267.57,13.82,,1056.26,687.74,35.47,50.0,0.3896250352410488
2006-09-07,1334.17,257.92,12.9,,1045.15,815.24,46.88,50.0,0.27517064846416384
2006-09-08,1337.72,206.92,10.83,,1050.8,592.08,34.59,50.0,0.3130962705984388
2006-09-11,1348.99,247.37,12.72,,1057.85,762.51,43.81,50.0,0.2903446701666286
2006-09-12,1356.04,263.31,13.31,,1066.82,1265.85,66.08,50.0,0.2014225181598063
2006-09-13,1339.07,284.26,14.49,,1069.01,1664.91,87.93,50.0,0.16479017400204707
2006-09-14,1341.53,256.73,13.13,,1070.11,942.53,56.21,50.0,0.23358832947874045
2006-09-15,1354.52,273.27,14.01,,1094.15,2012.09,99.6,50.0,0.14066265060240965
2006-09-18,1375.47,286.88,14.41,,1096.47,1365.47,75.96,50.0,0.18970510795155346
2006-09-19,1378.55,313.57,15.82,,1101.96,959.81,56.94,50.0,0.27783631893220934
2006-09-20,1385.26,330.84,16.74,,1098.93,872.56,49.95,50.0,0.3351351351351351
2006-09-21,1390.2,317.1,16.57,,1106.87,1016.7,59.47,50.0,0.27862787960316127
2006-09-22,1376.9,305.84,15.62,,1094.18,1149.41,72.79,50.0,0.21458991619727982
2006-09-25,1381.1,249.31,12.81,,1091.72,963.49,59.7,50.0,0.21457286432160805
2006-09-26,1381.72,274.34,13.81,,1077.3,730.51,42.17,50.0,0.32748399336020867
2006-09-27,1391.08,263.71,13.49,,1088.75,583.12,34.23,50.0,0.3940987437919954
2006-09-28,1399.31,281.65,14.91,,1101.97,791.64,47.27,50.0,0.31542204357943726
2006-09-29,1411.51,296.38,15.49,,1115.72,991.64,60.32,50.0,0.2567970822281167
2006-10-09,1433.79,311.31,16.47,,1151.43,1842.28,99.21,50.0,0.1660114907771394
2006-10-10,1439.84,348.99,18.92,,1152.24,1593.51,94.04,50.0,0.20119098256061252
2006-10-11,1446.87,306.67,16.6,,1152.41,1291.32,69.14,50.0,0.2400925658085045
2006-10-12,1434.16,360.96,19.18,,1147.23,1430.44,74.68,50.0,0.25682913765399035
2006-10-13,1442.02,337.13,18.25,,1149.58,1138.4,62.2,50.0,0.2934083601286174
2006-10-16,1440.44,319.05,17.26,,1135.48,1014.3,57.91,50.0,0.2980486962528061
2006-10-17,1438.82,277.02,15.38,,1125.44,817.22,47.05,50.0,0.3268862911795962
2006-10-18,1453.1,290.73,15.36,,1146.93,836.47,49.15,50.0,0.31251271617497456
2006-10-19,1456.88,337.47,17.54,,1148.41,827.86,46.58,50.0,0.37655646200085874
2006-10-20,1444.57,331.48,16.98,,1152.31,912.92,54.38,50.0,0.31224714968738504
2006-10-23,1405.31,374.28,19.35,,1132.69,1068.27,59.78,50.0,0.3236868517898963
2006-10-24,1438.42,331.2,17.3,,1159.13,1035.02,60.06,50.0,0.28804528804528806
2006-10-25,1426.44,310.83,16.12,,1166.25,1368.3,84.94,50.0,0.18978102189781024
2006-10-26,1411.51,243.56,12.96,,1178.08,2154.17,101.44,50.0,0.1277602523659306
2006-10-27,1387.6,245.93,12.43,,1164.57,1921.93,96.98,50.0,0.12817075685708393
2006-10-30,1382.04,223.97,11.81,,1175.8,1530.24,78.96,50.0,0.14956940222897672
2006-10-31,1396.96,222.46,11.53,,1193.84,1647.34,87.04,50.0,0.13246783088235292
2006-11-01,1403.52,241.8,12.73,,1211.55,1724.55,95.57,50.0,0.13320079522862824
2006-11-02,1397.88,241.66,11.99,,1208.27,1905.25,106.98,50.0,0.11207702374275565
2006-11-03,1405.0,227.5,11.43,,1219.0,1867.98,102.29,50.0,0.111741128165021
2006-11-06,1400.54,246.74,12.89,,1245.69,1886.55,107.49,50.0,0.11991813191924831
2006-11-07,1379.31,253.94,12.53,,1258.65,1809.16,112.11,50.0,0.11176523057711175
2006-11-08,1375.24,173.47,9.27,,1241.44,1251.31,80.19,50.0,0.11560044893378227
2006-11-09,1392.82,189.54,10.09,,1268.33,1642.69,97.63,50.0,0.10334938031342825
2006-11-10,1353.48,228.03,11.72,,1262.53,3101.49,171.07,50.0,0.06850996668030632
2006-11-13,1306.78,227.15,11.58,,1245.83,2153.3,120.03,50.0,0.09647588102974257
2006-11-14,1325.16,176.7,8.85,,1262.16,1888.29,103.05,50.0,0.0858806404657933
2006-11-15,1342.7,168.84,8.85,,1293.25,2086.35,121.55,50.0,0.07280954339777869
2006-11-16,1321.5,217.29,10.78,,1299.12,3491.56,181.95,50.0,0.059247045891728495
2006-11-17,1333.44,172.16,8.57,,1321.01,2281.19,126.1,50.0,0.06796193497224426
2006-11-20,1322.59,223.53,11.06,,1362.45,2849.5,156.25,50.0,0.070784
2006-11-21,1330.85,209.12,10.55,,1376.63,2358.55,145.31,50.0,0.07260339962838071
2006-11-22,1340.4,239.29,11.88,,1382.24,2867.47,179.62,50.0,0.06613962810377463
2006-11-23,1350.14,232.94,11.68,,1395.68,2654.55,147.4,50.0,0.07924016282225237
2006-11-24,1362.57,241.21,12.5,,1385.94,2393.16,138.3,50.0,0.09038322487346348
2006-11-27,1386.25,262.78,13.9,,1381.33,2118.67,131.71,50.0,0.1055348872522967
2006-11-28,1392.4,250.77,13.07,,1367.52,1935.84,116.99,50.0,0.11171895033763571
2006-11-29,1402.46,263.64,13.96,,1382.72,1894.03,118.02,50.0,0.11828503643450264
2006-11-30,1421.48,364.48,18.97,,1425.21,2426.32,155.06,50.0,0.12233973945569455
2006-12-01,1429.85,394.37,21.41,,1430.36,2142.35,148.12,50.0,0.14454496354307317
2006-12-04,1450.57,412.38,21.36,,1486.53,3249.49,201.61,50.0,0.10594712563860918
2006-12-05,1461.38,482.13,24.92,,1500.48,2779.07,182.45,50.0,0.13658536585365855
2006-12-06,1441.37,491.17,25.83,,1498.31,3585.56,218.31,50.0,0.1183179881819431
2006-12-07,1429.17,430.13,22.42,,1507.86,3837.76,232.3,50.0,0.09651312957382695
2006-12-08,1380.1,317.42,16.03,,1453.92,3245.34,191.38,50.0,0.08376005852231164
2006-12-11,1415.91,253.88,12.82,,1524.97,2607.92,154.23,50.0,0.08312260909031965
2006-12-12,1420.93,298.38,15.33,,1544.91,3137.64,189.6,50.0,0.08085443037974684
2006-12-13,1427.68,258.48,14.83,,1544.16,2446.16,158.07,50.0,0.0938191940279623
2006-12-14,1446.22,320.98,17.66,,1573.48,1984.48,137.99,50.0,0.1279802884266976
2006-12-15,1460.18,364.73,20.7,,1597.12,1876.14,136.8,50.0,0.15131578947368418
2006-12-18,1481.21,443.07,24.43,,1637.14,2690.25,187.12,50.0,0.13055793073963232
