date,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav,signal
2020-05-06,513520.SH,513520.SH,-0.008163265306122436,-0.008163265306122436,0.0,our_cost_0p1pct,False,158,16,1.4634172164047214,weighted_slope_r2
2020-05-07,513520.SH,159915.SZ,-0.0071337448559671834,-0.0051440329218107594,2.0,our_cost_0p1pct,False,159,16,1.4529775713650603,weighted_slope_r2
2020-05-08,159915.SZ,159915.SZ,0.008395061728394992,0.008395061728394992,0.0,our_cost_0p1pct,False,159,16,1.4651754077666435,weighted_slope_r2
2020-05-11,159915.SZ,159915.SZ,-0.008814887365327984,-0.008814887365327984,0.0,our_cost_0p1pct,False,159,16,1.452260051576732,weighted_slope_r2
2020-05-12,159915.SZ,159915.SZ,0.009387351778656239,0.009387351778656239,0.0,our_cost_0p1pct,False,159,16,1.4658929275549724,weighted_slope_r2
2020-05-13,159915.SZ,159941.SZ,0.005327459618208241,0.007342143906020393,2.0,our_cost_0p1pct,False,160,16,1.4737024129311385,weighted_slope_r2
2020-05-14,159941.SZ,159941.SZ,-0.018932038834951537,-0.018932038834951537,0.0,our_cost_0p1pct,False,160,16,1.4458022216183644,weighted_slope_r2
2020-05-15,159941.SZ,159915.SZ,0.007876298861949405,0.009896091044037547,2.0,our_cost_0p1pct,False,161,16,1.457189792011101,weighted_slope_r2
2020-05-18,159915.SZ,159915.SZ,-0.0014691478942211456,-0.0014691478942211456,0.0,our_cost_0p1pct,False,161,16,1.4550489646966873,weighted_slope_r2
2020-05-19,159915.SZ,159915.SZ,0.010789602746444249,0.010789602746444249,0.0,our_cost_0p1pct,False,161,16,1.4707483650023896,weighted_slope_r2
2020-05-20,159915.SZ,159915.SZ,-0.009704027171276053,-0.009704027171276053,0.0,our_cost_0p1pct,False,161,16,1.4564761829062967,weighted_slope_r2
2020-05-21,159915.SZ,513520.SH,-0.012268495835374815,-0.010289073983341446,2.0,our_cost_0p1pct,False,162,16,1.4386074109219882,weighted_slope_r2
2020-05-22,513520.SH,518880.SH,-0.010000000000000009,-0.008016032064128265,2.0,our_cost_0p1pct,False,163,16,1.4242213368127683,weighted_slope_r2
2020-05-25,518880.SH,513520.SH,-0.003807503234152687,-0.0018111254851229663,2.0,our_cost_0p1pct,False,164,16,1.4187986094667044,weighted_slope_r2
2020-05-26,513520.SH,513520.SH,0.019743336623889496,0.019743336623889496,0.0,our_cost_0p1pct,False,164,16,1.4468104280149119,weighted_slope_r2
2020-05-27,513520.SH,513520.SH,0.015488867376573179,0.015488867376573179,0.0,our_cost_0p1pct,False,164,16,1.469219882853478,weighted_slope_r2
2020-05-28,513520.SH,513520.SH,0.018112488083889433,0.018112488083889433,0.0,our_cost_0p1pct,False,164,16,1.495831110474275,weighted_slope_r2
2020-05-29,513520.SH,513030.SH,-0.003868913857677958,-0.0018726591760299671,2.0,our_cost_0p1pct,False,165,16,1.4900438687622153,weighted_slope_r2
2020-06-01,513030.SH,513030.SH,0.01642710472279263,0.01642710472279263,0.0,our_cost_0p1pct,False,165,16,1.5145209754359272,weighted_slope_r2
2020-06-02,513030.SH,513030.SH,0.009090909090909038,0.009090909090909038,0.0,our_cost_0p1pct,False,165,16,1.52828934793989,weighted_slope_r2
2020-06-03,513030.SH,513030.SH,0.02202202202202197,0.02202202202202197,0.0,our_cost_0p1pct,False,165,16,1.561945369616244,weighted_slope_r2
2020-06-04,513030.SH,513520.SH,0.021459353574926565,0.02350636630754166,2.0,our_cost_0p1pct,False,166,16,1.5954637075675584,weighted_slope_r2
2020-06-05,513520.SH,513520.SH,0.0018365472910928382,0.0018365472910928382,0.0,our_cost_0p1pct,False,166,16,1.5983938521177286,weighted_slope_r2
2020-06-08,513520.SH,513520.SH,0.004582951420714965,0.004582951420714965,0.0,our_cost_0p1pct,False,166,16,1.6057192134931535,weighted_slope_r2
2020-06-09,513520.SH,513520.SH,0.012773722627737127,0.012773722627737127,0.0,our_cost_0p1pct,False,166,16,1.6262302253443432,weighted_slope_r2
2020-06-10,513520.SH,513520.SH,0.008108108108108025,0.008108108108108025,0.0,our_cost_0p1pct,False,166,16,1.639415875820108,weighted_slope_r2
2020-06-11,513520.SH,513520.SH,-0.02859696157283287,-0.02859696157283287,0.0,our_cost_0p1pct,False,166,16,1.5925335630173882,weighted_slope_r2
2020-06-12,513520.SH,513520.SH,-0.013799448022078997,-0.013799448022078997,0.0,our_cost_0p1pct,False,166,16,1.5705574788911136,weighted_slope_r2
2020-06-15,513520.SH,CASH,-0.029888992537313586,-0.028917910447761375,1.0,our_cost_0p1pct,True,167,17,1.523615098125115,weighted_slope_r2
2020-06-16,CASH,513030.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,168,17,1.52209148302699,weighted_slope_r2
2020-06-17,513030.SH,513030.SH,0.007766990291262044,0.007766990291262044,0.0,our_cost_0p1pct,False,168,17,1.5339135527980734,weighted_slope_r2
2020-06-18,513030.SH,159915.SZ,-0.002961464354528043,-0.0009633911368016612,2.0,our_cost_0p1pct,False,169,17,1.5293709224885343,weighted_slope_r2
2020-06-19,159915.SZ,159915.SZ,0.020054694621695512,0.020054694621695512,0.0,our_cost_0p1pct,False,169,17,1.5600419893023427,weighted_slope_r2
2020-06-22,159915.SZ,159915.SZ,0.011170688114387817,0.011170688114387817,0.0,our_cost_0p1pct,False,169,17,1.5774687318101883,weighted_slope_r2
2020-06-23,159915.SZ,159915.SZ,0.01944321696862583,0.01944321696862583,0.0,our_cost_0p1pct,False,169,17,1.608139798623997,weighted_slope_r2
2020-06-24,159915.SZ,159915.SZ,0.0,0.0,0.0,our_cost_0p1pct,False,169,17,1.608139798623997,weighted_slope_r2
2020-06-29,159915.SZ,159915.SZ,-0.005201560468140465,-0.005201560468140465,0.0,our_cost_0p1pct,False,169,17,1.599774962220231,weighted_slope_r2
2020-06-30,159915.SZ,159941.SZ,0.025830936819172035,0.02788671023965139,2.0,our_cost_0p1pct,False,170,17,1.6410986481942351,weighted_slope_r2
2020-07-01,159941.SZ,159941.SZ,0.013254113345521068,0.013254113345521068,0.0,our_cost_0p1pct,False,170,17,1.662849955688583,weighted_slope_r2
2020-07-02,159941.SZ,159941.SZ,0.017140279657194224,0.017140279657194224,0.0,our_cost_0p1pct,False,170,17,1.6913516689570383,weighted_slope_r2
2020-07-03,159941.SZ,159941.SZ,0.005321507760532196,0.005321507760532196,0.0,our_cost_0p1pct,False,170,17,1.7003522099891821,weighted_slope_r2
2020-07-06,159941.SZ,159941.SZ,0.005293339214821335,0.005293339214821335,0.0,our_cost_0p1pct,False,170,17,1.709352751021326,weighted_slope_r2
2020-07-07,159941.SZ,159941.SZ,0.004826678367705117,0.004826678367705117,0.0,our_cost_0p1pct,False,170,17,1.7176032469674578,weighted_slope_r2
2020-07-08,159941.SZ,159941.SZ,-0.0004366812227073469,-0.0004366812227073469,0.0,our_cost_0p1pct,False,170,17,1.716853201881446,weighted_slope_r2
2020-07-09,159941.SZ,159941.SZ,0.009611183923110334,0.009611183923110334,0.0,our_cost_0p1pct,False,170,17,1.7333541937737094,weighted_slope_r2
2020-07-10,159941.SZ,159941.SZ,-0.0008654262224144782,-0.0008654262224144782,0.0,our_cost_0p1pct,False,170,17,1.7318541036016855,weighted_slope_r2
2020-07-13,159941.SZ,159941.SZ,0.019055868341273374,0.019055868341273374,0.0,our_cost_0p1pct,False,170,17,1.7648560873862131,weighted_slope_r2
2020-07-14,159941.SZ,159941.SZ,-0.014449638759031158,-0.014449638759031158,0.0,our_cost_0p1pct,False,170,17,1.7393545544618052,weighted_slope_r2
2020-07-15,159941.SZ,159941.SZ,0.002587322121604174,0.002587322121604174,0.0,our_cost_0p1pct,False,170,17,1.7438548249778771,weighted_slope_r2
2020-07-16,159941.SZ,CASH,-0.08908387096774206,-0.08817204301075277,1.0,our_cost_0p1pct,True,171,18,1.5885054867630735,weighted_slope_r2
2020-07-17,CASH,513030.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,172,18,1.5869169812763104,weighted_slope_r2
2020-07-20,513030.SH,513030.SH,0.0027726432532346745,0.0027726432532346745,0.0,our_cost_0p1pct,False,172,18,1.5913169359378898,weighted_slope_r2
2020-07-21,513030.SH,513030.SH,0.023041474654378113,0.023041474654378113,0.0,our_cost_0p1pct,False,172,18,1.6279832247843853,weighted_slope_r2
2020-07-22,513030.SH,513030.SH,-0.0018018018018017834,-0.0018018018018017834,0.0,our_cost_0p1pct,False,172,18,1.6250499216766656,weighted_slope_r2
2020-07-23,513030.SH,159915.SZ,0.009709386281588461,0.011732851985559511,2.0,our_cost_0p1pct,False,173,18,1.6408281590930895,weighted_slope_r2
2020-07-24,159915.SZ,CASH,-0.06339135254988915,-0.06245380635624542,1.0,our_cost_0p1pct,True,174,19,1.536813842786234,weighted_slope_r2
2020-07-27,CASH,513030.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,175,19,1.5352770289434476,weighted_slope_r2
2020-07-28,513030.SH,513030.SH,0.006363636363636349,0.006363636363636349,0.0,our_cost_0p1pct,False,175,19,1.5450469736730876,weighted_slope_r2
2020-07-29,513030.SH,513030.SH,-0.0009033423667569318,-0.0009033423667569318,0.0,our_cost_0p1pct,False,175,19,1.543651267283139,weighted_slope_r2
2020-07-30,513030.SH,518880.SH,-0.0029023508137433485,-0.000904159132007365,2.0,our_cost_0p1pct,False,176,19,1.539171049771404,weighted_slope_r2
2020-07-31,518880.SH,518880.SH,0.010062290368950677,0.010062290368950677,0.0,our_cost_0p1pct,False,176,19,1.5546586358016865,weighted_slope_r2
2020-08-03,518880.SH,518880.SH,-0.003795066413662229,-0.003795066413662229,0.0,our_cost_0p1pct,False,176,19,1.5487586030282456,weighted_slope_r2
2020-08-04,518880.SH,518880.SH,0.0014285714285715567,0.0014285714285715567,0.0,our_cost_0p1pct,False,176,19,1.5509711153182861,weighted_slope_r2
2020-08-05,518880.SH,518880.SH,0.02710413694721825,0.02710413694721825,0.0,our_cost_0p1pct,False,176,19,1.5930088488290528,weighted_slope_r2
2020-08-06,518880.SH,518880.SH,0.007638888888888751,0.007638888888888751,0.0,our_cost_0p1pct,False,176,19,1.6051776664242745,weighted_slope_r2
2020-08-07,518880.SH,518880.SH,0.005743165632897007,0.005743165632897007,0.0,our_cost_0p1pct,False,176,19,1.6143964676327762,weighted_slope_r2
2020-08-10,518880.SH,518880.SH,-0.0066240292370945975,-0.0066240292370945975,0.0,our_cost_0p1pct,False,176,19,1.6037026582309144,weighted_slope_r2
2020-08-11,518880.SH,518880.SH,-0.02207404000919755,-0.02207404000919755,0.0,our_cost_0p1pct,False,176,19,1.5683024615902688,weighted_slope_r2
2020-08-12,518880.SH,CASH,-0.06301175640724199,-0.06207383023747948,1.0,our_cost_0p1pct,True,177,20,1.4694809689076647,weighted_slope_r2
2020-08-13,CASH,159941.SZ,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,178,20,1.468011487938757,weighted_slope_r2
2020-08-14,159941.SZ,159941.SZ,0.0066334991708125735,0.0066334991708125735,0.0,our_cost_0p1pct,False,178,20,1.477749540926742,weighted_slope_r2
2020-08-17,159941.SZ,159941.SZ,-0.0016474464579900872,-0.0016474464579900872,0.0,our_cost_0p1pct,False,178,20,1.4753150276797458,weighted_slope_r2
2020-08-18,159941.SZ,159941.SZ,0.0024752475247524774,0.0024752475247524774,0.0,our_cost_0p1pct,False,178,20,1.47896679755024,weighted_slope_r2
2020-08-19,159941.SZ,159941.SZ,0.009053497942386857,0.009053497942386857,0.0,our_cost_0p1pct,False,178,20,1.4923566204087197,weighted_slope_r2
2020-08-20,159941.SZ,159941.SZ,-0.0036704730831973453,-0.0036704730831973453,0.0,our_cost_0p1pct,False,178,20,1.4868789656029782,weighted_slope_r2
2020-08-21,159941.SZ,159941.SZ,0.020466639377814122,0.020466639377814122,0.0,our_cost_0p1pct,False,178,20,1.5173103811904316,weighted_slope_r2
2020-08-24,159941.SZ,159941.SZ,0.026875250701965614,0.026875250701965614,0.0,our_cost_0p1pct,False,178,20,1.5580884780776194,weighted_slope_r2
2020-08-25,159941.SZ,159941.SZ,0.030078124999999956,0.030078124999999956,0.0,our_cost_0p1pct,False,178,20,1.6049528580822978,weighted_slope_r2
2020-08-26,159941.SZ,159941.SZ,-0.017823284034888198,-0.017823284034888198,0.0,our_cost_0p1pct,False,178,20,1.5763473274300914,weighted_slope_r2
2020-08-27,159941.SZ,159941.SZ,0.03667953667953672,0.03667953667953672,0.0,our_cost_0p1pct,False,178,20,1.6341670170462532,weighted_slope_r2
2020-08-28,159941.SZ,159941.SZ,0.010055865921787754,0.010055865921787754,0.0,our_cost_0p1pct,False,178,20,1.6505999814634782,weighted_slope_r2
2020-08-31,159941.SZ,159941.SZ,0.01954277286135686,0.01954277286135686,0.0,our_cost_0p1pct,False,178,20,1.682857281986179,weighted_slope_r2
2020-09-01,159941.SZ,513030.SH,0.018573598553345283,0.0206148282097649,2.0,our_cost_0p1pct,False,179,20,1.714113997564364,weighted_slope_r2
2020-09-02,513030.SH,513030.SH,0.0017825311942958333,0.0017825311942958333,0.0,our_cost_0p1pct,False,179,20,1.7171694592356017,weighted_slope_r2
2020-09-03,513030.SH,513030.SH,0.019572953736654686,0.019572953736654686,0.0,our_cost_0p1pct,False,179,20,1.7507795376192166,weighted_slope_r2
2020-09-04,513030.SH,159985.SZ,-0.028125654450261606,-0.02617801047120405,2.0,our_cost_0p1pct,False,180,20,1.7015377173255497,weighted_slope_r2
2020-09-07,159985.SZ,159985.SZ,0.0038387715930903177,0.0038387715930903177,0.0,our_cost_0p1pct,False,180,20,1.7080695319793908,weighted_slope_r2
2020-09-08,159985.SZ,159985.SZ,0.002868068833651982,0.002868068833651982,0.0,our_cost_0p1pct,False,180,20,1.7129683929697714,weighted_slope_r2
2020-09-09,159985.SZ,159941.SZ,-0.010562440419446983,-0.008579599618684375,2.0,our_cost_0p1pct,False,181,20,1.6948752663786324,weighted_slope_r2
2020-09-10,159941.SZ,159941.SZ,0.021517553793884536,0.021517553793884536,0.0,our_cost_0p1pct,False,181,20,1.731344836096859,weighted_slope_r2
2020-09-11,159941.SZ,159941.SZ,-0.02328159645232819,-0.02328159645232819,0.0,our_cost_0p1pct,False,181,20,1.6910363643030297,weighted_slope_r2
2020-09-14,159941.SZ,159985.SZ,0.0195232690124858,0.02156640181611813,2.0,our_cost_0p1pct,False,182,20,1.7240509221532136,weighted_slope_r2
2020-09-15,159985.SZ,159985.SZ,0.002759889604415866,0.002759889604415866,0.0,our_cost_0p1pct,False,182,20,1.7288091123707479,weighted_slope_r2
2020-09-16,159985.SZ,159985.SZ,-0.01834862385321101,-0.01834862385321101,0.0,our_cost_0p1pct,False,182,20,1.6970878442538535,weighted_slope_r2
2020-09-17,159985.SZ,159985.SZ,0.0018691588785046953,0.0018691588785046953,0.0,our_cost_0p1pct,False,182,20,1.700259971065543,weighted_slope_r2
2020-09-18,159985.SZ,159985.SZ,0.029850746268656803,0.029850746268656803,0.0,our_cost_0p1pct,False,182,20,1.7510140000525742,weighted_slope_r2
2020-09-21,159985.SZ,159985.SZ,-0.009057971014492794,-0.009057971014492794,0.0,our_cost_0p1pct,False,182,20,1.735153365994127,weighted_slope_r2
2020-09-22,159985.SZ,159985.SZ,-0.01188299817184657,-0.01188299817184657,0.0,our_cost_0p1pct,False,182,20,1.7145345417181452,weighted_slope_r2
2020-09-23,159985.SZ,159985.SZ,-0.0046253469010174575,-0.0046253469010174575,0.0,our_cost_0p1pct,False,182,20,1.706604224688922,weighted_slope_r2
2020-09-24,159985.SZ,159985.SZ,0.0009293680297397522,0.0009293680297397522,0.0,our_cost_0p1pct,False,182,20,1.7081902880947666,weighted_slope_r2
2020-09-25,159985.SZ,159985.SZ,-0.004642525533890329,-0.004642525533890329,0.0,our_cost_0p1pct,False,182,20,1.700259971065543,weighted_slope_r2
2020-09-28,159985.SZ,159985.SZ,0.008395522388059629,0.008395522388059629,0.0,our_cost_0p1pct,False,182,20,1.7145345417181455,weighted_slope_r2
2020-09-29,159985.SZ,159985.SZ,-0.00832562442183149,-0.00832562442183149,0.0,our_cost_0p1pct,False,182,20,1.7002599710655433,weighted_slope_r2
2020-09-30,159985.SZ,159985.SZ,0.005597014925373234,0.005597014925373234,0.0,our_cost_0p1pct,False,182,20,1.7097763515006117,weighted_slope_r2
2020-10-09,159985.SZ,159985.SZ,0.05751391465677158,0.05751391465677158,0.0,our_cost_0p1pct,False,182,20,1.808112282662984,weighted_slope_r2
2020-10-12,159985.SZ,159985.SZ,0.007894736842105399,0.007894736842105399,0.0,our_cost_0p1pct,False,182,20,1.822386853315587,weighted_slope_r2
2020-10-13,159985.SZ,159985.SZ,-0.0174064403829417,-0.0174064403829417,0.0,our_cost_0p1pct,False,182,20,1.7906655851986923,weighted_slope_r2
2020-10-14,159985.SZ,159985.SZ,-0.001771479185119551,-0.001771479185119551,0.0,our_cost_0p1pct,False,182,20,1.787493458387003,weighted_slope_r2
2020-10-15,159985.SZ,159985.SZ,0.0,0.0,0.0,our_cost_0p1pct,False,182,20,1.787493458387003,weighted_slope_r2
2020-10-16,159985.SZ,159915.SZ,0.013054125998225308,0.015084294587400127,2.0,our_cost_0p1pct,False,183,20,1.8108276232137905,weighted_slope_r2
2020-10-19,159915.SZ,159915.SZ,-0.012908124525436548,-0.012908124525436548,0.0,our_cost_0p1pct,False,183,20,1.7874532347592467,weighted_slope_r2
2020-10-20,159915.SZ,159915.SZ,0.017307692307692246,0.017307692307692246,0.0,our_cost_0p1pct,False,183,20,1.8183899253608489,weighted_slope_r2
2020-10-21,159915.SZ,159915.SZ,-0.012476370510396961,-0.012476370510396961,0.0,our_cost_0p1pct,False,183,20,1.7957030189196739,weighted_slope_r2
2020-10-22,159915.SZ,159985.SZ,-0.013462480857580505,-0.011485451761102716,2.0,our_cost_0p1pct,False,184,20,1.7715284014015682,weighted_slope_r2
2020-10-23,159985.SZ,159985.SZ,-0.012227074235807822,-0.012227074235807822,0.0,our_cost_0p1pct,False,184,20,1.7498677921267893,weighted_slope_r2
2020-10-26,159985.SZ,159985.SZ,0.007073386383731117,0.007073386383731117,0.0,our_cost_0p1pct,False,184,20,1.7622452831409485,weighted_slope_r2
2020-10-27,159985.SZ,159985.SZ,-0.0035118525021948788,-0.0035118525021948788,0.0,our_cost_0p1pct,False,184,20,1.7560565376338688,weighted_slope_r2
2020-10-28,159985.SZ,159985.SZ,-0.00440528634361248,-0.00440528634361248,0.0,our_cost_0p1pct,False,184,20,1.748320605750019,weighted_slope_r2
2020-10-29,159985.SZ,159985.SZ,-0.009734513274336165,-0.009734513274336165,0.0,our_cost_0p1pct,False,184,20,1.73130155560555,weighted_slope_r2
2020-10-30,159985.SZ,159985.SZ,-0.0017873100983020196,-0.0017873100983020196,0.0,our_cost_0p1pct,False,184,20,1.7282071828520102,weighted_slope_r2
2020-11-02,159985.SZ,159985.SZ,-0.008952551477171,-0.008952551477171,0.0,our_cost_0p1pct,False,184,20,1.7127353190843109,weighted_slope_r2
2020-11-03,159985.SZ,159915.SZ,0.0034092140921408998,0.005420054200542035,2.0,our_cost_0p1pct,False,185,20,1.7185744004702406,weighted_slope_r2
2020-11-04,159915.SZ,159915.SZ,0.003397508493771184,0.003397508493771184,0.0,our_cost_0p1pct,False,185,20,1.7244132715930158,weighted_slope_r2
2020-11-05,159915.SZ,159915.SZ,0.012039127163280705,0.012039127163280705,0.0,our_cost_0p1pct,False,185,20,1.745173702251773,weighted_slope_r2
2020-11-06,159915.SZ,513520.SH,-0.021663197026022263,-0.019702602230483257,2.0,our_cost_0p1pct,False,186,20,1.7073676604952601,weighted_slope_r2
2020-11-09,513520.SH,513520.SH,0.014022787028922012,0.014022787028922012,0.0,our_cost_0p1pct,False,186,20,1.7313097135784539,weighted_slope_r2
2020-11-10,513520.SH,513520.SH,-0.0034572169403630504,-0.0034572169403630504,0.0,our_cost_0p1pct,False,186,20,1.7253242003076554,weighted_slope_r2
2020-11-11,513520.SH,513520.SH,0.012142237640936804,0.012142237640936804,0.0,our_cost_0p1pct,False,186,20,1.7462734967554503,weighted_slope_r2
2020-11-12,513520.SH,513520.SH,0.010282776349614497,0.010282776349614497,0.0,our_cost_0p1pct,False,186,20,1.7642300365678458,weighted_slope_r2
2020-11-13,513520.SH,513520.SH,-0.004240882103477617,-0.004240882103477617,0.0,our_cost_0p1pct,False,186,20,1.7567481449793476,weighted_slope_r2
2020-11-16,513520.SH,513520.SH,0.022998296422487297,0.022998296422487297,0.0,our_cost_0p1pct,False,186,20,1.7971503595572373,weighted_slope_r2
2020-11-17,513520.SH,513520.SH,-0.0016652789342215257,-0.0016652789342215257,0.0,our_cost_0p1pct,False,186,20,1.794157602921838,weighted_slope_r2
2020-11-18,513520.SH,513520.SH,-0.012510425354462118,-0.012510425354462118,0.0,our_cost_0p1pct,False,186,20,1.7717119281563436,weighted_slope_r2
2020-11-19,513520.SH,513520.SH,0.0016891891891892552,0.0016891891891892552,0.0,our_cost_0p1pct,False,186,20,1.774704684791743,weighted_slope_r2
2020-11-20,513520.SH,513520.SH,-0.002529510961214121,-0.002529510961214121,0.0,our_cost_0p1pct,False,186,20,1.7702155498386443,weighted_slope_r2
2020-11-23,513520.SH,513520.SH,0.01183431952662728,0.01183431952662728,0.0,our_cost_0p1pct,False,186,20,1.791164846286439,weighted_slope_r2
2020-11-24,513520.SH,513520.SH,0.012531328320801949,0.012531328320801949,0.0,our_cost_0p1pct,False,186,20,1.813610521051933,weighted_slope_r2
2020-11-25,513520.SH,513520.SH,0.0033003300330032292,0.0033003300330032292,0.0,our_cost_0p1pct,False,186,20,1.8195960343227315,weighted_slope_r2
2020-11-26,513520.SH,513520.SH,0.012335526315789602,0.012335526315789602,0.0,our_cost_0p1pct,False,186,20,1.842041709088226,weighted_slope_r2
2020-11-27,513520.SH,513520.SH,0.004874086108854536,0.004874086108854536,0.0,our_cost_0p1pct,False,186,20,1.8510199789944235,weighted_slope_r2
