date,kind,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav
2025-09-05,log_wls_ann_r2,518880.SH,518880.SH,0.003225806451612856,0.003225806451612856,0.0,0.0,False,333,33,17.84604887511724
2025-09-08,log_wls_ann_r2,518880.SH,518880.SH,0.009260450160771816,0.009260450160771816,0.0,0.0,False,333,33,18.011311321291963
2025-09-09,log_wls_ann_r2,518880.SH,518880.SH,0.015165031222122982,0.015165031222122982,0.0,0.0,False,333,33,18.284453419830733
2025-09-10,log_wls_ann_r2,518880.SH,518880.SH,-0.0023851368315340737,-0.0023851368315340737,0.0,0.0,False,333,33,18.240842496534626
2025-09-11,log_wls_ann_r2,518880.SH,518880.SH,-0.003020007550018855,-0.003020007550018855,0.0,0.0,False,333,33,18.185755014476385
2025-09-12,log_wls_ann_r2,518880.SH,518880.SH,0.0039126593462071035,0.0039126593462071035,0.0,0.0,False,333,33,18.25690967880161
2025-09-15,log_wls_ann_r2,518880.SH,518880.SH,-0.0028916268544127988,-0.0028916268544127988,0.0,0.0,False,333,33,18.2041175084958
2025-09-16,log_wls_ann_r2,518880.SH,518880.SH,0.012734837977556479,0.012734837977556479,0.0,0.0,False,333,33,18.43594399549089
2025-09-17,log_wls_ann_r2,518880.SH,518880.SH,-0.008466135458167323,-0.008466135458167323,0.0,0.0,False,333,33,18.27986279632588
2025-09-18,log_wls_ann_r2,518880.SH,159915.SZ,-0.013103792064289355,-0.012807634354595754,2.0,0.00030000000000000003,False,334,33,18.040327275279086
2025-09-19,log_wls_ann_r2,159915.SZ,159915.SZ,-0.0016302575806979025,-0.0016302575806979025,0.0,0.0,False,334,33,18.01091689498029
2025-09-22,log_wls_ann_r2,159915.SZ,159915.SZ,0.00653167864141091,0.00653167864141091,0.0,0.0,False,334,33,18.128558416175462
2025-09-23,log_wls_ann_r2,159915.SZ,159915.SZ,0.0035691109669047094,0.0035691109669047094,0.0,0.0,False,334,33,18.193261252832805
2025-09-24,log_wls_ann_r2,159915.SZ,159915.SZ,0.02166181700614289,0.02166181700614289,0.0,0.0,False,334,33,18.58736034883662
2025-09-25,log_wls_ann_r2,159915.SZ,159915.SZ,0.016139240506328978,0.016139240506328978,0.0,0.0,False,334,33,18.887346227884297
2025-09-26,log_wls_ann_r2,159915.SZ,159915.SZ,-0.025537215820616632,-0.025537215820616632,0.0,0.0,False,334,33,18.405015990984108
2025-09-29,log_wls_ann_r2,159915.SZ,159915.SZ,0.02684563758389258,0.02684563758389258,0.0,0.0,False,334,33,18.899110380003815
2025-09-30,log_wls_ann_r2,159915.SZ,159915.SZ,0.0012449424214129312,0.0012449424214129312,0.0,0.0,False,334,33,18.92263868424285
2025-10-09,log_wls_ann_r2,159915.SZ,159915.SZ,0.005595275101025754,0.005595275101025754,0.0,0.0,False,334,33,19.028516053318498
2025-10-10,log_wls_ann_r2,159915.SZ,159915.SZ,-0.04327666151468301,-0.04327666151468301,0.0,0.0,False,334,33,18.20502540495232
2025-10-13,log_wls_ann_r2,159915.SZ,CASH,-0.013395185783521946,-0.013247172859450873,1.0,0.00015000000000000001,True,335,34,17.961165707459248
2025-10-14,log_wls_ann_r2,CASH,518880.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,336,34,17.95847153260313
2025-10-15,log_wls_ann_r2,518880.SH,518880.SH,0.02350713012477712,0.02350713012477712,0.0,0.0,False,336,34,18.380623659762136
2025-10-16,log_wls_ann_r2,518880.SH,513520.SH,0.005902557962338184,0.006204419288124541,2.0,0.00030000000000000003,False,337,34,18.489116356297806
2025-10-17,log_wls_ann_r2,513520.SH,513520.SH,-0.02196595277320157,-0.02196595277320157,0.0,0.0,False,337,34,18.08298529959714
2025-10-20,log_wls_ann_r2,513520.SH,513520.SH,0.06569343065693434,0.06569343065693434,0.0,0.0,False,337,34,19.270918640446588
2025-10-21,log_wls_ann_r2,513520.SH,513520.SH,0.0005268703898841931,0.0005268703898841931,0.0,0.0,False,337,34,19.281071916864107
2025-10-22,log_wls_ann_r2,513520.SH,513520.SH,0.01685097419694581,0.01685097419694581,0.0,0.0,False,337,34,19.60597676222464
2025-10-23,log_wls_ann_r2,513520.SH,513520.SH,-0.023303987571206664,-0.023303987571206664,0.0,0.0,False,337,34,19.14907932343639
2025-10-24,log_wls_ann_r2,513520.SH,518880.SH,0.0018202545068928266,0.0021208907741250282,2.0,0.00030000000000000003,False,338,34,19.183935521377723
2025-10-27,log_wls_ann_r2,518880.SH,518880.SH,-0.004022346368715013,-0.004022346368715013,0.0,0.0,False,338,34,19.106771087995646
2025-10-28,log_wls_ann_r2,518880.SH,159941.SZ,-0.03585136863361005,-0.03556203724478346,2.0,0.00030000000000000003,False,339,34,18.421767194321912
2025-10-29,log_wls_ann_r2,159941.SZ,159941.SZ,0.01717032967032983,0.01717032967032983,0.0,0.0,False,339,34,18.738075010158486
2025-10-30,log_wls_ann_r2,159941.SZ,159941.SZ,-0.01282916948008106,-0.01282916948008106,0.0,0.0,False,339,34,18.49768107012269
2025-10-31,log_wls_ann_r2,159941.SZ,159941.SZ,-0.002735978112175075,-0.002735978112175075,0.0,0.0,False,339,34,18.447071819588842
2025-11-03,log_wls_ann_r2,159941.SZ,159941.SZ,-0.00137174211248281,-0.00137174211248281,0.0,0.0,False,339,34,18.421767194321916
2025-11-04,log_wls_ann_r2,159941.SZ,159941.SZ,-0.013736263736263798,-0.013736263736263798,0.0,0.0,False,339,34,18.16872094165266
2025-11-05,log_wls_ann_r2,159941.SZ,513520.SH,-0.007957869080779778,-0.007660167130919104,2.0,0.00030000000000000003,False,340,34,18.024136639033763
2025-11-06,log_wls_ann_r2,513520.SH,513520.SH,0.015167364016736462,0.015167364016736462,0.0,0.0,False,340,34,18.297515280525385
2025-11-07,log_wls_ann_r2,513520.SH,513520.SH,-0.005667181865018134,-0.005667181865018134,0.0,0.0,False,340,34,18.1938199337527
2025-11-10,log_wls_ann_r2,513520.SH,513520.SH,0.019170984455958662,0.019170984455958662,0.0,0.0,False,340,34,18.542613372897183
2025-11-11,log_wls_ann_r2,513520.SH,513520.SH,-0.005592272496187101,-0.005592272496187101,0.0,0.0,False,340,34,18.438918026124497
2025-11-12,log_wls_ann_r2,513520.SH,513520.SH,0.002044989775051187,0.002044989775051187,0.0,0.0,False,340,34,18.476625424950928
2025-11-13,log_wls_ann_r2,513520.SH,159941.SZ,-0.006420612244897872,-0.006122448979591799,2.0,0.00030000000000000003,False,341,34,18.357994177503098
2025-11-14,log_wls_ann_r2,159941.SZ,159941.SZ,-0.02726653033401505,-0.02726653033401505,0.0,0.0,False,341,34,17.857435372390537
2025-11-17,log_wls_ann_r2,159941.SZ,159985.SZ,0.0004005606166783693,0.0007007708479327412,2.0,0.00030000000000000003,False,342,34,17.864588357715597
2025-11-18,log_wls_ann_r2,159985.SZ,159985.SZ,0.024390243902439046,0.024390243902439046,0.0,0.0,False,342,34,18.30031002497695
2025-11-19,log_wls_ann_r2,159985.SZ,159985.SZ,-0.015873015873015928,-0.015873015873015928,0.0,0.0,False,342,34,18.00982891346938
2025-11-20,log_wls_ann_r2,159985.SZ,159985.SZ,-0.0010080645161290036,-0.0010080645161290036,0.0,0.0,False,342,34,17.991673844000157
2025-11-21,log_wls_ann_r2,159985.SZ,159985.SZ,-0.0025227043390514403,-0.0025227043390514403,0.0,0.0,False,342,34,17.9462861703271
2025-11-24,log_wls_ann_r2,159985.SZ,159985.SZ,0.01466868993424364,0.01466868993424364,0.0,0.0,False,342,34,18.20953467763083
2025-11-25,log_wls_ann_r2,159985.SZ,159985.SZ,0.002492522432702149,0.002492522432702149,0.0,0.0,False,342,34,18.254922351303893
2025-11-26,log_wls_ann_r2,159985.SZ,159985.SZ,-0.004475385380407926,-0.004475385380407926,0.0,0.0,False,342,34,18.173224538692384
2025-11-27,log_wls_ann_r2,159985.SZ,159985.SZ,0.011988011988012026,0.011988011988012026,0.0,0.0,False,342,34,18.39108537232306
2025-11-28,log_wls_ann_r2,159985.SZ,159985.SZ,-0.0009871668311943749,-0.0009871668311943749,0.0,0.0,False,342,34,18.37293030285384
2025-12-01,log_wls_ann_r2,159985.SZ,518880.SH,-0.02549006916996044,-0.025197628458498045,2.0,0.00030000000000000003,False,343,34,17.904603038579236
2025-12-02,log_wls_ann_r2,518880.SH,518880.SH,-0.005348761052286766,-0.005348761052286766,0.0,0.0,False,343,34,17.808835595189827
2025-12-03,log_wls_ann_r2,518880.SH,518880.SH,-0.0017559262510974394,-0.0017559262510974394,0.0,0.0,False,343,34,17.777564593266753
2025-12-04,log_wls_ann_r2,518880.SH,518880.SH,-0.0035180299032542273,-0.0035180299032542273,0.0,0.0,False,343,34,17.715022589420606
2025-12-05,log_wls_ann_r2,518880.SH,518880.SH,0.007943512797881747,0.007943512797881747,0.0,0.0,False,343,34,17.855742098074433
2025-12-08,log_wls_ann_r2,518880.SH,518880.SH,-0.002845884413309907,-0.002845884413309907,0.0,0.0,False,343,34,17.804926719949442
2025-12-09,log_wls_ann_r2,518880.SH,518880.SH,-0.007025246981339217,-0.007025246981339217,0.0,0.0,False,343,34,17.67984271225715
2025-12-10,log_wls_ann_r2,518880.SH,518880.SH,0.005416758788414855,0.005416758788414855,0.0,0.0,False,343,34,17.775610155646564
2025-12-11,log_wls_ann_r2,518880.SH,159915.SZ,0.001348763056624458,0.0016492578339746267,2.0,0.00030000000000000003,False,344,34,17.79958524193346
2025-12-12,log_wls_ann_r2,159915.SZ,159915.SZ,0.008900190718372558,0.008900190718372558,0.0,0.0,False,344,34,17.958004945294597
2025-12-15,log_wls_ann_r2,159915.SZ,159915.SZ,-0.017013232514177634,-0.017013232514177634,0.0,0.0,False,344,34,17.652481231669547
2025-12-16,log_wls_ann_r2,159915.SZ,518880.SH,-0.019525000000000015,-0.019230769230769273,2.0,0.00030000000000000003,False,345,34,17.3078165356212
2025-12-17,log_wls_ann_r2,518880.SH,518880.SH,0.007575757575757569,0.007575757575757569,0.0,0.0,False,345,34,17.438936357860754
2025-12-18,log_wls_ann_r2,518880.SH,518880.SH,0.0008592910848548296,0.0008592910848548296,0.0,0.0,False,345,34,17.453921480402414
2025-12-19,log_wls_ann_r2,518880.SH,518880.SH,-0.0005365958360161738,-0.0005365958360161738,0.0,0.0,False,345,34,17.44455577881388
2025-12-22,log_wls_ann_r2,518880.SH,518880.SH,0.021260603457532223,0.021260603457532223,0.0,0.0,False,345,34,17.815437561720042
2025-12-23,log_wls_ann_r2,518880.SH,518880.SH,0.013458101146041512,0.013458101146041512,0.0,0.0,False,345,34,18.05519952238666
2025-12-24,log_wls_ann_r2,518880.SH,518880.SH,0.0003112356053531773,0.0003112356053531773,0.0,0.0,False,345,34,18.060818943339783
2025-12-25,log_wls_ann_r2,518880.SH,518880.SH,-0.007882182119892,-0.007882182119892,0.0,0.0,False,345,34,17.918460279193983
2025-12-26,log_wls_ann_r2,518880.SH,518880.SH,0.008781099728204067,0.008781099728204067,0.0,0.0,False,345,34,18.07580406588145
2025-12-29,log_wls_ann_r2,518880.SH,518880.SH,-0.009015544041450774,-0.009015544041450774,0.0,0.0,False,345,34,17.91284085824086
2025-12-30,log_wls_ann_r2,518880.SH,518880.SH,-0.020913939140437265,-0.020913939140437265,0.0,0.0,False,345,34,17.538212794699273
2025-12-31,log_wls_ann_r2,518880.SH,518880.SH,-0.006621809249172217,-0.006621809249172217,0.0,0.0,False,345,34,17.422078095001382
2026-01-05,log_wls_ann_r2,518880.SH,159915.SZ,0.020551714869368798,0.02085797226104713,2.0,0.00030000000000000003,False,346,34,17.780131676441727
2026-01-06,log_wls_ann_r2,159915.SZ,159915.SZ,0.006705272782688176,0.006705272782688176,0.0,0.0,False,346,34,17.89935230944438
2026-01-07,log_wls_ann_r2,159915.SZ,159915.SZ,0.0024220405691794955,0.0024220405691794955,0.0,0.0,False,346,34,17.942705266899893
2026-01-08,log_wls_ann_r2,159915.SZ,159915.SZ,-0.007248565388100259,-0.007248565388100259,0.0,0.0,False,346,34,17.812646394533356
2026-01-09,log_wls_ann_r2,159915.SZ,159915.SZ,0.00821417706115013,0.00821417706115013,0.0,0.0,False,346,34,17.95896262594571
2026-01-12,log_wls_ann_r2,159915.SZ,159915.SZ,0.017199758599879322,0.017199758599879322,0.0,0.0,False,346,34,18.26785244781623
2026-01-13,log_wls_ann_r2,159915.SZ,159915.SZ,-0.01928211213289821,-0.01928211213289821,0.0,0.0,False,346,34,17.9156096684902
2026-01-14,log_wls_ann_r2,159915.SZ,159915.SZ,0.007864488808227321,0.007864488808227321,0.0,0.0,False,346,34,18.056506780220612
2026-01-15,log_wls_ann_r2,159915.SZ,159915.SZ,0.006002400960384069,0.006002400960384069,0.0,0.0,False,346,34,18.16488917385939
2026-01-16,log_wls_ann_r2,159915.SZ,159915.SZ,-0.0017899761336515052,-0.0017899761336515052,0.0,0.0,False,346,34,18.132374455767756
2026-01-19,log_wls_ann_r2,159915.SZ,159915.SZ,-0.008368200836820106,-0.008368200836820106,0.0,0.0,False,346,34,17.980639104673465
2026-01-20,log_wls_ann_r2,159915.SZ,518880.SH,-0.016871277878239943,-0.016576250753466026,2.0,0.00030000000000000003,False,347,34,17.677282745910173
2026-01-21,log_wls_ann_r2,518880.SH,518880.SH,0.029260067446935212,0.029260067446935212,0.0,0.0,False,347,34,18.194521231334047
2026-01-22,log_wls_ann_r2,518880.SH,518880.SH,-0.00346921075455342,-0.00346921075455342,0.0,0.0,False,347,34,18.13140060260435
2026-01-23,log_wls_ann_r2,518880.SH,518880.SH,0.02668987525384403,0.02668987525384403,0.0,0.0,False,347,34,18.615325422865332
2026-01-26,log_wls_ann_r2,518880.SH,518880.SH,0.02891588961100111,0.02891588961100111,0.0,0.0,False,347,34,19.15360411786577
2026-01-27,log_wls_ann_r2,518880.SH,518880.SH,0.0009154155986816903,0.0009154155986816903,0.0,0.0,False,347,34,19.171137625846235
2026-01-28,log_wls_ann_r2,518880.SH,513520.SH,0.03133491860252424,0.03164441192610212,2.0,0.00030000000000000003,False,348,34,19.771863662869915
2026-01-29,log_wls_ann_r2,513520.SH,513520.SH,-0.006795608991113533,-0.006795608991113533,0.0,0.0,False,348,34,19.637501808391445
2026-01-30,log_wls_ann_r2,513520.SH,513520.SH,-0.007894736842105177,-0.007894736842105177,0.0,0.0,False,348,34,19.482468899377828
2026-02-02,log_wls_ann_r2,513520.SH,518880.SH,-0.021513793103448253,-0.021220159151193685,2.0,0.00030000000000000003,False,349,34,19.063327094332248
2026-02-03,log_wls_ann_r2,518880.SH,518880.SH,0.051877270892208394,0.051877270892208394,0.0,0.0,False,349,34,20.052280478111697
2026-02-04,log_wls_ann_r2,518880.SH,518880.SH,0.04269813855306093,0.04269813855306093,0.0,0.0,False,349,34,20.908475528270948
2026-02-05,log_wls_ann_r2,518880.SH,518880.SH,-0.03165547069108321,-0.03165547069108321,0.0,0.0,False,349,34,20.246607893990536
2026-02-06,log_wls_ann_r2,518880.SH,518880.SH,-0.01577496911527132,-0.01577496911527132,0.0,0.0,False,349,34,19.927218279773825
2026-02-09,log_wls_ann_r2,518880.SH,518880.SH,0.03495220623732753,0.03495220623732753,0.0,0.0,False,349,34,20.623718522824724
2026-02-10,log_wls_ann_r2,518880.SH,513520.SH,-0.004963214852131581,-0.00466461423640252,2.0,0.00030000000000000003,False,350,34,20.52135857674606
2026-02-11,log_wls_ann_r2,513520.SH,513520.SH,0.048466864490603445,0.048466864490603445,0.0,0.0,False,350,34,21.515964482048293
2026-02-12,log_wls_ann_r2,513520.SH,513520.SH,-0.017924528301886955,-0.017924528301886955,0.0,0.0,False,350,34,21.130300967747424
2026-02-13,log_wls_ann_r2,513520.SH,513520.SH,0.013928914505283663,0.013928914505283663,0.0,0.0,False,350,34,21.42462312339809
2026-02-24,log_wls_ann_r2,513520.SH,513520.SH,-0.002842254855518811,-0.002842254855518811,0.0,0.0,False,350,34,21.36372888429795
2026-02-25,log_wls_ann_r2,513520.SH,513520.SH,0.017102137767220915,0.017102137767220915,0.0,0.0,False,350,34,21.72909431889877
2026-02-26,log_wls_ann_r2,513520.SH,513520.SH,-0.008407286314806028,-0.008407286314806028,0.0,0.0,False,350,34,21.546411601598365
2026-02-27,log_wls_ann_r2,513520.SH,513030.SH,0.0020544512482336685,0.0023551577955722713,2.0,0.00030000000000000003,False,351,34,21.590677653808225
2026-03-02,log_wls_ann_r2,513030.SH,513030.SH,-0.03831041257367396,-0.03831041257367396,0.0,0.0,False,351,34,20.76352988514563
2026-03-03,log_wls_ann_r2,513030.SH,CASH,-0.028235674157303325,-0.028089887640449396,1.0,0.00015000000000000001,True,352,35,20.177257620953228
2026-03-04,log_wls_ann_r2,CASH,513520.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,353,35,20.174231032310086
2026-03-05,log_wls_ann_r2,513520.SH,159985.SZ,0.029978120104438677,0.030287206266318645,2.0,0.00030000000000000003,False,354,35,20.77901655321137
2026-03-06,log_wls_ann_r2,159985.SZ,159985.SZ,0.03153808830664717,0.03153808830664717,0.0,0.0,False,354,35,21.434347012191832
2026-03-09,log_wls_ann_r2,159985.SZ,159985.SZ,0.049858889934148776,0.049858889934148776,0.0,0.0,False,354,35,22.503039760683055
2026-03-10,log_wls_ann_r2,159985.SZ,159985.SZ,-0.023745519713261776,-0.023745519713261776,0.0,0.0,False,354,35,21.968693386437444
2026-03-11,log_wls_ann_r2,159985.SZ,159985.SZ,0.02983019733822867,0.02983019733822867,0.0,0.0,False,354,35,22.624023845417913
2026-03-12,log_wls_ann_r2,159985.SZ,159985.SZ,-0.005347593582887722,-0.005347593582887722,0.0,0.0,False,354,35,22.503039760683055
2026-03-13,log_wls_ann_r2,159985.SZ,518880.SH,0.03956258960573478,0.039874551971326166,2.0,0.00030000000000000003,False,355,35,23.39331828761649
2026-03-16,log_wls_ann_r2,518880.SH,518880.SH,-0.012775411960748051,-0.012775411960748051,0.0,0.0,False,355,35,23.09445900936329
2026-03-17,log_wls_ann_r2,518880.SH,159915.SZ,-0.0028311234058513435,-0.0025318829707425827,2.0,0.00030000000000000003,False,356,35,23.02907574591641
2026-03-18,log_wls_ann_r2,159915.SZ,159915.SZ,0.019859456156431365,0.019859456156431365,0.0,0.0,False,356,35,23.486420666015572
2026-03-19,log_wls_ann_r2,159915.SZ,159915.SZ,-0.010485320551228305,-0.010485320551228305,0.0,0.0,False,356,35,23.240158016731407
2026-03-20,log_wls_ann_r2,159915.SZ,159985.SZ,0.011201241295791808,0.011504692703602881,2.0,0.00030000000000000003,False,357,35,23.500476634429145
2026-03-23,log_wls_ann_r2,159985.SZ,159985.SZ,0.011337868480725488,0.011337868480725488,0.0,0.0,False,357,35,23.766921947744663
2026-03-24,log_wls_ann_r2,159985.SZ,159985.SZ,0.0053811659192826156,0.0053811659192826156,0.0,0.0,False,357,35,23.894815698136117
2026-03-25,log_wls_ann_r2,159985.SZ,159985.SZ,-0.03702051739518297,-0.03702051739518297,0.0,0.0,False,357,35,23.010217257928577
2026-03-26,log_wls_ann_r2,159985.SZ,159985.SZ,0.0009263547938862526,0.0009263547938862526,0.0,0.0,False,357,35,23.031532882993822
2026-03-27,log_wls_ann_r2,159985.SZ,CASH,-0.018194493290143443,-0.018047200370199024,1.0,0.00015000000000000001,True,358,36,22.612485812492473
2026-03-30,log_wls_ann_r2,CASH,159915.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,359,36,22.6090939396206
2026-03-31,log_wls_ann_r2,159915.SZ,CASH,-0.025268780637254795,-0.025122549019607754,1.0,0.00015000000000000001,False,360,36,22.03778970445324
2026-04-01,log_wls_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,360,36,22.03778970445324
2026-04-02,log_wls_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,360,36,22.03778970445324
2026-04-03,log_wls_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,360,36,22.03778970445324
2026-04-07,log_wls_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,360,36,22.03778970445324
2026-04-08,log_wls_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,360,36,22.03778970445324
2026-04-09,log_wls_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,360,36,22.03778970445324
2026-04-10,log_wls_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,361,36,22.034484035997572
2026-04-13,log_wls_ann_r2,159941.SZ,159941.SZ,-0.006681514476614581,-0.006681514476614581,0.0,0.0,False,361,36,21.887260311926322
2026-04-14,log_wls_ann_r2,159941.SZ,159941.SZ,0.015695067264573925,0.015695067264573925,0.0,0.0,False,361,36,22.230782334759244
2026-04-15,log_wls_ann_r2,159941.SZ,159941.SZ,0.017660044150110465,0.017660044150110465,0.0,0.0,False,361,36,22.623378932282588
2026-04-16,log_wls_ann_r2,159941.SZ,159941.SZ,0.020968908170643452,0.020968908170643452,0.0,0.0,False,361,36,23.09776648762329
2026-04-17,log_wls_ann_r2,159941.SZ,159915.SZ,-0.005964022662889423,-0.005665722379603388,2.0,0.00030000000000000003,False,362,36,22.960010884828975
2026-04-20,log_wls_ann_r2,159915.SZ,159915.SZ,0.0005449591280655142,0.0005449591280655142,0.0,0.0,False,362,36,22.972523152341147
2026-04-21,log_wls_ann_r2,159915.SZ,159915.SZ,0.002450980392156854,0.002450980392156854,0.0,0.0,False,362,36,23.028828356145905
2026-04-22,log_wls_ann_r2,159915.SZ,513520.SH,0.020611953273566908,0.020918228742189626,2.0,0.00030000000000000003,False,363,36,23.503497490167778
2026-04-23,log_wls_ann_r2,513520.SH,159941.SZ,-0.011593271119842874,-0.011296660117878221,2.0,0.00030000000000000003,False,364,36,23.231015071499716
2026-04-24,log_wls_ann_r2,159941.SZ,159941.SZ,0.0007057163020465218,0.0007057163020465218,0.0,0.0,False,364,36,23.247409577548762
2026-04-27,log_wls_ann_r2,159941.SZ,159941.SZ,0.02256699576868826,0.02256699576868826,0.0,0.0,False,364,36,23.772033771118267
2026-04-28,log_wls_ann_r2,159941.SZ,159915.SZ,0.004526137931034624,0.004827586206896717,2.0,0.00030000000000000003,False,365,36,23.87962927486756
2026-04-29,log_wls_ann_r2,159915.SZ,159915.SZ,0.02554136590782896,0.02554136590782896,0.0,0.0,False,365,36,24.48954762392026
2026-04-30,log_wls_ann_r2,159915.SZ,159941.SZ,-0.0016531402273957108,-0.0013535462912831475,2.0,0.00030000000000000003,False,366,36,24.449062967592432
