date,zz1000_close_csindex,zz1000_volume,zz1000_amount,zz1000_constituents,hs300_close_csindex,hs300_volume,hs300_amount,hs300_constituents,amount_ratio_zz1000_hs300
2015-08-13,10308.79,20465.32,3156.15,1000.0,4075.46,24283.7,3198.88,300.0,0.9866421997699195
2015-08-14,10377.98,23401.13,3683.99,1000.0,4073.54,25339.3,3400.77,300.0,1.0832811392714004
2015-08-17,10563.13,22307.77,3479.34,1000.0,4077.87,25693.96,3368.31,300.0,1.0329631180027967
2015-08-18,9806.7,25701.52,3968.69,1000.0,3825.41,31988.11,4249.24,300.0,0.9339764287260781
2015-08-19,10057.84,22939.91,3336.8,1000.0,3886.14,26904.98,3409.23,300.0,0.978754733473541
2015-08-20,9739.92,19871.24,3027.71,1000.0,3761.45,21216.8,2705.77,300.0,1.1189827664583465
2015-08-21,9208.15,16887.38,2455.13,1000.0,3589.54,21798.64,2674.98,300.0,0.9178124696259412
2015-08-24,8506.72,10930.5,1373.61,1000.0,3275.53,25543.67,2731.24,300.0,0.5029254111685535
2015-08-25,7882.11,11286.04,1313.36,1000.0,3042.93,27608.13,2811.6,300.0,0.4671219234599516
2015-08-26,7543.78,20115.74,2325.04,1000.0,3025.69,30827.06,3121.88,300.0,0.744756364754571
2015-08-27,7793.54,16520.64,1920.72,1000.0,3205.64,26729.49,2787.7,300.0,0.6889980987911182
2015-08-28,8270.96,18887.26,2310.81,1000.0,3342.29,29949.84,3187.63,300.0,0.724930434209742
2015-08-31,7950.46,16185.59,2022.14,1000.0,3366.54,28025.04,3066.11,300.0,0.659513194242868
2015-09-01,7441.34,13552.02,1516.88,1000.0,3362.08,35245.85,3513.88,300.0,0.4316823568249343
2015-09-02,7129.97,14211.36,1587.44,1000.0,3365.83,34778.94,3489.86,300.0,0.4548721152137908
2015-09-07,7291.47,13083.15,1519.35,1000.0,3250.49,20422.44,2217.57,300.0,0.6851418444513588
2015-09-08,7651.5,12774.97,1476.27,1000.0,3334.02,15459.96,1682.95,300.0,0.87719183576458
2015-09-09,7956.73,18952.34,2361.02,1000.0,3399.31,22046.74,2588.16,300.0,0.9122388105835807
2015-09-10,7843.0,14658.44,1823.9,1000.0,3357.56,14488.3,1681.08,300.0,1.084957289361601
2015-09-11,7952.14,12906.18,1633.78,1000.0,3347.19,10854.75,1302.62,300.0,1.2542260981713778
2015-09-14,7412.3,15716.44,1861.73,1000.0,3281.13,20545.73,2261.69,300.0,0.8231587883396929
2015-09-15,7034.9,12842.6,1409.61,1000.0,3152.23,14355.56,1459.89,300.0,0.9655590489694428
2015-09-16,7500.61,14545.91,1651.84,1000.0,3309.25,15971.0,1682.7,300.0,0.9816604266951922
2015-09-17,7428.64,17920.26,2200.63,1000.0,3237.0,16940.19,1902.7,300.0,1.156582750827771
2015-09-18,7556.2,12746.75,1582.71,1000.0,3251.27,10690.35,1217.53,300.0,1.2999351145351654
2015-09-21,7847.88,14657.25,1862.98,1000.0,3308.25,12278.87,1453.23,300.0,1.2819581208755668
2015-09-22,7880.84,16812.77,2170.39,1000.0,3339.03,14622.2,1724.93,300.0,1.2582481607949307
2015-09-23,7824.07,14683.71,1904.17,1000.0,3263.03,12317.14,1368.86,300.0,1.3910626360621248
2015-09-24,7928.82,14369.21,1856.47,1000.0,3285.0,10201.12,1208.21,300.0,1.5365457991574312
2015-09-25,7640.17,14633.48,1831.58,1000.0,3231.95,12141.93,1376.02,300.0,1.3310707693202133
2015-09-28,7839.62,10864.72,1407.86,1000.0,3242.75,7421.95,880.07,300.0,1.59971365914075
2015-09-29,7720.68,11115.33,1461.37,1000.0,3178.85,8715.06,966.92,300.0,1.5113659868448268
2015-09-30,7727.51,9567.72,1229.33,1000.0,3202.95,7855.93,958.82,300.0,1.2821280323731252
2015-10-08,8056.28,14074.28,1799.06,1000.0,3296.48,13208.18,1641.21,300.0,1.096179038636128
2015-10-09,8180.4,15500.31,2008.69,1000.0,3340.12,12435.25,1447.31,300.0,1.3878782016292295
2015-10-12,8522.63,20946.19,2742.67,1000.0,3447.69,22140.05,2637.06,300.0,1.0400483872191002
2015-10-13,8651.05,18967.59,2557.41,1000.0,3445.04,14543.38,1749.79,300.0,1.4615525291606422
2015-10-14,8534.73,18600.27,2560.32,1000.0,3406.11,15217.39,1745.99,300.0,1.4664001512036153
2015-10-15,8808.46,19466.16,2674.7,1000.0,3486.82,17115.83,2018.82,300.0,1.324882852359299
2015-10-16,8943.02,22804.02,3167.48,1000.0,3534.07,20896.47,2522.11,300.0,1.255884953471498
2015-10-19,8935.39,22127.76,3157.39,1000.0,3534.18,20760.67,2548.91,300.0,1.2387216496463194
2015-10-20,9116.54,20310.65,2948.87,1000.0,3577.7,17902.51,2265.26,300.0,1.3017799281318698
2015-10-21,8541.61,25880.26,3708.67,1000.0,3473.25,28207.61,3268.87,300.0,1.134541905918559
2015-10-22,8894.76,20363.14,2978.97,1000.0,3524.53,18430.56,2235.84,300.0,1.3323717260626877
2015-10-23,9182.55,22877.52,3486.37,1000.0,3571.24,19829.45,2470.6,300.0,1.4111430421759896
2015-10-26,9262.89,24222.18,3722.51,1000.0,3589.26,20424.89,2704.9,300.0,1.3762098413989428
2015-10-27,9345.97,22213.17,3370.26,1000.0,3592.88,19205.61,2390.43,300.0,1.4098969641445265
2015-10-28,9131.87,20545.65,3157.07,1000.0,3524.92,17097.71,2133.03,300.0,1.4800870123720715
2015-10-29,9214.59,17635.03,2685.93,1000.0,3533.31,12701.04,1610.52,300.0,1.6677408538857015
2015-10-30,9188.27,18426.28,2859.03,1000.0,3534.08,13914.19,1833.17,300.0,1.5596098561508207
2015-11-02,8944.68,16832.23,2551.17,1000.0,3475.96,13000.26,1674.55,300.0,1.5234958645606282
2015-11-03,8924.42,14035.81,2145.7,1000.0,3465.49,10140.19,1322.32,300.0,1.6226783229475468
2015-11-04,9396.84,20404.58,3120.31,1000.0,3628.54,20542.39,2669.56,300.0,1.1688480498658955
2015-11-05,9391.45,24507.58,3675.74,1000.0,3705.97,39804.66,4951.38,300.0,0.7423667745153876
2015-11-06,9629.28,21652.03,3359.99,1000.0,3793.37,29875.31,3897.79,300.0,0.8620243779167168
2015-11-09,9816.03,23649.63,3756.62,1000.0,3840.35,35680.48,4631.62,300.0,0.811081219961914
2015-11-10,9911.24,23582.2,3763.11,1000.0,3833.24,28651.96,3809.11,300.0,0.9879236882106319
2015-11-11,10100.51,22320.05,3654.78,1000.0,3833.65,23223.43,3070.08,300.0,1.1904510631644778
2015-11-12,10135.08,23027.27,3878.34,1000.0,3795.32,21753.76,3024.47,300.0,1.2823205388051462
2015-11-13,9934.77,22084.64,3667.33,1000.0,3746.24,20348.99,2819.61,300.0,1.3006515085419614
2015-11-16,10194.78,18206.41,3016.6,1000.0,3764.13,16169.09,2274.84,300.0,1.3260712841342686
2015-11-17,10109.4,23570.73,3988.04,1000.0,3758.39,24853.31,3651.39,300.0,1.0921977657823458
2015-11-18,9928.66,17833.16,2957.23,1000.0,3715.58,18568.95,2541.38,300.0,1.1636315702492346
2015-11-19,10235.35,17287.39,2937.6,1000.0,3774.97,15463.2,2045.58,300.0,1.4360719209221835
2015-11-20,10440.35,22041.07,3773.56,1000.0,3774.38,18695.17,2422.95,300.0,1.557423801564209
2015-11-23,10341.45,22933.84,3731.33,1000.0,3753.34,17562.68,2346.41,300.0,1.5902293290601388
2015-11-24,10459.6,16860.74,2797.84,1000.0,3753.89,14338.33,1924.95,300.0,1.45346112886049
2015-11-25,10696.31,20127.15,3559.74,1000.0,3781.61,15194.49,2151.25,300.0,1.6547309703660662
2015-11-26,10620.83,21464.99,3769.41,1000.0,3759.43,17352.55,2397.97,300.0,1.5719170798633846
2015-11-27,9933.5,22280.91,3720.3,1000.0,3556.99,20893.94,2697.58,300.0,1.3791249935127041
2015-11-30,10001.19,19745.45,3218.99,1000.0,3566.41,17320.12,2200.98,300.0,1.4625257839689592
2015-12-01,9955.2,16458.05,2713.17,1000.0,3591.7,13653.66,1765.99,300.0,1.5363450529164944
2015-12-02,9822.05,14894.64,2368.03,1000.0,3721.95,21353.89,2609.39,300.0,0.9075032862086543
2015-12-03,10102.89,14632.45,2409.31,1000.0,3749.3,19776.21,2366.99,300.0,1.0178792474830904
2015-12-04,10081.57,16144.01,2684.57,1000.0,3677.59,15119.95,1964.56,300.0,1.3664993688154092
2015-12-07,10238.02,15151.24,2586.35,1000.0,3687.61,11388.32,1612.2,300.0,1.6042364470909316
2015-12-08,10057.74,16377.23,2802.22,1000.0,3623.02,12578.11,1633.17,300.0,1.7158164796071442
2015-12-09,10034.19,14217.33,2542.79,1000.0,3635.94,11332.54,1543.2,300.0,1.6477384655261793
2015-12-10,10035.45,14075.96,2564.98,1000.0,3623.08,12021.56,1686.22,300.0,1.521141962495997
2015-12-11,9946.12,12448.64,2211.44,1000.0,3608.06,11032.25,1452.49,300.0,1.522516506137736
2015-12-14,10118.9,11808.54,2055.41,1000.0,3711.32,15176.91,2032.92,300.0,1.0110629045904411
2015-12-15,10278.47,13173.38,2372.35,1000.0,3694.39,12648.17,1867.95,300.0,1.270028641023582
2015-12-16,10374.23,14145.14,2567.12,1000.0,3685.44,11134.27,1601.18,300.0,1.6032675901522626
2015-12-17,10679.96,18657.21,3339.4,1000.0,3755.89,17792.41,2425.44,300.0,1.376822349759219
2015-12-18,10629.97,17309.16,3166.75,1000.0,3767.91,17346.6,2322.81,300.0,1.3633271769968272
2015-12-21,10699.61,15978.54,2782.92,1000.0,3865.96,21743.53,2899.05,300.0,0.9599420499818906
2015-12-22,10809.24,15399.1,2661.74,1000.0,3876.73,18030.37,2437.97,300.0,1.0917853788192635
2015-12-23,10638.16,16942.33,2996.0,1000.0,3866.38,20701.71,2947.11,300.0,1.0165891330829184
2015-12-24,10633.19,12995.08,2303.28,1000.0,3829.4,14718.14,2036.84,300.0,1.1308104711219342
2015-12-25,10726.99,12380.07,2197.58,1000.0,3838.2,11962.4,1633.15,300.0,1.345608180510057
2015-12-28,10515.36,16984.81,2989.03,1000.0,3727.63,15398.84,2100.26,300.0,1.4231714168721967
2015-12-29,10653.71,12930.43,2289.54,1000.0,3761.87,10188.56,1404.05,300.0,1.630668423489192
2015-12-30,10806.7,13909.64,2561.86,1000.0,3765.18,10563.0,1557.44,300.0,1.6449173001849189
2015-12-31,10614.38,12997.95,2407.33,1000.0,3731.0,10187.36,1450.44,300.0,1.6597239458371251
2016-01-04,9694.84,11730.41,1965.97,1000.0,3469.07,11537.07,1459.68,300.0,1.3468499945193466
2016-01-05,9452.04,16862.8,2657.47,1000.0,3478.78,16211.7,1960.17,300.0,1.3557344516036873
2016-01-06,9709.57,13963.01,2272.83,1000.0,3539.81,14596.61,1609.47,300.0,1.4121605248932878
2016-01-07,8856.49,4049.54,575.37,1000.0,3294.38,4410.26,471.31,300.0,1.2207888650781864
2016-01-08,8876.25,15692.43,2308.63,1000.0,3361.56,18595.95,2034.99,300.0,1.1344674912407433
2016-01-11,8205.12,14356.88,1947.12,1000.0,3192.45,17463.84,1844.64,300.0,1.0555555555555554
2016-01-12,8187.96,12117.12,1698.39,1000.0,3215.71,12822.58,1420.49,300.0,1.1956367169075461
2016-01-13,7836.12,11317.75,1584.95,1000.0,3155.88,12066.65,1308.86,300.0,1.2109392906804395
2016-01-14,8157.74,12293.41,1668.77,1000.0,3221.57,13453.77,1447.72,300.0,1.1526883651534827
2016-01-15,7868.17,11923.1,1710.48,1000.0,3118.73,12460.18,1318.83,300.0,1.2969677668842838
2016-01-18,8060.88,10650.58,1541.35,1000.0,3130.73,10112.84,1094.58,300.0,1.4081656891227685
2016-01-19,8388.38,12730.42,1851.08,1000.0,3223.13,12765.39,1429.08,300.0,1.2952948750244913
2016-01-20,8321.39,12908.1,1874.29,1000.0,3174.38,13065.05,1433.13,300.0,1.307829715378228
2016-01-21,7944.57,12047.29,1755.95,1000.0,3081.35,11118.97,1218.56,300.0,1.441004136029412
2016-01-22,8074.29,10111.68,1459.65,1000.0,3113.46,8995.11,968.86,300.0,1.5065644159114837
2016-01-25,8180.5,9624.82,1405.99,1000.0,3128.89,8154.01,857.78,300.0,1.6391032665718483
2016-01-26,7545.54,12067.4,1655.81,1000.0,2940.51,12693.39,1272.51,300.0,1.3012157075386441
2016-01-27,7466.75,12425.16,1594.82,1000.0,2930.35,13222.94,1269.98,300.0,1.2557835556465455
2016-01-28,7100.9,9636.22,1238.0,1000.0,2853.76,9922.28,956.64,300.0,1.2941127278809166
2016-01-29,7385.76,10228.52,1313.55,1000.0,2946.09,11330.43,1094.62,300.0,1.20000548135426
2016-02-01,7292.61,8684.37,1158.88,1000.0,2901.05,8679.53,829.31,300.0,1.3974026600426863
2016-02-02,7576.07,9797.84,1329.41,1000.0,2961.33,8860.2,887.4,300.0,1.4980955600631058
2016-02-03,7630.46,9448.36,1256.43,1000.0,2948.64,7738.9,748.17,300.0,1.6793375837042386
2016-02-04,7807.4,10829.57,1479.61,1000.0,2984.76,9177.97,915.5,300.0,1.6161769524849807
2016-02-05,7718.71,8629.79,1168.34,1000.0,2963.79,7685.08,774.43,300.0,1.5086450679854861
2016-02-15,7726.37,7879.47,1048.73,1000.0,2946.71,7291.94,712.85,300.0,1.4711790699305605
2016-02-16,8069.59,11556.59,1600.76,1000.0,3037.04,11257.96,1123.0,300.0,1.4254318788958147
2016-02-17,8202.15,12969.8,1863.77,1000.0,3063.32,12829.16,1222.79,300.0,1.5241946695671376
2016-02-18,8176.14,13406.35,1935.75,1000.0,3053.7,12440.15,1226.19,300.0,1.57867051598855
2016-02-19,8239.26,11278.7,1687.2,1000.0,3051.59,8733.8,908.49,300.0,1.8571475745467754
2016-02-22,8407.85,13315.81,1935.74,1000.0,3118.87,14094.7,1416.84,300.0,1.366237542700658
2016-02-23,8357.36,13053.09,1923.75,1000.0,3089.36,11256.74,1174.76,300.0,1.637568524634819
2016-02-24,8364.66,13609.47,1962.94,1000.0,3109.55,11178.27,1129.19,300.0,1.7383611261169511
2016-02-25,7702.59,15743.62,2142.09,1000.0,2918.75,15782.98,1534.93,300.0,1.395562012599923
2016-02-26,7666.82,12157.42,1588.08,1000.0,2948.03,10694.97,1025.32,300.0,1.5488627940545392
2016-02-29,7183.68,11534.44,1383.85,1000.0,2877.47,12934.1,1184.41,300.0,1.1683876360381962
2016-03-01,7345.09,11556.34,1448.11,1000.0,2930.69,11604.59,1104.91,300.0,1.3106135341340017
2016-03-02,7711.89,14716.48,1833.28,1000.0,3051.33,17597.23,1640.25,300.0,1.1176832799878067
2016-03-03,7727.16,15706.24,2004.06,1000.0,3058.42,17310.57,1655.09,300.0,1.2108465400673076
2016-03-04,7418.8,14115.24,1767.87,1000.0,3093.89,21917.25,2055.2,300.0,0.8601936551187233
2016-03-07,7600.44,11095.14,1402.32,1000.0,3104.84,13246.2,1277.9,300.0,1.0973628609437356
2016-03-08,7670.69,13182.25,1652.3,1000.0,3107.67,13623.57,1287.58,300.0,1.283260069277249
2016-03-09,7500.17,10176.19,1319.5,1000.0,3071.91,11146.62,1062.99,300.0,1.2413098900271875
2016-03-10,7376.7,8740.15,1160.42,1000.0,3013.15,7607.22,781.8,300.0,1.48429265796879
2016-03-11,7349.57,7524.59,972.43,1000.0,3018.28,7333.36,743.67,300.0,1.3076095580028777
2016-03-14,7640.13,12033.57,1621.35,1000.0,3065.69,11710.87,1235.39,300.0,1.312419559815119
2016-03-15,7571.82,9963.61,1389.37,1000.0,3074.78,9831.19,1013.03,300.0,1.3714993632962498
2016-03-16,7484.23,9135.94,1254.39,1000.0,3090.03,12473.64,1261.29,300.0,0.9945294103655782
2016-03-17,7779.88,13355.06,1898.05,1000.0,3124.2,12166.18,1366.04,300.0,1.3894541887499634
2016-03-18,8097.2,18132.27,2593.01,1000.0,3171.96,19730.26,2100.18,300.0,1.2346608385947873
2016-03-21,8325.98,19167.51,2765.52,1000.0,3249.44,23326.95,2568.37,300.0,1.0767607470886205
2016-03-22,8311.21,16407.44,2416.33,1000.0,3225.79,16102.09,1942.12,300.0,1.2441713179412188
2016-03-23,8408.64,14611.74,2266.41,1000.0,3236.09,12567.93,1555.67,300.0,1.4568706730861942
2016-03-24,8279.65,16063.74,2518.26,1000.0,3181.85,13313.11,1624.36,300.0,1.5503090447930263
2016-03-25,8343.24,12455.56,1909.55,1000.0,3197.82,9739.53,1151.96,300.0,1.657653043508455
2016-03-28,8298.78,14298.86,2159.29,1000.0,3169.73,10344.19,1238.44,300.0,1.74355640967669
2016-03-29,8119.0,12465.06,1795.89,1000.0,3135.41,9729.47,1138.44,300.0,1.577500790555497
2016-03-30,8438.68,13963.56,2113.59,1000.0,3216.28,11780.25,1407.22,300.0,1.501961313795995
2016-03-31,8447.18,15013.94,2359.2,1000.0,3218.09,12155.21,1472.68,300.0,1.6019773474210282
2016-04-01,8389.29,12716.11,1893.87,1000.0,3221.89,11812.21,1270.5,300.0,1.4906493506493506
2016-04-05,8635.67,15630.84,2350.75,1000.0,3264.49,14604.78,1592.97,300.0,1.475702618379505
2016-04-06,8691.23,15996.89,2471.56,1000.0,3257.53,12019.63,1372.06,300.0,1.8013497951984607
2016-04-07,8549.51,15815.06,2449.93,1000.0,3209.29,11240.95,1282.73,300.0,1.9099342807917488
2016-04-08,8484.17,13341.53,2044.79,1000.0,3185.73,10100.56,1139.21,300.0,1.7949192861719963
2016-04-11,8677.41,14362.98,2227.09,1000.0,3230.1,12521.27,1427.59,300.0,1.5600347438690383
2016-04-12,8608.37,13207.21,2072.04,1000.0,3218.45,9286.94,990.87,300.0,2.0911320354839686
2016-04-13,8729.84,17406.33,2602.41,1000.0,3261.38,19561.39,2001.6,300.0,1.3001648681055156
2016-04-14,8837.02,13964.83,2118.29,1000.0,3275.83,11315.73,1179.89,300.0,1.7953283780691418
2016-04-15,8841.09,13120.76,2026.87,1000.0,3272.21,9980.75,1079.64,300.0,1.877357267237227
2016-04-18,8715.85,12618.5,1959.85,1000.0,3228.45,9709.01,1039.56,300.0,1.8852687675555042
2016-04-19,8754.5,11283.18,1782.23,1000.0,3238.3,8087.14,909.76,300.0,1.9590111677805135
2016-04-20,8312.2,18028.65,2687.24,1000.0,3181.03,16220.79,1723.25,300.0,1.5594022921804729
2016-04-21,8198.51,12119.08,1773.56,1000.0,3160.6,10475.27,1103.24,300.0,1.6075921830245459
2016-04-22,8282.42,9597.95,1416.05,1000.0,3174.9,7707.85,824.43,300.0,1.7176109554480066
2016-04-25,8232.48,8962.2,1318.11,1000.0,3162.03,6751.94,747.35,300.0,1.7637117816284202
2016-04-26,8343.42,8843.06,1290.02,1000.0,3179.16,5902.07,688.72,300.0,1.8730688814031826
2016-04-27,8323.46,10293.62,1502.28,1000.0,3165.92,6000.41,706.2,300.0,2.127272727272727
2016-04-28,8303.56,10495.88,1528.0,1000.0,3160.58,6987.07,788.77,300.0,1.9371933516741255
2016-04-29,8291.7,8148.59,1224.0,1000.0,3156.75,5802.98,708.08,300.0,1.7286182352276578
2016-05-03,8558.58,11571.85,1762.84,1000.0,3213.54,9816.48,1157.34,300.0,1.5231824701470613
2016-05-04,8565.11,11729.61,1822.19,1000.0,3209.46,9086.24,977.97,300.0,1.863237113612892
2016-05-05,8628.74,10275.99,1597.25,1000.0,3213.92,7473.37,839.46,300.0,1.902711266766731
2016-05-06,8276.03,14657.08,2232.16,1000.0,3130.35,10868.02,1192.65,300.0,1.8715968641261054
2016-05-09,7918.15,11545.44,1628.54,1000.0,3065.62,9923.05,1004.09,300.0,1.6219064028124968
2016-05-10,7898.66,7381.12,1069.24,1000.0,3069.11,6884.99,706.51,300.0,1.5134109920595604
2016-05-11,7823.98,8109.23,1164.25,1000.0,3082.81,8179.43,873.23,300.0,1.33326844015895
2016-05-12,7821.91,8685.55,1207.34,1000.0,3090.14,7876.57,814.19,300.0,1.4828725481767153
2016-05-13,7806.96,7881.48,1154.94,1000.0,3074.94,6262.98,658.51,300.0,1.7538685821020183
2016-05-16,7961.15,8333.28,1215.46,1000.0,3095.31,5946.19,644.05,300.0,1.8872137256424193
2016-05-17,7961.5,9975.97,1512.56,1000.0,3086.02,6527.81,753.89,300.0,2.006340447545398
2016-05-18,7711.95,9602.22,1342.89,1000.0,3068.04,8271.54,884.59,300.0,1.518093127889757
2016-05-19,7767.32,8548.56,1258.79,1000.0,3062.5,6044.42,686.79,300.0,1.832860117357562
2016-05-20,7860.13,8548.54,1241.2,1000.0,3078.22,5608.08,651.24,300.0,1.9059025858362508
2016-05-23,7995.58,9530.48,1423.34,1000.0,3087.22,5969.72,703.38,300.0,2.0235718957036024
2016-05-24,7913.68,8683.16,1270.17,1000.0,3063.56,5873.44,611.06,300.0,2.0786338493764935
2016-05-25,7889.73,8480.69,1266.8,1000.0,3059.23,5665.28,633.17,300.0,2.000726503150813
2016-05-26,7929.47,9357.28,1338.76,1000.0,3064.21,6039.3,659.85,300.0,2.0288853527316815
2016-05-27,7912.86,8497.38,1251.33,1000.0,3062.5,6046.88,593.72,300.0,2.1076096476453543
2016-05-30,7867.6,7524.28,1067.0,1000.0,3066.71,6309.86,634.97,300.0,1.6803943493393387
2016-05-31,8197.56,13739.23,1942.39,1000.0,3169.56,13886.31,1513.98,300.0,1.2829693919338434
2016-06-01,8270.52,14426.69,2151.19,1000.0,3160.55,11314.85,1317.01,300.0,1.6333892681148967
2016-06-02,8369.43,13315.8,1944.9,1000.0,3167.1,8600.34,970.94,300.0,2.0031103878715473
2016-06-03,8391.76,14038.76,2120.66,1000.0,3189.33,10149.18,1363.32,300.0,1.5555115453451867
2016-06-06,8422.47,11750.13,1786.24,1000.0,3178.79,7669.38,1011.76,300.0,1.765477978967344
2016-06-07,8434.67,11074.42,1697.28,1000.0,3177.05,6892.83,887.12,300.0,1.9132473622508792
2016-06-08,8431.89,11468.65,1821.33,1000.0,3163.99,7629.18,976.83,300.0,1.8645311876170878
2016-06-13,8000.82,13707.48,2166.97,1000.0,3066.34,9297.59,1140.91,300.0,1.8993347415659427
2016-06-14,8038.59,9677.52,1482.21,1000.0,3075.98,6627.95,786.22,300.0,1.8852356846684133
2016-06-15,8340.54,13546.28,2090.26,1000.0,3116.37,8739.33,1061.7,300.0,1.9687859093906002
2016-06-16,8358.03,14445.0,2295.88,1000.0,3094.67,8297.47,934.96,300.0,2.4555916830666553
2016-06-17,8414.51,14141.91,2163.22,1000.0,3110.36,8540.3,979.53,300.0,2.2084264902555306
2016-06-20,8457.93,12079.27,1891.92,1000.0,3112.67,6358.71,746.48,300.0,2.5344550423320116
2016-06-21,8350.76,13544.94,2127.3,1000.0,3106.32,8796.53,1072.34,300.0,1.9837924538858946
2016-06-22,8513.54,11722.05,1834.98,1000.0,3133.96,6648.71,813.49,300.0,2.255688453453638
2016-06-23,8495.78,13277.93,2064.46,1000.0,3117.32,6775.17,817.33,300.0,2.525858588330295
2016-06-24,8428.82,16243.56,2444.38,1000.0,3077.16,10479.22,1189.67,300.0,2.054670622945859
2016-06-27,8646.16,13979.42,2200.34,1000.0,3120.54,8326.73,1040.66,300.0,2.11436972690408
2016-06-28,8730.2,15899.87,2472.43,1000.0,3136.4,9202.46,1171.98,300.0,2.109617911568457
2016-06-29,8745.82,15312.53,2316.82,1000.0,3151.39,10372.37,1179.59,300.0,1.9640892174399582
2016-06-30,8741.1,13470.99,2089.04,1000.0,3153.92,7969.26,1006.28,300.0,2.076002703025003
2016-07-01,8710.52,12116.35,1876.54,1000.0,3154.2,7174.63,912.15,300.0,2.0572712821356136
2016-07-04,8874.07,14591.97,2173.11,1000.0,3204.7,13331.05,1498.95,300.0,1.449754828379866
2016-07-05,8914.84,15807.68,2405.7,1000.0,3207.38,13022.69,1438.99,300.0,1.6717975802472567
2016-07-06,8947.14,14540.97,2188.62,1000.0,3216.8,12489.75,1472.32,300.0,1.4865110845468377
2016-07-07,8954.28,16729.33,2569.85,1000.0,3209.95,11859.52,1404.89,300.0,1.8292179458890019
2016-07-08,8939.26,13316.62,2094.52,1000.0,3192.28,8973.49,1110.63,300.0,1.8858845880266153
2016-07-11,8875.0,14565.28,2260.31,1000.0,3203.33,13852.95,1552.88,300.0,1.4555599917572508
2016-07-12,8943.06,15132.43,2243.66,1000.0,3273.18,17253.42,1908.54,300.0,1.175589717794754
2016-07-13,9023.24,15368.62,2241.0,1000.0,3282.87,17519.61,1965.92,300.0,1.1399243102466021
2016-07-14,9042.76,13138.12,1961.95,1000.0,3276.76,10752.58,1280.9,300.0,1.5316964634241548
2016-07-15,8982.89,12314.56,1851.98,1000.0,3276.28,10266.5,1251.8,300.0,1.4794535868349576
2016-07-18,8937.86,11917.5,1775.43,1000.0,3262.02,11031.25,1297.86,300.0,1.367967269196986
2016-07-19,8996.83,11146.45,1654.6,1000.0,3248.23,8888.69,1071.09,300.0,1.5447814842823666
2016-07-20,8997.89,11369.18,1734.24,1000.0,3237.61,7270.13,913.67,300.0,1.898103253910055
2016-07-21,9007.55,12386.42,1870.59,1000.0,3252.52,8600.48,1074.64,300.0,1.7406666418521548
2016-07-22,8931.97,11971.96,1812.49,1000.0,3225.16,8602.91,1074.17,300.0,1.6873399927385795
2016-07-25,8925.34,11084.92,1665.98,1000.0,3230.89,7020.32,920.16,300.0,1.810532950791167
2016-07-26,9035.56,10861.8,1566.92,1000.0,3269.59,8105.11,1037.46,300.0,1.5103425674242863
2016-07-27,8602.92,18355.0,2614.87,1000.0,3218.24,16018.87,1869.28,300.0,1.3988648035607292
2016-07-28,8571.56,12490.53,1765.73,1000.0,3221.14,11278.0,1372.96,300.0,1.2860753408693626
2016-07-29,8501.09,9373.69,1311.43,1000.0,3203.93,8804.48,1037.87,300.0,1.2635782901519461
2016-08-01,8363.61,9296.34,1280.67,1000.0,3176.81,8700.35,988.19,300.0,1.2959754703042936
