date,scenario,position,return,nav,trade_count,stop_exit_count
2020-12-01,six_index_except_soy_original_conditions,^N225,0.013389007384579932,1.81122942032782,40,7
2020-12-02,six_index_except_soy_original_conditions,^N225,0.0005017783163521194,1.8121382559768795,40,7
2020-12-03,six_index_except_soy_original_conditions,^N225,0.0003129986936403206,1.812705452883696,40,7
2020-12-04,six_index_except_soy_original_conditions,^N225,-0.0021682310368845714,1.8087750886600236,40,7
2020-12-07,six_index_except_soy_original_conditions,^N225,-0.007618367577145735,1.794995175170227,40,7
2020-12-08,six_index_except_soy_original_conditions,^N225,-0.003027010388022222,1.7895617061285372,40,7
2020-12-09,six_index_except_soy_original_conditions,^N225,0.0132564443816372,1.813284931353338,40,7
2020-12-10,six_index_except_soy_original_conditions,^N225,-0.0023006696266819615,1.8091131617872531,40,7
2020-12-11,six_index_except_soy_original_conditions,^N225,-0.0038765051523100835,1.8021001252944728,40,7
2020-12-14,six_index_except_soy_original_conditions,^NDX,0.0029985878738891802,1.807503880877715,41,7
2020-12-15,six_index_except_soy_original_conditions,^NDX,0.010729233527328574,1.8268970121172048,41,7
2020-12-16,six_index_except_soy_original_conditions,^NDX,0.005735209085407256,1.8373746484592028,41,7
2020-12-17,six_index_except_soy_original_conditions,^NDX,0.006622857070614829,1.8495433181411194,41,7
2020-12-18,six_index_except_soy_original_conditions,^NDX,-0.0010884424383347246,1.8475301967021163,41,7
2020-12-21,six_index_except_soy_original_conditions,^NDX,-0.003761912851804383,1.840579949111046,41,7
2020-12-22,six_index_except_soy_original_conditions,^NDX,0.0021512408092267954,1.8445394798102182,41,7
2020-12-23,six_index_except_soy_original_conditions,399006.SZ,-0.005065431108762453,1.835196092147847,42,7
2020-12-24,six_index_except_soy_original_conditions,399006.SZ,-0.007814784142670006,1.82085443082824,42,7
2020-12-25,six_index_except_soy_original_conditions,399006.SZ,0.007107108838873222,1.8337954414478808,42,7
2020-12-28,six_index_except_soy_original_conditions,399006.SZ,0.0007073710136502598,1.835092615188125,42,7
2020-12-29,six_index_except_soy_original_conditions,399006.SZ,-0.010487052933996543,1.8158479017938611,42,7
2020-12-30,six_index_except_soy_original_conditions,399006.SZ,0.031119865236988842,1.872356843788555,42,7
2020-12-31,six_index_except_soy_original_conditions,399006.SZ,0.02265745573018796,1.9147796860878086,42,7
2021-01-04,six_index_except_soy_original_conditions,399006.SZ,0.03770914873404574,1.9869843980634232,42,7
2021-01-05,six_index_except_soy_original_conditions,159985.SZ,0.006453860196673045,1.999808117581495,43,7
2021-01-06,six_index_except_soy_original_conditions,159985.SZ,0.008600469116497367,2.0170074055356753,43,7
2021-01-07,six_index_except_soy_original_conditions,159985.SZ,-0.0031007751937984773,2.0107531190068824,43,7
2021-01-08,six_index_except_soy_original_conditions,159985.SZ,0.0038880248833592645,2.0185709771678733,43,7
2021-01-11,six_index_except_soy_original_conditions,159985.SZ,0.024012393493415995,2.0670416977660175,43,7
2021-01-12,six_index_except_soy_original_conditions,159985.SZ,0.00302571860816947,2.0732959842948104,43,7
2021-01-13,six_index_except_soy_original_conditions,399006.SZ,0.044494720965309265,2.165546710594504,44,7
2021-01-14,six_index_except_soy_original_conditions,399006.SZ,-0.013136289680288904,2.1370994616879377,44,7
2021-01-15,six_index_except_soy_original_conditions,399006.SZ,0.0002483832751074555,2.1376302814514623,44,7
2021-01-18,six_index_except_soy_original_conditions,399006.SZ,0.01917694514079815,2.1786235000901657,44,7
2021-01-19,six_index_except_soy_original_conditions,399006.SZ,-0.02054880343594523,2.1338553940258818,44,7
2021-01-20,six_index_except_soy_original_conditions,159985.SZ,0.03904826217355151,2.2171787388922515,45,7
2021-01-21,six_index_except_soy_original_conditions,399006.SZ,0.007716049382715973,2.234286599531852,46,7
2021-01-22,six_index_except_soy_original_conditions,399006.SZ,0.022692762265734467,2.284988734168545,46,7
2021-01-25,six_index_except_soy_original_conditions,399006.SZ,-0.0008926110263129949,2.282949128029425,46,7
2021-01-26,six_index_except_soy_original_conditions,399006.SZ,-0.02887566824204324,2.2170274463949857,46,7
2021-01-27,six_index_except_soy_original_conditions,399006.SZ,0.006959093748922784,2.2324559482383832,46,7
2021-01-28,six_index_except_soy_original_conditions,CASH,0.0,2.2324559482383832,47,8
2021-01-29,six_index_except_soy_original_conditions,^N225,0.0,2.2324559482383832,48,8
2021-02-01,six_index_except_soy_original_conditions,^N225,0.015459426577431712,2.266968437057525,48,8
2021-02-02,six_index_except_soy_original_conditions,399006.SZ,0.009651441761159285,2.288847950902172,49,8
2021-02-03,six_index_except_soy_original_conditions,399006.SZ,-0.0015273650898739444,2.2853520444459345,49,8
2021-02-04,six_index_except_soy_original_conditions,^NDX,-0.007201793976250426,2.268893409858632,50,8
2021-02-05,six_index_except_soy_original_conditions,^NDX,0.0031760683566186554,2.276099570422225,50,8
2021-02-08,six_index_except_soy_original_conditions,^NDX,0.00669360763880289,2.291334887893479,50,8
2021-02-09,six_index_except_soy_original_conditions,^NDX,-0.0005797328807661817,2.2900065257181206,50,8
2021-02-10,six_index_except_soy_original_conditions,^NDX,-0.002324129521667717,2.2846842539468875,50,8
2021-02-18,six_index_except_soy_original_conditions,^NDX,-0.0013005796468796849,2.2817128401066578,50,8
2021-02-19,six_index_except_soy_original_conditions,^NDX,-0.00415981313028968,2.2722213410748315,50,8
2021-02-22,six_index_except_soy_original_conditions,^NDX,-0.02629009761396628,2.2124844202174367,50,8
2021-02-23,six_index_except_soy_original_conditions,^N225,-0.0021953148597123606,2.2076273202928514,51,8
2021-02-24,six_index_except_soy_original_conditions,^N225,-0.016060804071946877,2.172171050437751,51,8
2021-02-25,six_index_except_soy_original_conditions,^N225,0.01673548618968912,2.2085233890539944,51,8
2021-02-26,six_index_except_soy_original_conditions,^N225,-0.039851797411834644,2.120509762374116,51,8
2021-03-01,six_index_except_soy_original_conditions,^N225,0.02407961055107899,2.1715708116218457,51,8
2021-03-02,six_index_except_soy_original_conditions,^N225,-0.008607550630404415,2.1528789059133024,51,8
2021-03-03,six_index_except_soy_original_conditions,^N225,0.005132236650595923,2.1639279899385255,51,8
2021-03-04,six_index_except_soy_original_conditions,^N225,-0.021279072863758963,2.117881608568696,51,8
2021-03-05,six_index_except_soy_original_conditions,^N225,-0.002274068917169414,2.113065399832405,51,8
2021-03-08,six_index_except_soy_original_conditions,^N225,-0.00419446261644929,2.1042022260066955,51,8
2021-03-09,six_index_except_soy_original_conditions,^GDAXI,0.00990456726796718,2.125043438499585,52,8
2021-03-10,six_index_except_soy_original_conditions,^GDAXI,0.007086160994412394,2.1401018384249126,52,8
2021-03-11,six_index_except_soy_original_conditions,^GDAXI,0.0020040679106274606,2.144390747844775,52,8
2021-03-12,six_index_except_soy_original_conditions,^GDAXI,-0.004598682691363543,2.134529375229141,52,8
2021-03-15,six_index_except_soy_original_conditions,^GDAXI,-0.002825032808776773,2.128499259712821,52,8
2021-03-16,six_index_except_soy_original_conditions,^GDAXI,0.006649427011281572,2.1426525601838486,52,8
2021-03-17,six_index_except_soy_original_conditions,^GDAXI,0.002681096255561677,2.148397217939927,52,8
2021-03-18,six_index_except_soy_original_conditions,^GDAXI,0.012256899059331916,2.174729905779566,52,8
2021-03-19,six_index_except_soy_original_conditions,^GDAXI,-0.010457806977493656,2.1519870001967405,52,8
2021-03-22,six_index_except_soy_original_conditions,^GDAXI,0.002476572118015108,2.1573165511997585,52,8
2021-03-23,six_index_except_soy_original_conditions,^GDAXI,0.00032813682312782255,2.15802444619935,52,8
2021-03-24,six_index_except_soy_original_conditions,^GDAXI,-0.003521335018171201,2.150425319146879,52,8
2021-03-25,six_index_except_soy_original_conditions,^GDAXI,0.0007508836786001005,2.1520400384210747,52,8
2021-03-26,six_index_except_soy_original_conditions,^GDAXI,0.008725595639352823,2.1708178695960343,52,8
2021-03-29,six_index_except_soy_original_conditions,^GDAXI,0.004663338170147968,2.1809411274277606,52,8
2021-03-30,six_index_except_soy_original_conditions,^GDAXI,0.012882591149150135,2.209037300292779,52,8
2021-03-31,six_index_except_soy_original_conditions,^GDAXI,-1.8023508250530895e-05,2.2089974856907713,52,8
2021-04-01,six_index_except_soy_original_conditions,^GDAXI,0.006585010677657044,2.2235437577209627,52,8
2021-04-02,six_index_except_soy_original_conditions,^GDAXI,0.0,2.2235437577209627,52,8
2021-04-06,six_index_except_soy_original_conditions,^GDAXI,0.006984085448871635,2.239073177324191,52,8
2021-04-07,six_index_except_soy_original_conditions,^GDAXI,-0.00238743841871214,2.2337275279983397,52,8
2021-04-08,six_index_except_soy_original_conditions,^GDAXI,0.001734232406704228,2.2376013306651417,52,8
2021-04-09,six_index_except_soy_original_conditions,^GDAXI,0.0020707184126154132,2.242234772940643,52,8
2021-04-12,six_index_except_soy_original_conditions,^GDAXI,-0.0012577100446288236,2.239414691744299,52,8
2021-04-13,six_index_except_soy_original_conditions,^GDAXI,0.0012724516307920375,2.242264238620829,52,8
2021-04-14,six_index_except_soy_original_conditions,^NDX,-0.0016548092834705042,2.2385537189427653,53,8
2021-04-15,six_index_except_soy_original_conditions,^NDX,0.01610270357612098,2.274600485918124,53,8
2021-04-16,six_index_except_soy_original_conditions,^NDX,0.0011207409910269917,2.2771497239209024,53,8
2021-04-19,six_index_except_soy_original_conditions,^NDX,-0.009559969611061092,2.2553802417603825,53,8
2021-04-20,six_index_except_soy_original_conditions,^NDX,-0.007073083970218219,2.23942774792564,53,8
2021-04-21,six_index_except_soy_original_conditions,^NDX,0.009113466121923208,2.2598366968388555,53,8
2021-04-22,six_index_except_soy_original_conditions,^NDX,-0.01239958193624846,2.231815666553861,53,8
2021-04-23,six_index_except_soy_original_conditions,^NDX,0.013012308466742617,2.2608567404479687,53,8
2021-04-26,six_index_except_soy_original_conditions,^NDX,0.0060768273543738704,2.2745955765326435,53,8
2021-04-27,six_index_except_soy_original_conditions,^NDX,-0.004696929314837783,2.263911961889827,53,8
2021-04-28,six_index_except_soy_original_conditions,399006.SZ,-0.00420193256159862,2.2543991565005697,54,8
2021-04-29,six_index_except_soy_original_conditions,399006.SZ,0.0002727018111412516,2.2550139352335825,54,8
2021-04-30,six_index_except_soy_original_conditions,399006.SZ,0.013101619323247382,2.284558269381631,54,8
2021-05-06,six_index_except_soy_original_conditions,399006.SZ,-0.024773150970797908,2.227962562472655,54,8
2021-05-07,six_index_except_soy_original_conditions,CASH,0.0,2.227962562472655,55,9
2021-05-10,six_index_except_soy_original_conditions,159985.SZ,0.0,2.227962562472655,56,9
2021-05-11,six_index_except_soy_original_conditions,159985.SZ,-0.004542013626040897,2.217843126155595,56,9
2021-05-12,six_index_except_soy_original_conditions,159985.SZ,0.029657794676806182,2.2836194622164836,56,9
2021-05-13,six_index_except_soy_original_conditions,159985.SZ,-0.02363367799113736,2.229649135192165,56,9
2021-05-14,six_index_except_soy_original_conditions,399006.SZ,-0.024205748865355536,2.175678808167846,57,9
2021-05-17,six_index_except_soy_original_conditions,399006.SZ,0.026018641405368914,2.2322870148908254,57,9
2021-05-18,six_index_except_soy_original_conditions,399006.SZ,-0.007266200198917883,2.2160667705391837,57,9
2021-05-19,six_index_except_soy_original_conditions,399006.SZ,0.007961073915723649,2.233709041901625,57,9
2021-05-20,six_index_except_soy_original_conditions,399006.SZ,0.009275878055326814,2.2544286545853853,57,9
2021-05-21,six_index_except_soy_original_conditions,399006.SZ,-0.009656809842984004,2.23265806576348,57,9
2021-05-24,six_index_except_soy_original_conditions,GC=F,0.008488630160328858,2.2516102743582214,58,9
2021-05-25,six_index_except_soy_original_conditions,GC=F,0.007163323875032379,2.2677392879937996,58,9
2021-05-26,six_index_except_soy_original_conditions,GC=F,0.0016859350315305832,2.2715625491018065,58,9
2021-05-27,six_index_except_soy_original_conditions,GC=F,-0.0029454044666445967,2.2648718786234197,58,9
2021-05-28,six_index_except_soy_original_conditions,GC=F,0.0035870913136444305,2.2729961808657473,58,9
2021-05-31,six_index_except_soy_original_conditions,GC=F,0.0,2.2729961808657473,58,9
2021-06-01,six_index_except_soy_original_conditions,399006.SZ,0.00021026250410649538,2.2734741067345605,59,9
2021-06-02,six_index_except_soy_original_conditions,399006.SZ,-0.017313409282001868,2.2341125190326316,59,9
2021-06-03,six_index_except_soy_original_conditions,399006.SZ,-0.012715702373631843,2.2057042091714076,59,9
2021-06-04,six_index_except_soy_original_conditions,399006.SZ,0.012751514038499279,2.233830277359434,59,9
2021-06-07,six_index_except_soy_original_conditions,399006.SZ,-0.004431180652166078,2.223931771854176,59,9
2021-06-08,six_index_except_soy_original_conditions,399006.SZ,-0.006093623358956579,2.2103799692604795,59,9
2021-06-09,six_index_except_soy_original_conditions,399006.SZ,-0.0002948352285587763,2.209728271377041,59,9
2021-06-10,six_index_except_soy_original_conditions,399006.SZ,0.024280793601298534,2.263382227449301,59,9
2021-06-11,six_index_except_soy_original_conditions,399006.SZ,0.003952902890708376,2.2723291575989637,59,9
2021-06-15,six_index_except_soy_original_conditions,399006.SZ,-0.01100771114890875,2.2473160145968714,59,9
2021-06-16,six_index_except_soy_original_conditions,CASH,0.0,2.2473160145968714,60,10
2021-06-17,six_index_except_soy_original_conditions,^NDX,0.0,2.2473160145968714,61,10
2021-06-18,six_index_except_soy_original_conditions,^NDX,-0.008064884776968873,2.2291916698817107,61,10
2021-06-21,six_index_except_soy_original_conditions,^NDX,0.006238648424907067,2.243098812981834,61,10
2021-06-22,six_index_except_soy_original_conditions,^NDX,0.009421184256662718,2.2642314602048375,61,10
2021-06-23,six_index_except_soy_original_conditions,^NDX,0.00026770848516832757,2.2648376141791196,61,10
2021-06-24,six_index_except_soy_original_conditions,^NDX,0.006425541749088826,2.2793904228239343,61,10
2021-06-25,six_index_except_soy_original_conditions,^NDX,-0.0014464938990504939,2.276093298483765,61,10
2021-06-28,six_index_except_soy_original_conditions,^NDX,0.01253388142685119,2.3046215820034113,61,10
2021-06-29,six_index_except_soy_original_conditions,^NDX,0.003288784542793355,2.3122009858392922,61,10
2021-06-30,six_index_except_soy_original_conditions,^NDX,-0.0012317644447684684,2.309352898875777,61,10
2021-07-01,six_index_except_soy_original_conditions,^NDX,0.0003607057513981271,2.3101858957484094,61,10
2021-07-02,six_index_except_soy_original_conditions,^NDX,0.011509581380075184,2.3367751683186277,61,10
2021-07-05,six_index_except_soy_original_conditions,^NDX,0.0,2.3367751683186277,61,10
2021-07-06,six_index_except_soy_original_conditions,^NDX,0.00398777462614941,2.3460937010418648,61,10
2021-07-07,six_index_except_soy_original_conditions,^NDX,0.0016352697300148211,2.349930197054957,61,10
2021-07-08,six_index_except_soy_original_conditions,^NDX,-0.005968748633867871,2.3359040544016003,61,10
2021-07-09,six_index_except_soy_original_conditions,^NDX,0.007060807586044993,2.3523974234691925,61,10
2021-07-12,six_index_except_soy_original_conditions,^NDX,0.003493827788271231,2.3606162949563667,61,10
2021-07-13,six_index_except_soy_original_conditions,^NDX,-0.0002251400873477527,2.3600848255975255,61,10
2021-07-14,six_index_except_soy_original_conditions,^NDX,0.0017412565737819907,2.36419433881478,61,10
2021-07-15,six_index_except_soy_original_conditions,^NDX,-0.007097105652615787,2.3474154018088957,61,10
2021-07-16,six_index_except_soy_original_conditions,399006.SZ,-0.007658865686545724,2.3294368625359128,62,10
2021-07-19,six_index_except_soy_original_conditions,399006.SZ,0.004917225399685643,2.3408912286433385,62,10
2021-07-20,six_index_except_soy_original_conditions,159985.SZ,0.004135350410286787,2.3505716341461453,63,10
2021-07-21,six_index_except_soy_original_conditions,159985.SZ,-0.006787330316742168,2.334617528032031,63,10
2021-07-22,six_index_except_soy_original_conditions,159985.SZ,-0.014426727410781992,2.3009366373466795,63,10
2021-07-23,six_index_except_soy_original_conditions,159985.SZ,-0.009244992295839749,2.2796644958611942,63,10
2021-07-26,six_index_except_soy_original_conditions,CASH,0.0,2.2796644958611942,64,11
