date,lookback,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav
2026-02-05,10,0.0027750556581997987,0.0027750556581997987,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.12574129351926921,4.4537681889423855
2026-02-06,10,-0.0024720976993610755,-0.0024720976993610755,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.1576479759849681,4.442758038849013
2026-02-09,10,0.00566033271019184,0.00566033271019184,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.30707772291406304,4.467905527499778
2026-02-10,10,0.0006699748994716259,0.0006699748994716259,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.3992976239602745,4.4708989120564135
2026-02-11,10,0.0011116018310648457,0.0011116018310648457,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.51098168779616,4.475868771473562
2026-02-12,10,-0.007738069421032945,-0.005749568558149232,0.0,0.002,2.0,1.H00905,1.H20955,1.H00905,0.5930395228797833,4.441234188200466
2026-02-13,10,-0.014718510401067975,-0.014718510401067975,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.40528084758829946,4.375865836607859
2026-02-24,10,0.011244548053798376,0.011244548053798376,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.465191281027587,4.42507047028457
2026-02-25,10,0.016042965510887353,0.016042965510887353,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,1.255663070720093,4.496061723222591
2026-02-26,10,0.003477955317436665,0.003477955317436665,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,1.9704343640254511,4.511698825000397
2026-02-27,10,0.011832258671812479,0.011832258671812479,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,2.8085733641420436,4.565082412547114
2026-03-02,10,-1.3954526848602988e-05,-1.3954526848602988e-05,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,3.0323910392707423,4.565018708982022
2026-03-03,10,-0.04542287178866955,-0.043509891571813175,0.0,0.002,2.0,1.H20955,1.H00905,1.H20955,0.3728884476265025,4.357662449451054
2026-03-04,10,-0.013789867992071825,-0.013789867992071825,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.08854296772863397,4.297570859519115
2026-03-05,10,0.00022087652744295916,0.00022087652744295916,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.008795909447704309,4.2985200920470055
2026-03-06,10,0.007544661768357663,0.007544661768357663,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.008849503584328223,4.33095097224599
2026-03-09,10,-0.00031468974277726325,-0.00031468974277726325,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.002440051220419518,4.329588066398553
2026-03-10,10,-0.00024440919302737285,-0.00024440919302737285,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.0010255546762625478,4.328529875273103
2026-03-11,10,0.008509449385969203,0.010530510406782767,0.0,0.002,2.0,0.399606,1.H20955,0.399606,0.22376365963305297,4.365363281162395
2026-03-12,10,-0.009553865707330744,-0.009553865707330744,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.151956888666139,4.323657186610457
2026-03-13,10,-0.0021831330542112504,-0.0021831330542112504,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.7348456644028976,4.314218067691289
2026-03-16,10,0.01411923698357298,0.01411923698357298,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.7809638890044877,4.375131534987835
2026-03-17,10,-0.02488005609902222,-0.02292590791485194,0.0,0.002,2.0,1.H20955,0.399606,1.H20955,0.6291301967052072,4.266278016956736
2026-03-18,10,-0.006438122454992201,-0.004447016487968081,0.0,0.002,2.0,0.399606,1.H20955,0.399606,0.3178464728045343,4.238811196656528
2026-03-19,10,-0.011136925971246603,-0.011136925971246603,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.03393671198622555,4.191603870153273
2026-03-20,10,0.012995862474992181,0.012995862474992181,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.03867799223421948,4.24607737759943
2026-03-23,10,-0.03583358446296825,-0.03486845291588414,0.0,0.001,1.0,cash,0.399606,cash,,4.093925205252922
2026-03-24,10,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,4.0944211841695495
2026-03-25,10,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,4.094917223174008
2026-03-26,10,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,4.095413322273577
2026-03-27,10,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,4.0959094814755375
2026-03-30,10,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,4.09640570078717
2026-03-31,10,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H20955,cash,1.H20955,0.0005165805461655901,4.092805078235543
2026-04-01,10,-0.001236999784627657,0.0007645292739202336,0.0,0.002,2.0,1.H00852,1.H20955,1.H00852,0.02960872661099639,4.0877422792352425
2026-04-02,10,-0.020090030152621674,-0.01812628271805783,0.0,0.002,2.0,1.H20955,1.H00852,1.H20955,0.09028431284165112,4.00561941358926
2026-04-03,10,-0.017493017867829308,-0.015524065999828918,0.0,0.002,2.0,1.H00016,1.H20955,1.H00016,0.012922811111140272,3.935549041615619
2026-04-07,10,-0.0010269041295674075,-2.6931060628010428e-05,0.0,0.001,1.0,cash,1.H00016,cash,,3.9315076100526687
2026-04-08,10,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H00016,cash,1.H00016,0.12636384743287177,3.928051928170395
2026-04-09,10,-0.009657814157828293,-0.0076731604787858565,0.0,0.002,2.0,1.H00852,1.H00016,1.H00852,0.4200894209865882,3.8901155326458263
2026-04-10,10,0.007687385112437717,0.009706798709857356,0.0,0.002,2.0,0.399606,1.H00852,0.399606,3.853795744405654,3.920020348877151
2026-04-13,10,0.008019432808814786,0.008019432808814786,0.0,0.0,0.0,0.399606,0.399606,0.399606,16.83573924149565,3.951456688674158
2026-04-14,10,0.023612692697781767,0.023612692697781767,0.0,0.0,0.0,0.399606,0.399606,0.399606,48.510907149892574,4.044761221172415
2026-04-15,10,-0.012037018265858457,-0.012037018265858457,0.0,0.0,0.0,0.399606,0.399606,0.399606,40.35638489031137,3.9960743564721266
2026-04-16,10,0.03166729081274089,0.03166729081274089,0.0,0.0,0.0,0.399606,0.399606,0.399606,51.171165875521886,4.122619205227866
2026-04-17,10,0.01434566845345242,0.01434566845345242,0.0,0.0,0.0,0.399606,0.399606,0.399606,47.30749257844783,4.181760933505901
2026-04-20,10,-0.00019608708227325522,-0.00019608708227325522,0.0,0.0,0.0,0.399606,0.399606,0.399606,27.542224186101343,4.180940944205685
