date,return,nav,filtered_assets,w_QQQ,w_EMXC,w_EFA,w_GLD,w_TLT,w_DBC,w_BTC-USD,w_BIL
2004-09-27,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-09-28,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-09-29,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-09-30,0.0,1.0,TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-04,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-05,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-06,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-07,0.0,1.0,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-11,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-12,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-13,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-14,0.0,1.0,TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-18,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-19,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-20,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-21,0.0,1.0,TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-22,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-25,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-26,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-27,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-28,0.0,1.0,EFA|QQQ|EMXC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-10-29,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-02,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-03,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-04,0.0,1.0,EFA|EMXC|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-05,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-09,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-10,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-11,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-12,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-16,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-17,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-18,0.0,1.0,EMXC|QQQ|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-19,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-22,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-23,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-24,0.0,1.0,EFA|EMXC|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-26,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-29,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-11-30,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-02,0.0,1.0,EFA|EMXC|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-03,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-06,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-07,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-09,0.0,1.0,EFA|EMXC|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-10,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-13,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-14,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-16,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-17,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-20,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-21,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-22,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-23,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-27,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-28,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-29,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-30,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004-12-31,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-03,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-04,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-05,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-06,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-07,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-10,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-11,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-12,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-13,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-14,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-18,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-19,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-20,0.0,1.0,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-21,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-24,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-25,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-26,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-27,0.0,1.0,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-28,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-01-31,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-02,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-03,0.0,1.0,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-04,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-07,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-09,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-10,0.0,1.0,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-11,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-14,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-16,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-17,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-18,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-22,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-23,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-24,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-25,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-02-28,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-02,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-03,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-04,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-07,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-09,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-10,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-11,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-14,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-16,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-17,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-18,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-21,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-22,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-23,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-24,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-28,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-29,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-30,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-03-31,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-04,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-05,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-06,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-07,0.0,1.0,EMXC|EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-11,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-12,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-13,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-14,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-18,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-19,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-20,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-21,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-22,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-25,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-26,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-27,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-28,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-04-29,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-02,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-03,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-04,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-05,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-06,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-09,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-10,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-11,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-12,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-13,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-16,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-17,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-18,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-19,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-20,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-23,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-24,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-25,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-26,0.0,1.0,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-27,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-05-31,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-01,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-02,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-03,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-06,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-07,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-08,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-09,0.0,1.0,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-10,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-13,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-14,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-15,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-06-16,-0.0016711881918318738,0.9983288118081681,EMXC,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-17,0.005221711582662714,1.0035417969280926,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-20,-0.00557202915503463,0.9979500327773134,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-21,0.012330268593235827,1.0102550247240862,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-22,0.014861824478107355,1.0252692575796616,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-23,-0.00539937800716328,1.0197334412988652,EMXC,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-24,0.006509219030165214,1.0263711096206636,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-27,0.0027299700105622993,1.0291730719696355,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-28,-0.0069323655721051924,1.0220384679977754,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-29,-0.0035437458075471273,1.0184166234616565,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-06-30,0.01131818588467115,1.0299432521140346,EMXC,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-07-01,-0.016407623809313154,1.013044330688407,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-07-05,-0.01201560071569252,1.0008719945035591,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-07-06,0.006293835906820977,1.0071713186006972,,0.0,0.0,0.35683587243510984,0.0,1.3143523193967754,0.0,0.0,0.32881180816811467
2005-07-07,0.0004193056506764936,1.0075936312257858,EMXC|EFA,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-08,-0.005453743112023179,1.0020984743997698,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-11,0.0,1.0020984743997698,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-12,-0.007440878078650015,0.99464198182896,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-13,-0.001975407000131657,0.9926771590954303,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-14,-0.003394581673470509,0.9893074354034922,EMXC|EFA,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-15,0.003544927226238226,0.9928144582663739,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-18,-0.009897288312177843,0.982988287332413,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-19,0.004701540782504177,0.9876098468540302,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-20,0.007237614251751845,0.9947577859567914,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-21,-0.018070819552799433,0.976781697508024,EMXC|EFA,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-22,0.010306132591544781,0.986848539195536,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-25,-0.004828744227679316,0.9820833000083017,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-26,0.0021386985506393064,0.9841836801386366,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-27,-0.002135261309210823,0.9820821908052798,,0.0,0.0,0.0,0.0,1.3285887426003264,0.0,0.0,0.6714112573996739
2005-07-28,0.010485631140791485,0.9923799424080044,EMXC|TLT|EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-07-29,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-01,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-02,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-03,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-04,0.0,0.9923799424080044,EMXC|EFA|TLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-05,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-08,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-09,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-10,0.0,0.9923799424080044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-08-11,-0.001761776385682312,0.9906315908598452,EMXC,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-12,0.011957239005403242,1.0024768095580592,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-15,-0.002942833756041985,0.9995266869632424,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-16,0.005807277375366349,1.005331215678519,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-17,-0.010153173174176633,0.9951239137483295,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-18,0.006416740321640857,1.0015093654907075,EMXC,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-19,0.0016408157953973213,1.003152657876843,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-22,0.0025315525585645204,1.005692191554522,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-23,0.004845318794828302,1.0105650908320731,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-24,-0.0025273046644601616,1.0080110849642727,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-25,0.0058375928462943705,1.0138954432628455,EMXC,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-26,-0.0016304904154208488,1.0122422964603666,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-29,0.0015741085134350907,1.0138356756768838,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-30,0.00779890814754669,1.0217424869881937,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-08-31,0.01830807801824741,1.0404486281545318,,0.0,0.0,0.36535151602459714,0.0,1.3964248696577044,0.0,0.0,0.23822361431769842
2005-09-01,-0.004215210305463013,1.03606291837483,EMXC,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-02,0.0023054739154033665,1.0384515344078598,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-06,-0.006941788184076647,1.031242823816571,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-07,-0.014964348948303341,1.015810946350546,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-08,-0.0006582258525438256,1.0151423133243611,EMXC,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-09,0.008692562207121002,1.0239665010320138,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-12,-0.012684107834501912,1.010978399514006,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-13,0.005872708586762032,1.0169155810418629,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-14,-0.0055533800781968345,1.011268262312897,,0.0,0.0,0.29525251090800847,0.0,1.5017681025408338,0.0,0.0,0.20297938655115758
2005-09-15,-0.013937124130137923,0.9971740910121732,EMXC|EFA|GLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-09-16,0.0,0.9971740910121732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-09-19,0.0,0.9971740910121732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-09-20,0.0,0.9971740910121732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2005-09-21,0.0,0.9971740910121732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
