date,window,variant,drawdown
2022-03-04,10Y,allowed_top5_only,-0.03733004010361074
2022-03-07,10Y,allowed_top5_only,-0.03101468394912721
2022-03-08,10Y,allowed_top5_only,-0.04558241473649838
2022-03-09,10Y,allowed_top5_only,-0.04741313340853126
2022-03-10,10Y,allowed_top5_only,-0.03514030287418335
2022-03-11,10Y,allowed_top5_only,-0.030084815078423754
2022-03-14,10Y,allowed_top5_only,-0.03679058250675227
2022-03-15,10Y,allowed_top5_only,-0.014579994367333926
2022-03-16,10Y,allowed_top5_only,-0.004173221016158135
2022-03-17,10Y,allowed_top5_only,0.0
2022-03-18,10Y,allowed_top5_only,-0.006645165052377444
2022-03-21,10Y,allowed_top5_only,-0.007531261032133418
2022-03-22,10Y,allowed_top5_only,-0.019949976256974034
2022-03-23,10Y,allowed_top5_only,-0.016373001403139353
2022-03-24,10Y,allowed_top5_only,-0.012041801233749427
2022-03-25,10Y,allowed_top5_only,-0.023937226760898045
2022-03-28,10Y,allowed_top5_only,-0.04077616960636954
2022-03-29,10Y,allowed_top5_only,-0.03708103287412978
2022-03-30,10Y,allowed_top5_only,-0.019414880928094846
2022-03-31,10Y,allowed_top5_only,-0.024351507348443713
2022-04-01,10Y,allowed_top5_only,-0.027400164604935218
2022-04-06,10Y,allowed_top5_only,-0.028282825981160165
2022-04-07,10Y,allowed_top5_only,-0.028282825981160165
2022-04-08,10Y,allowed_top5_only,-0.028282825981160165
2022-04-11,10Y,allowed_top5_only,-0.028282825981160165
2022-04-12,10Y,allowed_top5_only,-0.02516685638678917
2022-04-13,10Y,allowed_top5_only,-0.0023430645811908235
2022-04-14,10Y,allowed_top5_only,0.0
2022-04-15,10Y,allowed_top5_only,0.0
2022-04-18,10Y,allowed_top5_only,-0.03361254802287583
2022-04-19,10Y,allowed_top5_only,-0.04873141526269331
2022-04-20,10Y,allowed_top5_only,-0.038586029715448444
2022-04-21,10Y,allowed_top5_only,-0.005418021858982991
2022-04-22,10Y,allowed_top5_only,0.0
2022-04-25,10Y,allowed_top5_only,0.0
2022-04-26,10Y,allowed_top5_only,0.0
2022-04-27,10Y,allowed_top5_only,-0.032852227287594515
2022-04-28,10Y,allowed_top5_only,-0.015321410307397754
2022-04-29,10Y,allowed_top5_only,-0.04146653888773999
2022-05-05,10Y,allowed_top5_only,-0.05745821630989956
2022-05-06,10Y,allowed_top5_only,-0.07089270600821918
2022-05-09,10Y,allowed_top5_only,-0.0864925923927079
2022-05-10,10Y,allowed_top5_only,-0.08717680383831794
2022-05-11,10Y,allowed_top5_only,-0.08717680383831794
2022-05-12,10Y,allowed_top5_only,-0.09588488714029852
2022-05-13,10Y,allowed_top5_only,-0.1031669851406315
2022-05-16,10Y,allowed_top5_only,-0.1041445384309655
2022-05-17,10Y,allowed_top5_only,-0.10196745316576472
2022-05-18,10Y,allowed_top5_only,-0.09896421112497655
2022-05-19,10Y,allowed_top5_only,-0.09295362293585019
2022-05-20,10Y,allowed_top5_only,-0.09949439680744665
2022-05-23,10Y,allowed_top5_only,-0.08477739641960358
2022-05-24,10Y,allowed_top5_only,-0.10115830717354979
2022-05-25,10Y,allowed_top5_only,-0.09162631585432723
2022-05-26,10Y,allowed_top5_only,-0.08772445721511257
2022-05-27,10Y,allowed_top5_only,-0.09411444901618882
2022-05-30,10Y,allowed_top5_only,-0.0899958361289136
2022-05-31,10Y,allowed_top5_only,-0.0908227560041428
2022-06-01,10Y,allowed_top5_only,-0.08501475936904623
2022-06-02,10Y,allowed_top5_only,-0.07563033776553363
2022-06-06,10Y,allowed_top5_only,-0.06698506553025174
2022-06-07,10Y,allowed_top5_only,-0.07297351315598155
2022-06-08,10Y,allowed_top5_only,-0.07973690243645881
2022-06-09,10Y,allowed_top5_only,-0.08042617385241235
2022-06-10,10Y,allowed_top5_only,-0.08042617385241235
2022-06-13,10Y,allowed_top5_only,-0.06957747853545915
2022-06-14,10Y,allowed_top5_only,-0.0794829608310057
2022-06-15,10Y,allowed_top5_only,-0.08244323105823859
2022-06-16,10Y,allowed_top5_only,-0.06887766578082077
2022-06-17,10Y,allowed_top5_only,-0.05769522801614002
2022-06-20,10Y,allowed_top5_only,-0.0357085150696399
2022-06-21,10Y,allowed_top5_only,-0.042207445012607425
2022-06-22,10Y,allowed_top5_only,-0.036703097294048304
2022-06-23,10Y,allowed_top5_only,-0.021701669150068992
2022-06-24,10Y,allowed_top5_only,-0.012028226379276918
2022-06-27,10Y,allowed_top5_only,-0.022695261645991116
2022-06-28,10Y,allowed_top5_only,-0.037292589167562507
2022-06-29,10Y,allowed_top5_only,-0.04409786560578344
2022-06-30,10Y,allowed_top5_only,-0.040976419654132235
2022-07-01,10Y,allowed_top5_only,-0.05017794767990669
2022-07-04,10Y,allowed_top5_only,-0.04336626977173841
2022-07-05,10Y,allowed_top5_only,-0.045243983796148246
2022-07-06,10Y,allowed_top5_only,-0.03778065825099153
2022-07-07,10Y,allowed_top5_only,-0.0242672782962432
2022-07-08,10Y,allowed_top5_only,-0.02875017140646896
2022-07-11,10Y,allowed_top5_only,-0.03412207180726201
2022-07-12,10Y,allowed_top5_only,-0.04734559664009863
2022-07-13,10Y,allowed_top5_only,-0.04851915791610184
2022-07-14,10Y,allowed_top5_only,-0.01781345982653937
2022-07-15,10Y,allowed_top5_only,-0.02035959561033618
2022-07-18,10Y,allowed_top5_only,-0.02043652597954615
2022-07-19,10Y,allowed_top5_only,-0.006157123054774449
2022-07-20,10Y,allowed_top5_only,0.0
2022-07-21,10Y,allowed_top5_only,0.0
2022-07-22,10Y,allowed_top5_only,-0.01155360429551
2022-07-25,10Y,allowed_top5_only,-0.02107664434572165
2022-07-26,10Y,allowed_top5_only,-0.015168439920230425
2022-07-27,10Y,allowed_top5_only,0.0
2022-07-28,10Y,allowed_top5_only,0.0
2022-07-29,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-01,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-02,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-03,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-04,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-05,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-08,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-09,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-10,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-11,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-12,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-15,10Y,allowed_top5_only,-0.0013085855985800476
2022-08-16,10Y,allowed_top5_only,-0.004392095786533989
2022-08-17,10Y,allowed_top5_only,-0.02180472555619206
2022-08-18,10Y,allowed_top5_only,-0.025931682972783587
2022-08-19,10Y,allowed_top5_only,-0.021796814662414787
2022-08-22,10Y,allowed_top5_only,-0.026823383857532135
2022-08-23,10Y,allowed_top5_only,-0.028752752984295693
2022-08-24,10Y,allowed_top5_only,-0.0300955196433621
2022-08-25,10Y,allowed_top5_only,-0.0300955196433621
2022-08-26,10Y,allowed_top5_only,-0.0300955196433621
2022-08-29,10Y,allowed_top5_only,-0.0300955196433621
2022-08-30,10Y,allowed_top5_only,-0.0300955196433621
2022-08-31,10Y,allowed_top5_only,0.0
2022-09-01,10Y,allowed_top5_only,-0.0054883001864222125
2022-09-02,10Y,allowed_top5_only,-0.02091749304343138
2022-09-05,10Y,allowed_top5_only,-0.02738844281875008
2022-09-06,10Y,allowed_top5_only,-0.03557556746437296
2022-09-07,10Y,allowed_top5_only,-0.04584347722227289
2022-09-08,10Y,allowed_top5_only,-0.02944042486025855
2022-09-09,10Y,allowed_top5_only,-0.021233577789274705
2022-09-13,10Y,allowed_top5_only,-0.017919575910474217
2022-09-14,10Y,allowed_top5_only,-0.008052087435664212
2022-09-15,10Y,allowed_top5_only,0.0
2022-09-16,10Y,allowed_top5_only,-0.000553679971506682
2022-09-19,10Y,allowed_top5_only,0.0
2022-09-20,10Y,allowed_top5_only,-0.009439259707449299
2022-09-21,10Y,allowed_top5_only,-0.0024498886985722113
2022-09-22,10Y,allowed_top5_only,-0.005969786797787036
2022-09-23,10Y,allowed_top5_only,0.0
2022-09-26,10Y,allowed_top5_only,-0.01440375071804445
2022-09-27,10Y,allowed_top5_only,-0.026115104294071823
2022-09-28,10Y,allowed_top5_only,-0.01210066634764162
2022-09-29,10Y,allowed_top5_only,-0.02172894063421482
2022-09-30,10Y,allowed_top5_only,-0.0088326867735814
2022-10-10,10Y,allowed_top5_only,-0.010490194956508714
2022-10-11,10Y,allowed_top5_only,-0.01670356854912214
2022-10-12,10Y,allowed_top5_only,-0.03560764995693133
2022-10-13,10Y,allowed_top5_only,-0.05316439769902659
2022-10-14,10Y,allowed_top5_only,-0.0535390697108864
2022-10-17,10Y,allowed_top5_only,-0.05432563176039906
2022-10-18,10Y,allowed_top5_only,-0.05432563176039906
2022-10-19,10Y,allowed_top5_only,-0.046148944082818666
2022-10-20,10Y,allowed_top5_only,-0.048387775455562165
2022-10-21,10Y,allowed_top5_only,-0.04568918163970781
2022-10-24,10Y,allowed_top5_only,-0.032704267356675976
2022-10-25,10Y,allowed_top5_only,-0.04280278108545188
2022-10-26,10Y,allowed_top5_only,-0.02105990155469506
2022-10-27,10Y,allowed_top5_only,-0.027860707663558526
2022-10-28,10Y,allowed_top5_only,-0.04167394282213477
2022-10-31,10Y,allowed_top5_only,-0.02229670875470091
2022-11-01,10Y,allowed_top5_only,-0.04181448784697195
2022-11-02,10Y,allowed_top5_only,-0.038524600898643624
2022-11-03,10Y,allowed_top5_only,-0.02252101314048649
2022-11-04,10Y,allowed_top5_only,-0.0327528452714011
2022-11-07,10Y,allowed_top5_only,-0.03547069365056599
2022-11-08,10Y,allowed_top5_only,-0.031505762461538245
2022-11-09,10Y,allowed_top5_only,-0.027494918868722906
2022-11-10,10Y,allowed_top5_only,-0.03663867730710346
2022-11-11,10Y,allowed_top5_only,-0.05810157465640853
2022-11-14,10Y,allowed_top5_only,-0.058915899555662454
2022-11-15,10Y,allowed_top5_only,-0.058915899555662454
2022-11-16,10Y,allowed_top5_only,-0.058915899555662454
2022-11-17,10Y,allowed_top5_only,-0.058915899555662454
2022-11-18,10Y,allowed_top5_only,-0.06623095319825945
2022-11-21,10Y,allowed_top5_only,-0.067158697634077
2022-11-22,10Y,allowed_top5_only,-0.067158697634077
2022-11-23,10Y,allowed_top5_only,-0.06528596063960412
2022-11-24,10Y,allowed_top5_only,-0.06885546829379097
2022-11-25,10Y,allowed_top5_only,-0.049663561837168024
2022-11-28,10Y,allowed_top5_only,-0.06055731095867989
2022-11-29,10Y,allowed_top5_only,-0.03838103967850581
2022-11-30,10Y,allowed_top5_only,-0.0410772525086357
2022-12-01,10Y,allowed_top5_only,-0.04663433171005227
2022-12-02,10Y,allowed_top5_only,-0.053457847034886985
2022-12-05,10Y,allowed_top5_only,-0.028874465812894434
2022-12-06,10Y,allowed_top5_only,-0.02983932571471737
2022-12-07,10Y,allowed_top5_only,-0.02983932571471737
2022-12-08,10Y,allowed_top5_only,-0.02983932571471737
2022-12-09,10Y,allowed_top5_only,-0.02983932571471737
2022-12-12,10Y,allowed_top5_only,-0.02983932571471737
2022-12-13,10Y,allowed_top5_only,-0.02983932571471737
2022-12-14,10Y,allowed_top5_only,-0.02983932571471737
2022-12-15,10Y,allowed_top5_only,-0.02983932571471737
2022-12-16,10Y,allowed_top5_only,-0.02983932571471737
2022-12-19,10Y,allowed_top5_only,-0.02983932571471737
2022-12-20,10Y,allowed_top5_only,-0.02983932571471737
2022-12-21,10Y,allowed_top5_only,-0.02983932571471737
2022-12-22,10Y,allowed_top5_only,-0.02983932571471737
2022-12-23,10Y,allowed_top5_only,-0.02983932571471737
2022-12-26,10Y,allowed_top5_only,-0.02983932571471737
2022-12-27,10Y,allowed_top5_only,-0.02983932571471737
2022-12-28,10Y,allowed_top5_only,-0.020086687405330927
2022-12-29,10Y,allowed_top5_only,-0.024983128363894158
2022-12-30,10Y,allowed_top5_only,-0.023200228895205233
2023-01-03,10Y,allowed_top5_only,-0.04262595625645749
2023-01-04,10Y,allowed_top5_only,-0.0388648200297278
2023-01-05,10Y,allowed_top5_only,-0.0307563721936277
2023-01-06,10Y,allowed_top5_only,-0.028242789335145346
2023-01-09,10Y,allowed_top5_only,-0.02299482476821657
2023-01-10,10Y,allowed_top5_only,-0.0073736971202795765
2023-01-11,10Y,allowed_top5_only,-0.01584108744503321
2023-01-12,10Y,allowed_top5_only,-0.008560341660590831
2023-01-13,10Y,allowed_top5_only,0.0
2023-01-16,10Y,allowed_top5_only,0.0
2023-01-17,10Y,allowed_top5_only,0.0
2023-01-18,10Y,allowed_top5_only,-0.005580091149453903
2023-01-19,10Y,allowed_top5_only,-0.002250792274127056
2023-01-20,10Y,allowed_top5_only,-0.005160492855699084
2023-01-30,10Y,allowed_top5_only,0.0
2023-01-31,10Y,allowed_top5_only,-0.02035383390920975
2023-02-01,10Y,allowed_top5_only,-0.011394580160004275
2023-02-02,10Y,allowed_top5_only,-0.012887729212729293
2023-02-03,10Y,allowed_top5_only,-0.006875991793438785
2023-02-06,10Y,allowed_top5_only,-0.00648499250481005
2023-02-07,10Y,allowed_top5_only,-0.012965172197666353
2023-02-08,10Y,allowed_top5_only,-0.018591051326391606
2023-02-09,10Y,allowed_top5_only,-0.010673427115774903
2023-02-10,10Y,allowed_top5_only,-0.008090893191938675
2023-02-13,10Y,allowed_top5_only,-0.003500936411094835
2023-02-14,10Y,allowed_top5_only,-0.006389060768730137
2023-02-15,10Y,allowed_top5_only,0.0
2023-02-16,10Y,allowed_top5_only,-0.023312974398835284
2023-02-17,10Y,allowed_top5_only,-0.020185669490722535
2023-02-20,10Y,allowed_top5_only,-0.04012714398949335
2023-02-21,10Y,allowed_top5_only,-0.04076083027017263
2023-02-22,10Y,allowed_top5_only,-0.042147291350535965
2023-02-23,10Y,allowed_top5_only,-0.042147291350535965
2023-02-24,10Y,allowed_top5_only,-0.042147291350535965
2023-02-27,10Y,allowed_top5_only,-0.042147291350535965
2023-02-28,10Y,allowed_top5_only,-0.042147291350535965
2023-03-01,10Y,allowed_top5_only,-0.04232981335854469
2023-03-02,10Y,allowed_top5_only,-0.031897897200016456
2023-03-03,10Y,allowed_top5_only,-0.0323630629914472
2023-03-06,10Y,allowed_top5_only,-0.03671372726293132
2023-03-07,10Y,allowed_top5_only,-0.03335532263763952
2023-03-08,10Y,allowed_top5_only,-0.025643795415867032
2023-03-09,10Y,allowed_top5_only,-0.026239054738219747
2023-03-10,10Y,allowed_top5_only,-0.0436435723972286
2023-03-13,10Y,allowed_top5_only,-0.02632869900339352
2023-03-14,10Y,allowed_top5_only,-0.030684391041887693
2023-03-15,10Y,allowed_top5_only,-0.018901190686934632
2023-03-16,10Y,allowed_top5_only,-0.01641895725478215
2023-03-17,10Y,allowed_top5_only,-0.0008735775746886443
2023-03-20,10Y,allowed_top5_only,-0.002372267208326617
2023-03-21,10Y,allowed_top5_only,-0.002372267208326617
2023-03-22,10Y,allowed_top5_only,-0.002372267208326617
2023-03-23,10Y,allowed_top5_only,-0.002372267208326617
2023-03-24,10Y,allowed_top5_only,-0.002372267208326617
2023-03-27,10Y,allowed_top5_only,-0.002372267208326617
2023-03-28,10Y,allowed_top5_only,-0.002372267208326617
2023-03-29,10Y,allowed_top5_only,-0.002372267208326617
2023-03-30,10Y,allowed_top5_only,-0.012160923308321414
2023-03-31,10Y,allowed_top5_only,-0.000772241954346109
2023-04-03,10Y,allowed_top5_only,-0.002255032807061297
2023-04-04,10Y,allowed_top5_only,-0.002255032807061297
2023-04-06,10Y,allowed_top5_only,-0.002255032807061297
2023-04-07,10Y,allowed_top5_only,-0.002255032807061297
2023-04-10,10Y,allowed_top5_only,-0.002255032807061297
2023-04-11,10Y,allowed_top5_only,-0.002255032807061297
2023-04-12,10Y,allowed_top5_only,-0.002255032807061297
2023-04-13,10Y,allowed_top5_only,-0.002255032807061297
2023-04-14,10Y,allowed_top5_only,-0.002255032807061297
2023-04-17,10Y,allowed_top5_only,-0.002255032807061297
2023-04-18,10Y,allowed_top5_only,-0.002255032807061297
2023-04-19,10Y,allowed_top5_only,-0.002255032807061297
2023-04-20,10Y,allowed_top5_only,-0.011744895209315098
2023-04-21,10Y,allowed_top5_only,0.0
2023-04-24,10Y,allowed_top5_only,-0.009164767806622232
2023-04-25,10Y,allowed_top5_only,0.0
2023-04-26,10Y,allowed_top5_only,-0.005324457041943398
2023-04-27,10Y,allowed_top5_only,0.0
2023-04-28,10Y,allowed_top5_only,-0.004743914943046823
2023-05-04,10Y,allowed_top5_only,0.0
2023-05-05,10Y,allowed_top5_only,0.0
2023-05-08,10Y,allowed_top5_only,0.0
2023-05-09,10Y,allowed_top5_only,0.0
2023-05-10,10Y,allowed_top5_only,-0.019479425579119747
2023-05-11,10Y,allowed_top5_only,-0.02261257380590287
2023-05-12,10Y,allowed_top5_only,-0.022750478320530343
2023-05-15,10Y,allowed_top5_only,-0.008804629224985039
2023-05-16,10Y,allowed_top5_only,0.0
2023-05-17,10Y,allowed_top5_only,-0.01999966014798127
2023-05-18,10Y,allowed_top5_only,-0.02896100361224041
2023-05-19,10Y,allowed_top5_only,-0.03867114437123098
2023-05-22,10Y,allowed_top5_only,-0.023934686588750864
2023-05-23,10Y,allowed_top5_only,-0.025345467769964047
2023-05-24,10Y,allowed_top5_only,-0.020789191686167885
2023-05-25,10Y,allowed_top5_only,-0.01718627125864769
2023-05-26,10Y,allowed_top5_only,-0.028025648499210964
2023-05-29,10Y,allowed_top5_only,-0.037610089602977737
2023-05-30,10Y,allowed_top5_only,-0.02306599576925683
2023-05-31,10Y,allowed_top5_only,-0.01607144949362127
2023-06-01,10Y,allowed_top5_only,-0.011770738336222553
2023-06-02,10Y,allowed_top5_only,-0.026685985516737287
2023-06-05,10Y,allowed_top5_only,-0.016874296498835983
2023-06-06,10Y,allowed_top5_only,-0.04236430687901316
2023-06-07,10Y,allowed_top5_only,-0.03834832432167368
2023-06-08,10Y,allowed_top5_only,-0.06408701273325357
2023-06-09,10Y,allowed_top5_only,-0.05610645722025809
2023-06-12,10Y,allowed_top5_only,-0.0573263843506534
2023-06-13,10Y,allowed_top5_only,-0.0573263843506534
2023-06-14,10Y,allowed_top5_only,-0.0573263843506534
2023-06-15,10Y,allowed_top5_only,-0.0573263843506534
2023-06-16,10Y,allowed_top5_only,-0.0573263843506534
2023-06-19,10Y,allowed_top5_only,-0.0573263843506534
2023-06-20,10Y,allowed_top5_only,-0.06456549034365389
2023-06-21,10Y,allowed_top5_only,-0.05019280778819235
2023-06-26,10Y,allowed_top5_only,-0.04697028900198019
2023-06-27,10Y,allowed_top5_only,-0.05954327136268778
2023-06-28,10Y,allowed_top5_only,-0.06445757038522792
2023-06-29,10Y,allowed_top5_only,-0.06535509864886624
2023-06-30,10Y,allowed_top5_only,-0.05661051762900726
2023-07-03,10Y,allowed_top5_only,-0.058452239069678336
2023-07-04,10Y,allowed_top5_only,-0.05860123494619307
2023-07-05,10Y,allowed_top5_only,-0.06301156463331359
2023-07-06,10Y,allowed_top5_only,-0.06522414946078547
2023-07-07,10Y,allowed_top5_only,-0.07289862617498877
2023-07-10,10Y,allowed_top5_only,-0.062148632912468305
2023-07-11,10Y,allowed_top5_only,-0.05940790752413616
2023-07-12,10Y,allowed_top5_only,-0.06871942651349272
2023-07-13,10Y,allowed_top5_only,-0.06157364106066454
2023-07-14,10Y,allowed_top5_only,-0.06290845925298194
2023-07-17,10Y,allowed_top5_only,-0.06290845925298194
2023-07-18,10Y,allowed_top5_only,-0.06290845925298194
2023-07-19,10Y,allowed_top5_only,-0.06290845925298194
2023-07-20,10Y,allowed_top5_only,-0.05230510570018099
2023-07-21,10Y,allowed_top5_only,-0.053681151605931676
2023-07-24,10Y,allowed_top5_only,-0.05850262415118446
2023-07-25,10Y,allowed_top5_only,-0.03799645681812758
2023-07-26,10Y,allowed_top5_only,-0.030242534402595833
2023-07-27,10Y,allowed_top5_only,-0.019963312888471862
2023-07-28,10Y,allowed_top5_only,0.0
2023-07-31,10Y,allowed_top5_only,-0.007859140671991338
2023-08-01,10Y,allowed_top5_only,-0.010052724038471239
2023-08-02,10Y,allowed_top5_only,-0.021231761853248265
2023-08-03,10Y,allowed_top5_only,-0.008733271743938453
2023-08-04,10Y,allowed_top5_only,-0.01464708574011886
2023-08-07,10Y,allowed_top5_only,-0.015490730626807836
2023-08-08,10Y,allowed_top5_only,-0.010055518370492345
2023-08-09,10Y,allowed_top5_only,-0.00032830745300449493
2023-08-10,10Y,allowed_top5_only,-0.0012397498985868838
2023-08-11,10Y,allowed_top5_only,-0.007062228606040666
2023-08-14,10Y,allowed_top5_only,-0.02144820782606216
2023-08-15,10Y,allowed_top5_only,-0.010064832476957442
2023-08-16,10Y,allowed_top5_only,-0.0015965826974905228
2023-08-17,10Y,allowed_top5_only,-0.012684263057978207
2023-08-18,10Y,allowed_top5_only,0.0
2023-08-21,10Y,allowed_top5_only,-0.0014519925284257607
2023-08-22,10Y,allowed_top5_only,-0.0014519925284257607
2023-08-23,10Y,allowed_top5_only,0.0
2023-08-24,10Y,allowed_top5_only,-0.00763632550881066
2023-08-25,10Y,allowed_top5_only,-0.009124871020547487
2023-08-28,10Y,allowed_top5_only,-0.0021142978444983473
2023-08-29,10Y,allowed_top5_only,-0.04141681513330975
2023-08-30,10Y,allowed_top5_only,-0.052126580260230426
2023-08-31,10Y,allowed_top5_only,-0.05069972897451347
2023-09-01,10Y,allowed_top5_only,-0.03748845272381052
2023-09-04,10Y,allowed_top5_only,-0.024632365285419233
2023-09-05,10Y,allowed_top5_only,-0.028676448050158343
2023-09-06,10Y,allowed_top5_only,-0.023491257080400008
2023-09-07,10Y,allowed_top5_only,-0.007808565945944923
2023-09-08,10Y,allowed_top5_only,-0.010759220064775366
2023-09-11,10Y,allowed_top5_only,-0.010927507776575918
2023-09-12,10Y,allowed_top5_only,-0.012334365057985353
2023-09-13,10Y,allowed_top5_only,-0.012334365057985353
2023-09-14,10Y,allowed_top5_only,-0.012334365057985353
2023-09-15,10Y,allowed_top5_only,-0.012334365057985353
